scorer,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000
141,1893.696,84.012,0.9990000128746033,1866.786,52.258,0.9990000128746033,1852.059,10.938,0.2639999985694885,1111.502,703.483,1.0,1113.344,736.426,1.0,1118.115,767.821,1.0,1106.612,619.211,1.0,1115.208,668.846,1.0,,,1.0,685.163,393.368,1.0,682.343,427.008,1.0,675.783,457.987,1.0,1829.329,486.678,1.0,1807.391,563.187,1.0,1769.193,624.103,1.0,1737.597,682.95,1.0,1697.747,735.798,1.0
142,1894.818,86.105,0.9950000047683716,1865.88,51.82,1.0,1852.374,11.149,0.10899999737739563,1111.628,703.641,1.0,1112.735,736.336,1.0,1114.406,766.965,1.0,1107.223,619.194,1.0,1115.545,668.688,1.0,,,1.0,685.317,392.993,1.0,682.475,426.879,1.0,675.672,458.321,1.0,1827.772,487.125,1.0,1805.539,563.87,1.0,1765.874,625.614,0.9990000128746033,1734.158,682.993,1.0,1694.402,734.468,1.0
143,1895.728,84.023,0.9959999918937683,1866.373,52.666,1.0,1852.228,11.238,0.11400000005960464,1109.783,703.276,1.0,1112.9,735.637,1.0,1115.871,766.937,1.0,1107.234,619.147,1.0,1115.53,668.334,1.0,,,1.0,684.744,392.758,1.0,682.617,427.283,1.0,675.693,458.001,1.0,1827.252,487.793,1.0,1806.7,563.347,1.0,1769.99,626.046,1.0,1737.652,684.48,1.0,1696.434,734.872,1.0
144,1896.49,86.092,0.9919999837875366,1866.784,51.94,0.9980000257492065,1851.99,11.141,0.2070000022649765,1109.005,703.706,1.0,1112.513,736.355,1.0,1120.373,769.684,1.0,1107.519,619.666,1.0,1113.857,668.5,1.0,,,1.0,685.122,393.261,1.0,683.006,428.58,1.0,676.21,459.866,1.0,1833.627,489.69,1.0,1806.9,564.81,1.0,1756.822,626.255,1.0,1734.71,682.812,1.0,1699.703,733.988,1.0
145,1896.879,84.594,0.9950000047683716,1868.436,50.932,0.996999979019165,1851.679,10.732,0.34299999475479126,1108.515,704.922,1.0,1113.209,737.692,1.0,1121.295,770.955,1.0,1107.081,619.248,1.0,1114.417,668.334,1.0,,,1.0,685.216,393.07,1.0,682.529,426.92,1.0,676.349,459.98,1.0,1830.891,488.758,1.0,1805.848,566.467,1.0,1756.501,626.832,1.0,1735.16,679.354,1.0,1696.836,734.646,1.0
146,1896.312,84.219,0.996999979019165,1868.354,51.691,0.9990000128746033,1852.542,40.805,0.6179999709129333,1109.864,704.228,1.0,1122.871,735.184,1.0,1122.718,771.364,1.0,1106.926,619.175,1.0,1114.499,668.967,1.0,,,1.0,685.373,392.097,1.0,681.021,427.825,1.0,676.065,459.006,1.0,1830.374,488.427,1.0,1805.493,566.414,1.0,1756.472,627.538,1.0,1738.134,680.651,1.0,1698.935,732.408,1.0
147,1896.97,84.273,0.9950000047683716,1867.248,51.059,0.9980000257492065,1852.092,10.471,0.38100001215934753,1109.457,703.987,1.0,1114.235,736.935,1.0,1120.252,769.351,1.0,1106.895,619.012,1.0,1114.612,668.666,1.0,,,1.0,685.879,392.265,1.0,681.728,426.549,1.0,676.151,459.072,1.0,1829.873,488.188,1.0,1804.197,565.912,1.0,1761.325,627.643,1.0,1735.568,678.118,1.0,1702.122,733.347,1.0
148,1895.759,83.32,0.9980000257492065,1868.131,50.877,0.9990000128746033,1852.503,36.382,0.28299999237060547,1110.365,704.109,1.0,1112.325,736.739,1.0,1118.3,768.376,1.0,1106.898,619.368,1.0,1114.493,668.766,1.0,,,1.0,685.425,392.403,1.0,681.256,427.809,1.0,676.179,459.281,1.0,1830.605,488.006,1.0,1804.648,566.282,1.0,1762.175,627.06,1.0,1735.453,677.598,1.0,1701.107,733.492,1.0
149,1896.487,83.468,0.9980000257492065,1865.257,51.169,1.0,1852.487,9.916,0.6769999861717224,1112.274,704.654,1.0,1113.188,737.967,1.0,1120.453,769.198,1.0,1107.031,619.44,1.0,1114.393,668.648,1.0,,,1.0,685.593,393.466,1.0,682.279,428.469,1.0,675.651,458.831,1.0,1831.235,488.391,1.0,1804.584,565.256,1.0,1758.203,629.448,1.0,1737.124,682.693,1.0,1701.281,735.929,1.0
150,1896.716,82.721,0.996999979019165,1865.005,51.129,1.0,1852.307,10.269,0.5400000214576721,1110.47,705.25,1.0,1113.248,737.954,1.0,1119.188,768.834,1.0,1107.012,619.456,1.0,1113.965,669.347,1.0,,,1.0,685.735,392.846,1.0,682.017,427.23,1.0,676.128,458.795,1.0,1833.285,490.725,1.0,1803.922,564.306,1.0,1757.817,629.326,1.0,1735.721,682.3,1.0,1702.985,735.686,1.0
151,1896.894,82.393,0.9929999709129333,1866.555,51.585,0.9990000128746033,1853.551,42.637,0.31200000643730164,1110.696,704.734,1.0,1112.668,737.491,1.0,1119.189,768.919,1.0,1107.125,619.283,1.0,1114.426,669.723,1.0,,,1.0,685.757,392.281,1.0,681.4,427.822,1.0,675.587,458.328,1.0,1831.945,489.29,1.0,1804.127,565.56,1.0,1756.499,630.376,1.0,1735.799,682.139,1.0,1699.921,734.057,1.0
152,1897.98,83.835,0.9929999709129333,1866.243,51.572,0.9980000257492065,1853.439,42.682,0.8679999709129333,1109.963,705.386,1.0,1113.055,737.559,1.0,1117.714,768.44,1.0,1107.367,619.619,1.0,1114.906,669.604,1.0,,,1.0,685.831,392.71,1.0,681.57,427.888,1.0,675.913,458.449,1.0,1833.915,490.164,1.0,1804.894,565.245,1.0,1757.291,631.305,1.0,1733.631,682.792,0.996999979019165,1698.224,735.536,1.0
153,1897.707,85.737,0.9959999918937683,1867.171,50.778,0.996999979019165,1853.048,42.364,0.5419999957084656,1111.944,704.248,1.0,1113.979,737.256,1.0,1119.369,768.69,1.0,1107.139,619.785,1.0,1115.312,669.075,1.0,,,1.0,685.384,391.962,1.0,683.363,428.218,1.0,676.567,458.894,1.0,1834.915,490.737,1.0,1806.489,565.343,1.0,1756.688,630.893,1.0,1732.212,682.733,0.9679999947547913,1695.498,735.315,1.0
154,1896.765,84.356,0.9940000176429749,1865.843,51.622,0.9990000128746033,1853.444,42.699,0.3149999976158142,1112.543,703.678,1.0,1120.411,732.999,1.0,1119.511,768.334,1.0,1107.147,619.76,1.0,1114.865,668.966,1.0,,,1.0,685.739,392.469,1.0,683.995,427.171,1.0,676.767,459.099,1.0,1834.622,490.625,1.0,1808.904,565.839,1.0,1760.491,630.771,1.0,1738.263,680.814,0.9950000047683716,1698.002,735.14,1.0
155,1896.542,83.41,0.996999979019165,1868.158,52.182,0.9990000128746033,1851.879,11.281,0.11800000071525574,1112.549,703.068,1.0,1122.587,732.534,1.0,1122.902,769.515,1.0,1107.273,619.761,1.0,1114.753,669.132,1.0,,,1.0,685.893,393.056,1.0,681.969,427.17,1.0,675.982,459.386,1.0,1833.837,490.178,1.0,1808.854,565.76,1.0,1761.155,630.996,1.0,1737.277,681.131,0.9909999966621399,1699.458,736.048,1.0
156,1896.081,81.916,0.9890000224113464,1868.882,51.954,0.9980000257492065,1859.761,20.269,0.04500000178813934,1110.318,702.622,1.0,1113.733,736.158,1.0,1121.71,769.295,1.0,1108.174,619.587,1.0,1115.988,668.395,1.0,,,1.0,686.082,394.166,1.0,684.66,429.224,1.0,676.768,459.177,1.0,1833.068,491.051,1.0,1808.882,567.025,1.0,1763.087,628.767,1.0,1734.227,682.62,1.0,1701.49,735.628,1.0
157,1897.797,82.455,0.9929999709129333,1866.105,51.731,0.9990000128746033,1859.737,11.984,0.15600000321865082,1109.943,704.162,1.0,1112.405,735.822,1.0,1119.805,768.66,1.0,1108.086,619.592,1.0,1116.076,667.415,1.0,,,1.0,686.023,393.428,1.0,683.674,428.672,1.0,675.648,459.384,1.0,1833.899,491.512,1.0,1807.248,565.931,1.0,1762.161,631.667,1.0,1733.076,682.557,1.0,1697.398,734.566,1.0
158,1896.556,82.511,0.9959999918937683,1867.746,51.05,0.9990000128746033,1853.129,42.494,0.11999999731779099,1110.459,704.299,1.0,1112.165,735.655,1.0,1117.986,767.862,1.0,1107.796,619.605,1.0,1115.84,668.613,1.0,,,1.0,686.404,392.944,1.0,682.578,428.067,1.0,674.957,458.832,1.0,1834.199,490.581,1.0,1806.843,566.295,1.0,1762.26,631.09,1.0,1732.845,681.47,1.0,1692.235,733.691,1.0
159,1896.331,81.843,0.9940000176429749,1867.582,51.121,0.9980000257492065,1859.649,12.519,0.03200000151991844,1110.311,703.941,1.0,1111.936,735.149,1.0,1117.928,767.62,1.0,1107.54,619.456,1.0,1115.574,668.734,1.0,,,1.0,686.101,392.781,1.0,682.147,426.024,1.0,675.383,459.009,1.0,1833.843,491.788,1.0,1808.188,566.974,1.0,1763.045,630.848,1.0,1732.054,683.551,1.0,1696.11,734.966,1.0
160,1896.315,82.662,0.9950000047683716,1865.856,52.373,1.0,1859.706,4.1,0.07699999958276749,1110.421,704.164,1.0,1112.569,735.829,1.0,1121.521,769.505,1.0,1107.707,619.755,1.0,1115.111,669.185,1.0,,,1.0,686.103,393.382,1.0,681.931,426.751,1.0,675.704,458.904,1.0,1832.479,492.093,1.0,1807.418,565.941,1.0,1763.022,629.638,1.0,1732.248,682.175,1.0,1698.701,733.215,1.0
161,1896.537,81.734,0.9950000047683716,1866.3,52.342,1.0,1851.751,35.743,0.04500000178813934,1112.28,702.922,1.0,1113.754,735.757,1.0,1119.338,767.617,1.0,1107.691,618.965,1.0,1116.142,669.109,1.0,,,1.0,686.386,392.463,1.0,682.619,426.611,1.0,675.732,458.807,1.0,1831.657,490.88,1.0,1806.054,569.435,1.0,1761.195,631.515,1.0,1733.871,682.605,1.0,1695.769,735.399,1.0
162,1896.303,83.377,0.9940000176429749,1866.45,52.913,0.9990000128746033,1859.872,12.466,0.03999999910593033,1110.398,703.669,1.0,1112.086,734.954,1.0,1118.828,767.336,1.0,1108.077,618.994,1.0,1116.022,668.909,1.0,,,1.0,686.268,392.978,1.0,683.588,426.683,1.0,675.79,458.764,1.0,1831.188,490.04,1.0,1805.302,570.735,1.0,1755.524,638.395,1.0,1732.898,681.87,1.0,1697.549,735.364,1.0
163,1896.299,82.859,0.9940000176429749,1865.585,52.73,1.0,1853.01,42.734,0.28700000047683716,1110.363,704.282,1.0,1111.507,735.847,1.0,1118.071,767.441,1.0,1107.3,619.127,1.0,1115.446,668.83,1.0,,,1.0,685.906,392.415,1.0,683.517,428.411,1.0,675.526,459.106,1.0,1832.928,491.44,1.0,1805.132,572.504,1.0,1761.904,636.117,1.0,1734.61,682.978,1.0,1695.877,736.226,1.0
164,1895.331,83.142,0.9959999918937683,1866.994,52.654,0.9980000257492065,1853.124,42.1,0.5170000195503235,1111.845,703.033,1.0,1113.351,736.106,1.0,1121.813,769.117,1.0,1106.832,619.264,1.0,1115.987,668.533,1.0,,,1.0,685.845,393.332,1.0,683.641,428.373,1.0,675.139,459.293,1.0,1832.346,491.392,1.0,1806.103,571.335,1.0,1761.732,637.379,1.0,1736.022,682.49,1.0,1699.411,735.817,1.0
165,1896.297,83.222,0.9940000176429749,1868.007,51.35,0.9959999918937683,1852.808,41.483,0.8059999942779541,1109.091,703.82,1.0,1112.675,735.491,1.0,1118.8,767.621,1.0,1106.789,619.396,1.0,1116.046,668.84,1.0,,,1.0,685.915,393.165,1.0,683.286,428.542,1.0,675.165,458.895,1.0,1832.853,492.431,1.0,1806.352,569.962,1.0,1764.89,632.116,1.0,1736.114,683.802,1.0,1696.944,736.02,1.0
166,1896.116,83.4,0.9940000176429749,1867.553,52.132,0.996999979019165,1853.081,42.522,0.17900000512599945,1108.239,704.356,1.0,1111.985,736.375,1.0,1117.999,767.929,1.0,1106.762,619.395,1.0,1115.924,668.815,1.0,,,1.0,686.231,393.254,0.9829999804496765,,,1.0,675.493,458.597,1.0,1830.469,490.754,1.0,1810.56,563.435,1.0,1763.965,630.347,1.0,1736.643,683.776,1.0,1697.794,736.077,1.0
167,1896.812,83.465,0.9959999918937683,1867.801,51.394,0.9980000257492065,1853.234,42.573,0.20900000631809235,1109.959,703.266,1.0,1112.28,735.012,1.0,1118.374,767.357,1.0,1106.818,619.42,1.0,1115.972,669.227,1.0,,,1.0,685.973,393.519,1.0,682.993,426.982,1.0,675.647,458.482,1.0,1833.208,491.89,1.0,1807.752,566.069,1.0,1764.92,630.845,1.0,1735.602,683.679,1.0,1697.452,736.283,1.0
168,1896.36,85.013,0.996999979019165,1868.857,53.098,0.9980000257492065,1852.936,37.793,0.9459999799728394,1110.857,703.596,1.0,1123.376,732.347,1.0,1121.003,769.324,1.0,1105.96,619.399,1.0,1114.346,669.334,1.0,,,1.0,685.433,391.194,1.0,681.995,429.665,1.0,674.201,458.341,1.0,1833.758,492.291,1.0,1806.763,570.879,1.0,1771.458,625.443,0.9940000176429749,1739.804,683.371,1.0,1699.973,733.349,1.0
169,1897.368,84.155,0.996999979019165,1865.956,51.916,1.0,1851.864,35.583,0.09000000357627869,1110.717,703.333,1.0,1121.089,732.847,1.0,1118.96,764.001,1.0,1106.576,619.552,1.0,1113.993,670.599,1.0,,,1.0,685.28,391.886,1.0,682.946,430.003,1.0,674.005,458.223,1.0,1833.795,491.895,1.0,1806.736,570.742,1.0,1770.463,624.903,0.9950000047683716,1738.25,682.403,1.0,1697.912,734.887,1.0
170,1895.455,86.052,0.9959999918937683,1865.018,52.784,1.0,1852.357,27.314,0.1459999978542328,1111.144,702.573,1.0,1122.598,732.1,1.0,1118.809,763.308,1.0,1107.315,619.853,1.0,1113.606,669.608,1.0,,,1.0,685.532,392.646,1.0,683.677,429.163,1.0,673.852,458.234,1.0,1832.987,492.52,1.0,1807.659,570.888,1.0,1770.115,624.06,1.0,1738.31,680.906,1.0,1698.01,733.942,1.0
171,1895.597,86.485,0.9950000047683716,1864.187,53.105,1.0,1852.449,27.448,0.0820000022649765,1111.493,703.181,1.0,1123.101,733.034,1.0,1118.119,763.575,1.0,1106.978,619.538,1.0,1113.538,670.797,1.0,,,1.0,685.535,393.042,1.0,684.095,429.202,1.0,674.761,458.512,1.0,1831.023,490.486,1.0,1806.595,570.088,1.0,1768.8,624.548,1.0,1738.203,681.714,1.0,1695.222,733.671,1.0
172,1895.817,85.96,0.9929999709129333,1863.807,52.458,1.0,1851.887,35.682,0.11800000071525574,1111.686,702.332,1.0,1124.178,732.026,1.0,1119.429,763.097,1.0,1107.059,619.401,1.0,1114.09,670.172,1.0,,,1.0,685.736,392.847,1.0,682.853,429.14,1.0,674.426,458.907,1.0,1831.617,491.384,1.0,1806.769,571.273,1.0,1769.891,625.201,0.9980000257492065,1738.286,681.298,1.0,1696.435,735.818,1.0
173,1896.939,84.502,0.9929999709129333,1865.949,52.936,0.9990000128746033,1852.599,41.928,0.6790000200271606,1111.46,702.822,1.0,1124.281,732.175,1.0,1120.111,763.236,1.0,1107.608,619.589,1.0,1114.971,669.057,1.0,,,1.0,685.83,392.956,1.0,682.562,428.482,1.0,674.558,458.807,1.0,1832.46,491.878,1.0,1807.54,565.946,1.0,1771.742,625.351,0.9990000128746033,1740.436,679.484,1.0,1699.731,734.355,1.0
174,1897.365,84.634,0.9919999837875366,1865.891,52.692,0.9990000128746033,1852.424,42.197,0.5009999871253967,1108.125,703.542,1.0,1122.294,732.818,1.0,1120.428,769.228,1.0,1107.901,619.94,1.0,1115.24,668.947,1.0,,,1.0,686.495,392.213,1.0,682.514,428.7,1.0,674.749,458.821,1.0,1832.913,490.986,1.0,1809.346,563.878,1.0,1771.813,625.746,1.0,1738.868,679.876,1.0,1698.793,734.472,1.0
175,1895.99,85.743,0.9929999709129333,1864.321,51.692,0.9990000128746033,1851.973,4.176,0.15700000524520874,1109.066,703.907,1.0,1112.293,736.349,1.0,1118.077,768.235,1.0,1107.831,619.871,1.0,1114.292,668.097,1.0,,,1.0,686.711,391.841,1.0,680.44,423.373,1.0,674.046,458.458,1.0,1832.698,491.21,1.0,1806.618,566.553,1.0,1770.441,624.316,1.0,1739.468,680.596,1.0,1699.502,735.051,1.0
176,1897.098,85.171,0.9929999709129333,1866.137,50.988,0.996999979019165,1852.905,42.322,0.5870000123977661,1107.734,703.698,1.0,1120.811,733.482,1.0,1117.673,768.116,1.0,1107.874,619.657,1.0,1114.464,667.713,1.0,,,1.0,686.666,392.068,1.0,681.718,425.971,1.0,673.907,458.676,1.0,1833.425,491.092,1.0,1806.451,567.228,1.0,1769.118,624.127,1.0,1737.689,680.045,1.0,1698.836,734.614,1.0
177,1896.561,84.785,0.9950000047683716,1866.561,50.441,0.996999979019165,1853.323,42.464,0.2070000022649765,1108.194,703.134,1.0,1112.776,736.811,1.0,1120.213,768.792,1.0,1107.123,619.706,1.0,1114.917,667.981,1.0,,,1.0,686.713,392.068,1.0,680.986,425.512,1.0,674.015,459.057,1.0,1831.245,489.212,1.0,1803.508,567.381,1.0,1768.607,623.496,1.0,1736.293,678.957,1.0,1697.345,734.538,1.0
178,1896.488,84.991,0.9940000176429749,1867.963,50.689,0.9959999918937683,1852.785,36.72,0.39500001072883606,1109.197,703.44,1.0,1121.54,732.939,1.0,1123.703,769.941,1.0,1107.766,619.775,1.0,1114.689,668.725,1.0,,,1.0,686.508,392.915,1.0,682.288,426.206,1.0,674.384,458.804,1.0,1830.777,488.646,1.0,1802.014,567.371,1.0,1765.875,626.046,1.0,1736.324,679.119,1.0,1698.884,735.154,1.0
179,1897.333,84.26,0.9959999918937683,1865.954,51.194,0.9990000128746033,1852.177,11.222,0.14399999380111694,1108.409,703.319,1.0,1121.821,732.552,1.0,1121.303,763.732,1.0,1107.705,619.882,1.0,1114.671,669.798,1.0,,,1.0,686.22,392.903,1.0,683.356,428.261,1.0,674.258,459.24,1.0,1831.81,489.435,1.0,1802.82,567.228,1.0,1766.511,627.999,1.0,1736.424,679.918,1.0,1701.766,734.235,1.0
180,1895.17,83.848,0.9940000176429749,1864.253,51.269,0.9990000128746033,1851.971,11.091,0.16899999976158142,1111.672,704.656,1.0,1128.522,733.873,1.0,1125.517,770.428,1.0,1107.732,620.1,1.0,1115.235,667.752,1.0,,,1.0,678.687,392.473,1.0,682.584,430.429,1.0,676.772,459.316,1.0,1831.096,490.09,1.0,1806.351,565.676,1.0,1763.116,627.359,0.9909999966621399,1734.017,684.662,0.9980000257492065,1698.108,735.284,1.0
181,1895.112,85.937,0.9879999756813049,1865.765,50.404,0.9990000128746033,1852.269,11.52,0.06400000303983688,1112.279,703.44,1.0,1125.483,734.225,1.0,1119.712,769.48,1.0,1108.071,620.062,1.0,1114.718,668.017,1.0,,,1.0,684.461,392.263,1.0,683.153,429.792,1.0,676.387,458.765,1.0,1832.858,490.536,1.0,1806.723,566.597,1.0,1763.849,628.938,1.0,1734.158,685.526,1.0,1696.814,735.065,1.0
182,1896.704,83.867,0.9940000176429749,1866.415,50.987,0.9990000128746033,1859.517,20.575,0.06700000166893005,1111.945,703.571,1.0,1128.269,733.425,1.0,1135.068,768.004,1.0,1108.004,619.705,1.0,1115.04,668.599,1.0,,,1.0,678.883,392.266,1.0,682.184,429.776,1.0,676.309,458.949,1.0,1832.551,490.867,1.0,1808.783,564.628,1.0,1764.719,637.555,0.9980000257492065,1734.619,685.079,1.0,1698.535,735.496,1.0
183,1896.368,83.941,0.9929999709129333,1867.504,50.943,0.9990000128746033,1852.074,35.711,0.20900000631809235,1112.48,703.781,1.0,1124.029,733.79,1.0,1121.192,770.238,1.0,1107.357,619.564,1.0,1114.963,668.806,1.0,,,1.0,684.64,392.249,1.0,682.755,430.187,1.0,676.374,459.474,1.0,1831.51,488.484,1.0,1806.561,565.995,1.0,1762.76,627.08,0.9980000257492065,1733.866,683.269,1.0,1696.861,734.638,1.0
184,1896.11,83.049,0.9950000047683716,1869.292,51.882,0.9959999918937683,1852.744,36.314,0.4699999988079071,1112.159,703.438,1.0,1124.464,734.326,1.0,1119.968,771.274,1.0,1107.202,619.399,1.0,1116.07,668.822,1.0,,,1.0,678.261,392.015,1.0,682.869,429.612,1.0,676.319,459.428,1.0,1833.488,489.663,1.0,1805.82,564.765,1.0,1763.428,625.572,0.9929999709129333,1736.063,683.551,1.0,1697.254,734.454,1.0
185,1896.113,84.289,0.9900000095367432,1867.943,51.823,0.9940000176429749,1852.749,36.367,0.3370000123977661,1112.411,703.769,1.0,1125.384,733.858,1.0,1133.468,767.805,1.0,1107.057,619.328,1.0,1116.181,668.895,1.0,,,1.0,675.593,392.521,1.0,682.03,428.819,1.0,674.881,458.794,1.0,1834.516,485.307,1.0,1804.627,564.107,1.0,1770.4,626.002,0.984000027179718,1734.832,684.107,1.0,1699.239,736.476,1.0
186,1895.765,84.099,0.9940000176429749,1867.431,52.235,0.996999979019165,1852.09,11.507,0.09399999678134918,1112.644,703.953,1.0,1125.601,734.187,1.0,1134.097,768.092,1.0,1106.985,619.265,1.0,1115.735,669.207,1.0,,,1.0,675.803,392.722,1.0,681.942,428.942,1.0,674.317,458.492,1.0,1831.43,483.527,1.0,1803.322,561.472,1.0,1770.53,625.966,0.9769999980926514,1734.193,677.925,1.0,1695.373,734.136,1.0
187,1895.487,84.133,0.9959999918937683,1870.336,52.623,0.9959999918937683,1853.166,35.474,0.6840000152587891,1112.001,703.925,1.0,1127.827,734.254,1.0,1135.572,767.855,1.0,1106.871,619.413,1.0,1115.82,669.512,1.0,,,1.0,678.025,392.625,1.0,681.958,429.266,1.0,674.043,457.848,1.0,1824.607,480.937,1.0,1802.121,557.032,1.0,1772.662,624.553,0.9990000128746033,1733.435,675.747,1.0,1695.196,729.054,1.0
188,1895.672,83.468,0.9959999918937683,1866.91,51.17,1.0,1851.927,11.443,0.09300000220537186,1112.445,703.642,1.0,1128.907,732.901,1.0,1135.885,767.58,1.0,1107.523,619.631,1.0,1115.407,670.213,1.0,,,1.0,684.483,392.387,1.0,682.107,429.908,1.0,675.117,458.202,1.0,1818.08,478.646,1.0,1799.42,556.468,1.0,1770.037,622.129,1.0,1732.395,672.81,1.0,1695.954,725.407,1.0
189,1895.774,84.214,0.9950000047683716,1869.816,51.157,0.9990000128746033,1859.526,12.336,0.14300000667572021,1112.269,703.148,1.0,1129.09,732.636,1.0,1134.732,767.438,1.0,1107.617,619.571,1.0,1115.63,669.471,1.0,,,1.0,684.652,392.633,1.0,683.648,428.931,1.0,675.335,458.782,1.0,1815.027,473.506,1.0,1795.439,548.765,1.0,1769.341,612.496,1.0,1734.325,668.727,1.0,1694.734,718.523,1.0
190,1896.166,83.113,0.9929999709129333,1869.759,48.839,0.9990000128746033,1859.039,11.386,0.4659999907016754,1111.043,704.693,1.0,1127.629,734.42,1.0,1134.706,766.973,1.0,1107.183,619.377,1.0,1115.365,668.827,1.0,,,1.0,684.58,392.677,1.0,683.263,429.489,1.0,675.471,458.917,1.0,1810.661,472.091,1.0,1790.177,543.422,1.0,1766.084,609.175,1.0,1733.692,664.697,1.0,1694.627,712.77,1.0
191,1895.897,81.822,0.9879999756813049,1867.354,49.62,1.0,1859.622,12.112,0.1899999976158142,1110.004,705.506,1.0,1124.321,734.559,1.0,1133.921,767.94,1.0,1107.26,619.49,1.0,1115.037,668.983,1.0,,,1.0,684.247,392.83,1.0,682.907,429.093,1.0,675.041,459.092,1.0,1803.121,467.363,1.0,1783.143,543.58,1.0,1761.985,603.388,1.0,1732.936,655.496,1.0,1685.848,709.615,1.0
192,1896.127,83.924,0.9959999918937683,1864.706,50.371,1.0,1859.721,12.142,0.0949999988079071,1111.807,703.852,1.0,1129.762,733.989,1.0,1132.096,768.147,1.0,1106.223,618.814,1.0,1114.07,670.846,1.0,,,1.0,685.541,391.983,1.0,684.677,429.342,1.0,675.217,459.002,1.0,1797.12,463.889,1.0,1776.728,533.978,1.0,1753.855,595.253,1.0,1727.816,652.924,1.0,1697.286,704.327,1.0
193,1896.566,82.683,0.9959999918937683,1865.814,50.925,1.0,1859.852,11.842,0.27300000190734863,1112.219,703.858,1.0,1128.932,734.626,1.0,1124.811,773.373,1.0,1106.734,618.733,1.0,1113.887,671.594,1.0,,,1.0,685.718,392.167,1.0,684.263,428.74,1.0,675.966,459.392,1.0,1788.888,459.245,1.0,1767.878,527.902,1.0,1746.993,590.991,1.0,1714.267,649.106,1.0,1686.086,695.1,1.0
194,1896.956,82.636,0.996999979019165,1867.306,50.67,1.0,1859.597,12.263,0.10100000351667404,1112.084,703.528,1.0,1127.535,733.136,1.0,1125.0,771.375,1.0,1106.627,618.908,1.0,1114.163,670.665,1.0,,,1.0,685.573,392.533,1.0,683.943,429.047,1.0,676.064,458.954,1.0,1778.886,455.37,1.0,1756.768,523.15,1.0,1736.886,588.528,1.0,1707.886,641.637,1.0,1682.09,689.408,1.0
