scorer,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000
individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
111,398.174,169.853,1.0,412.78,227.473,0.5889999866485596,444.805,292.992,0.9120000004768372,468.271,361.701,0.6740000247955322,491.058,421.443,0.949999988079071
112,398.074,170.381,1.0,404.518,227.574,0.9539999961853027,444.805,293.101,0.8840000033378601,468.293,361.197,0.8090000152587891,508.798,419.649,0.7059999704360962
113,398.004,169.89,1.0,412.936,228.335,0.9340000152587891,450.256,299.318,1.0,468.081,361.298,0.9160000085830688,516.066,420.276,0.9760000109672546
114,396.386,169.824,1.0,412.819,227.606,0.8050000071525574,445.741,300.439,1.0,467.494,362.214,0.9670000076293945,499.537,420.949,0.9739999771118164
115,396.589,169.294,1.0,435.283,221.013,0.9950000047683716,448.956,300.549,1.0,467.917,361.49,0.9380000233650208,524.334,420.485,0.9470000267028809
116,394.837,169.815,1.0,412.312,226.589,0.9269999861717224,448.375,301.041,1.0,467.732,362.187,0.9779999852180481,490.535,422.927,0.9900000095367432
117,396.163,170.477,1.0,412.82,226.372,0.9909999966621399,449.477,300.029,1.0,467.5,362.099,0.9570000171661377,483.335,420.928,0.8930000066757202
118,396.282,166.932,0.9890000224113464,436.068,221.538,0.9980000257492065,448.65,300.608,1.0,466.906,362.874,0.9789999723434448,491.307,421.762,0.949999988079071
119,397.544,170.703,0.9990000128746033,427.572,221.872,0.9629999995231628,451.384,306.709,0.9980000257492065,467.086,363.335,0.984000027179718,523.631,421.574,0.8899999856948853
120,396.956,170.692,0.9990000128746033,413.09,225.727,0.9890000224113464,449.298,300.583,1.0,460.515,362.309,0.9800000190734863,490.878,422.118,0.9850000143051147
121,397.017,170.464,1.0,413.222,226.395,0.9869999885559082,445.02,300.436,1.0,466.881,363.211,0.9909999966621399,500.03,420.97,0.8489999771118164
