Tool 1 :C:\Program Files (x86)\Northern Digital Inc\8700449.rom
Tool 2 :C:\Program Files (x86)\Northern Digital Inc\8700339.rom
YCB Object No.:617047
Frame No: TimeStamp--Tool 1, 2: Tx,Ty, Tz, Q0, Qx, Qy, Qz, *** Tx,Ty, Tz, Q0, Qx, Qy, Qz
Measurement Completed for 17/08/2022 at 5:30 PM.

Frame 1, 2022-08-17-17-29-15.689450, Both Rigid bodies out of volume?
Frame 505, 2022-08-17-17-29-24.133934, Tool  1, -223.719543, 9.338034, -1555.212280, 0.373626, 0.408538, -0.143506, 0.820309, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 511, 2022-08-17-17-29-24.213938, Tool  1, -226.399124, 7.448033, -1555.127686, 0.371573, 0.407993, -0.144106, 0.821407, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 517, 2022-08-17-17-29-24.297943, Tool  1, -229.024704, 5.091915, -1554.727905, 0.367996, 0.408347, -0.145081, 0.822669, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 520, 2022-08-17-17-29-24.383948, Tool  1, -229.703934, 4.172533, -1554.477905, 0.368065, 0.409703, -0.144757, 0.822021, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 526, 2022-08-17-17-29-24.465952, Tool  1, -231.564545, 1.938850, -1555.142578, 0.366601, 0.408829, -0.144807, 0.823100, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 532, 2022-08-17-17-29-24.548957, Tool  1, -232.362030, -0.266922, -1555.988159, 0.366633, 0.408878, -0.143641, 0.823266, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 535, 2022-08-17-17-29-24.632962, Tool  1, -232.431488, -1.121368, -1556.255005, 0.366763, 0.408397, -0.144016, 0.823382, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 541, 2022-08-17-17-29-24.714967, Tool  1, -232.125732, -2.810106, -1556.578735, 0.366722, 0.408363, -0.144830, 0.823274, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 547, 2022-08-17-17-29-24.798972, Tool  1, -231.686234, -4.103258, -1556.706787, 0.367124, 0.408925, -0.145087, 0.822770, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 550, 2022-08-17-17-29-24.882976, Tool  1, -231.817017, -4.731501, -1557.162720, 0.366752, 0.407734, -0.145752, 0.823409, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 556, 2022-08-17-17-29-24.964981, Tool  1, -231.458374, -5.290543, -1557.443481, 0.367759, 0.408410, -0.145535, 0.822663, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 562, 2022-08-17-17-29-25.048986, Tool  1, -231.521698, -6.235964, -1557.922607, 0.367687, 0.408705, -0.145847, 0.822494, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 565, 2022-08-17-17-29-25.133991, Tool  1, -231.545959, -7.048487, -1557.817139, 0.367648, 0.410237, -0.145258, 0.821852, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 571, 2022-08-17-17-29-25.214995, Tool  1, -232.443939, -10.355509, -1557.720215, 0.366320, 0.413620, -0.143635, 0.821035, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 577, 2022-08-17-17-29-25.298000, Tool  1, -232.726303, -14.799555, -1556.731323, 0.365396, 0.418474, -0.142814, 0.819128, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 580, 2022-08-17-17-29-25.384005, Tool  1, -233.330353, -18.206638, -1555.851562, 0.363830, 0.422260, -0.142255, 0.817979, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 586, 2022-08-17-17-29-25.466010, Tool  1, -237.720367, -29.623722, -1551.595947, 0.359533, 0.443995, -0.133331, 0.809832, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 592, 2022-08-17-17-29-25.548014, Tool  1, -245.423447, -47.337151, -1546.415405, 0.349686, 0.478716, -0.118477, 0.796565, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 595, 2022-08-17-17-29-25.634019, Tool  1, -249.022400, -57.203751, -1544.351807, 0.345341, 0.497998, -0.109754, 0.787840, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 601, 2022-08-17-17-29-25.716024, Tool  1, -255.210373, -78.705276, -1543.041260, 0.338037, 0.534023, -0.091133, 0.769575, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 607, 2022-08-17-17-29-25.799028, Tool  1, -259.636017, -101.604858, -1546.958984, 0.327541, 0.564078, -0.068521, 0.754877, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 610, 2022-08-17-17-29-25.883033, Tool  1, -260.427002, -112.646576, -1551.054077, 0.322942, 0.576763, -0.057835, 0.748137, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 616, 2022-08-17-17-29-25.965038, Tool  1, -259.248810, -134.916367, -1563.437256, 0.316953, 0.601498, -0.037406, 0.732355, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 622, 2022-08-17-17-29-26.049043, Tool  1, -256.814301, -160.723358, -1581.954590, 0.305600, 0.624784, -0.022850, 0.718145, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 625, 2022-08-17-17-29-26.133048, Tool  1, -252.981186, -174.420929, -1592.412231, 0.301181, 0.640999, -0.015666, 0.705808, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 631, 2022-08-17-17-29-26.215053, Tool  1, -241.292419, -201.738861, -1617.769409, 0.292877, 0.674644, -0.002648, 0.677549, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 637, 2022-08-17-17-29-26.299057, Tool  1, -228.597687, -227.044235, -1648.735596, 0.282612, 0.697059, -0.005055, 0.658950, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 640, 2022-08-17-17-29-26.383062, Tool  1, -221.972565, -237.013123, -1664.681274, 0.281138, 0.704596, -0.006599, 0.651508, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 646, 2022-08-17-17-29-26.465067, Tool  1, -206.941422, -251.299637, -1692.126709, 0.282285, 0.721241, -0.007315, 0.632514, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 652, 2022-08-17-17-29-26.548071, Tool  1, -187.192017, -258.524536, -1710.816528, 0.288384, 0.747866, 0.001403, 0.597938, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 655, 2022-08-17-17-29-26.634077, Tool  1, -177.048218, -259.843994, -1718.876465, 0.291492, 0.759290, 0.007233, 0.581772, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 661, 2022-08-17-17-29-26.716081, Tool  1, -156.351837, -258.042999, -1732.993042, 0.300909, 0.780041, 0.021349, 0.548211, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 667, 2022-08-17-17-29-26.799086, Tool  1, -133.183563, -253.308655, -1743.504883, 0.309389, 0.802695, 0.040878, 0.508221, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 670, 2022-08-17-17-29-26.883090, Tool  1, -122.028770, -250.880951, -1747.726318, 0.309947, 0.814102, 0.052274, 0.488302, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 676, 2022-08-17-17-29-26.965095, Tool  1, -103.712204, -245.662888, -1757.014160, 0.311922, 0.827997, 0.071562, 0.460440, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 682, 2022-08-17-17-29-27.049100, Tool  1, -93.929230, -241.585281, -1766.195557, 0.311949, 0.831135, 0.079362, 0.453437, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 685, 2022-08-17-17-29-27.133105, Tool  1, -89.846542, -238.695160, -1769.837646, 0.310173, 0.833375, 0.082341, 0.449998, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 691, 2022-08-17-17-29-27.215110, Tool  1, -80.342636, -230.508331, -1774.916138, 0.302953, 0.840652, 0.089712, 0.439860, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 697, 2022-08-17-17-29-27.299114, Tool  1, -69.905548, -222.006378, -1779.202393, 0.295819, 0.848364, 0.096100, 0.428411, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 700, 2022-08-17-17-29-27.383119, Tool  1, -66.622749, -218.485718, -1780.980469, 0.293851, 0.849721, 0.094933, 0.427333, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 706, 2022-08-17-17-29-27.465124, Tool  1, -62.680580, -212.223862, -1782.871582, 0.292412, 0.849466, 0.096930, 0.428379, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 712, 2022-08-17-17-29-27.549129, Tool  1, -58.220974, -206.078415, -1782.134399, 0.294284, 0.849411, 0.097325, 0.427115, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 715, 2022-08-17-17-29-27.633133, Tool  1, -56.547173, -203.176346, -1781.385620, 0.296485, 0.848164, 0.094059, 0.428798, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 721, 2022-08-17-17-29-27.715138, Tool  1, -52.229019, -198.744537, -1779.464722, 0.299129, 0.851076, 0.096819, 0.420496, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 727, 2022-08-17-17-29-27.799143, Tool  1, -51.883114, -195.735626, -1780.470581, 0.303161, 0.848726, 0.095055, 0.422756, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 730, 2022-08-17-17-29-27.882148, Tool  1, -51.444313, -194.492798, -1781.428223, 0.305517, 0.847863, 0.095157, 0.422770, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 736, 2022-08-17-17-29-27.966153, Tool  1, -48.702759, -193.845001, -1781.715576, 0.306378, 0.849585, 0.091796, 0.419419, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 742, 2022-08-17-17-29-28.048157, Tool  1, -45.114540, -194.399216, -1780.949829, 0.305531, 0.851814, 0.087437, 0.416437, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 745, 2022-08-17-17-29-28.134162, Tool  1, -43.745705, -195.032700, -1780.182739, 0.305407, 0.851787, 0.084748, 0.417138, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 751, 2022-08-17-17-29-28.215167, Tool  1, -40.690842, -196.612518, -1776.970947, 0.302070, 0.854827, 0.080933, 0.414095, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 757, 2022-08-17-17-29-28.299171, Tool  1, -38.905731, -197.267441, -1775.635132, 0.300174, 0.856424, 0.078254, 0.412686, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 760, 2022-08-17-17-29-28.383176, Tool  1, -38.568584, -197.181061, -1775.870117, 0.300314, 0.856489, 0.076362, 0.412804, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 766, 2022-08-17-17-29-28.465181, Tool  1, -37.723648, -197.544434, -1776.971924, 0.299398, 0.857867, 0.074098, 0.411015, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 772, 2022-08-17-17-29-28.549186, Tool  1, -37.570641, -197.534805, -1779.718262, 0.299723, 0.858621, 0.075127, 0.409015, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 775, 2022-08-17-17-29-28.633191, Tool  1, -36.992310, -197.503738, -1779.924927, 0.298466, 0.860078, 0.075521, 0.406795, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 781, 2022-08-17-17-29-28.715196, Tool  1, -35.508461, -197.649445, -1778.085449, 0.295836, 0.862272, 0.073368, 0.404459, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
