Tool 1 :C:\Program Files (x86)\Northern Digital Inc\8700449.rom
Tool 2 :C:\Program Files (x86)\Northern Digital Inc\8700339.rom
YCB Object No.:740524
Frame No: TimeStamp--Tool 1, 2: Tx,Ty, Tz, Q0, Qx, Qy, Qz, *** Tx,Ty, Tz, Q0, Qx, Qy, Qz
Measurement Completed for 19/08/2022 at 2:55 PM.

Frame 1, 2022-08-19-14-54-13.181972, Both Rigid bodies out of volume?
Frame 412, 2022-08-19-14-54-20.042365, Both Rigid bodies out of volume?
Frame 415, 2022-08-19-14-54-20.091367, Both Rigid bodies out of volume?
Frame 418, 2022-08-19-14-54-20.141370, Both Rigid bodies out of volume?
Frame 421, 2022-08-19-14-54-20.192373, Both Rigid bodies out of volume?
Frame 424, 2022-08-19-14-54-20.243376, Both Rigid bodies out of volume?
Frame 427, 2022-08-19-14-54-20.292379, Both Rigid bodies out of volume?
Frame 430, 2022-08-19-14-54-20.342381, Both Rigid bodies out of volume?
Frame 433, 2022-08-19-14-54-20.391385, Both Rigid bodies out of volume?
Frame 436, 2022-08-19-14-54-20.442387, Both Rigid bodies out of volume?
Frame 439, 2022-08-19-14-54-20.492390, Both Rigid bodies out of volume?
Frame 442, 2022-08-19-14-54-20.541393, Both Rigid bodies out of volume?
Frame 445, 2022-08-19-14-54-20.592396, Both Rigid bodies out of volume?
Frame 448, 2022-08-19-14-54-20.641399, Both Rigid bodies out of volume?
Frame 451, 2022-08-19-14-54-20.691401, Both Rigid bodies out of volume?
Frame 454, 2022-08-19-14-54-20.742404, Both Rigid bodies out of volume?
Frame 457, 2022-08-19-14-54-20.791407, Both Rigid bodies out of volume?
Frame 460, 2022-08-19-14-54-20.841410, Both Rigid bodies out of volume?
Frame 463, 2022-08-19-14-54-20.892413, Both Rigid bodies out of volume?
Frame 466, 2022-08-19-14-54-20.943416, Both Rigid bodies out of volume?
Frame 469, 2022-08-19-14-54-20.993419, Both Rigid bodies out of volume?
Frame 472, 2022-08-19-14-54-21.042422, Both Rigid bodies out of volume?
Frame 475, 2022-08-19-14-54-21.093424, Both Rigid bodies out of volume?
Frame 478, 2022-08-19-14-54-21.142427, Both Rigid bodies out of volume?
Frame 481, 2022-08-19-14-54-21.192430, Both Rigid bodies out of volume?
Frame 484, 2022-08-19-14-54-21.242433, Both Rigid bodies out of volume?
Frame 487, 2022-08-19-14-54-21.292436, Both Rigid bodies out of volume?
Frame 490, 2022-08-19-14-54-21.341439, Both Rigid bodies out of volume?
Frame 493, 2022-08-19-14-54-21.391442, Both Rigid bodies out of volume?
Frame 496, 2022-08-19-14-54-21.442444, Both Rigid bodies out of volume?
Frame 499, 2022-08-19-14-54-21.491447, Both Rigid bodies out of volume?
Frame 502, 2022-08-19-14-54-21.541450, Both Rigid bodies out of volume?
Frame 505, 2022-08-19-14-54-21.592453, Both Rigid bodies out of volume?
Frame 508, 2022-08-19-14-54-21.641456, Both Rigid bodies out of volume?
Frame 511, 2022-08-19-14-54-21.691459, Both Rigid bodies out of volume?
Frame 514, 2022-08-19-14-54-21.742462, Tool  1, -252.852814, -160.032822, -1479.866577, 0.324249, 0.792289, -0.001161, 0.516856, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 517, 2022-08-19-14-54-21.826467, Both Rigid bodies out of volume?
Frame 520, 2022-08-19-14-54-21.875469, Tool  1, -233.075989, -172.135178, -1421.651978, 0.270781, 0.843686, 0.015992, 0.463267, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 526, 2022-08-19-14-54-21.957474, Tool  1, -214.724335, -186.612488, -1378.785645, 0.227133, 0.870075, 0.022995, 0.436867, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 532, 2022-08-19-14-54-22.041479, Tool  1, -199.550049, -200.234924, -1349.628418, 0.198290, 0.884047, 0.032202, 0.422026, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 535, 2022-08-19-14-54-22.125483, Tool  1, -194.491867, -206.919907, -1338.370483, 0.186451, 0.888268, 0.036420, 0.418198, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 541, 2022-08-19-14-54-22.207489, Tool  1, -180.537018, -218.279312, -1314.097412, 0.152883, 0.905787, 0.085276, 0.385884, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 547, 2022-08-19-14-54-22.291493, Tool  1, -162.863998, -226.308456, -1282.788208, 0.104611, 0.923752, 0.125921, 0.346243, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 550, 2022-08-19-14-54-22.374498, Tool  1, -166.172653, -222.380707, -1269.973022, 0.105425, 0.918939, 0.112153, 0.363125, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 556, 2022-08-19-14-54-22.458503, Tool  1, -197.492706, -192.420425, -1262.243774, 0.158860, 0.871602, 0.051033, 0.460946, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 562, 2022-08-19-14-54-22.540507, Tool  1, -222.699829, -141.865555, -1279.081543, 0.245448, 0.794604, -0.005265, 0.555276, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 565, 2022-08-19-14-54-22.626512, Tool  1, -224.444809, -116.334824, -1291.584473, 0.286826, 0.760401, -0.021827, 0.582276, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 571, 2022-08-19-14-54-22.707517, Tool  1, -220.662888, -75.921097, -1318.086182, 0.339159, 0.706678, -0.045898, 0.619251, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 577, 2022-08-19-14-54-22.791522, Tool  1, -209.672745, -46.972298, -1329.404297, 0.351415, 0.696841, -0.060458, 0.622307, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 580, 2022-08-19-14-54-22.875526, Tool  1, -204.544540, -34.428879, -1334.505981, 0.353328, 0.689634, -0.074328, 0.627726, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 586, 2022-08-19-14-54-22.957531, Tool  1, -194.628571, -13.095032, -1346.394287, 0.358751, 0.666050, -0.109164, 0.644794, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 592, 2022-08-19-14-54-23.041536, Tool  1, -187.378708, -7.077038, -1346.014160, 0.351393, 0.681432, -0.104928, 0.633376, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 595, 2022-08-19-14-54-23.126541, Tool  1, -184.946579, -7.940039, -1343.701294, 0.348229, 0.703497, -0.083422, 0.613898, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 601, 2022-08-19-14-54-23.207546, Tool  1, -186.006943, -8.127546, -1350.445435, 0.344098, 0.727014, -0.051310, 0.591958, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 607, 2022-08-19-14-54-23.291550, Tool  1, -187.974777, -2.666689, -1369.011963, 0.350528, 0.734178, -0.033390, 0.580516, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 610, 2022-08-19-14-54-23.375555, Tool  1, -189.443008, 0.836033, -1381.434204, 0.354968, 0.734906, -0.025498, 0.577288, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 616, 2022-08-19-14-54-23.458560, Tool  1, -191.441132, 10.193851, -1413.944824, 0.371967, 0.724882, -0.017508, 0.579553, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 622, 2022-08-19-14-54-23.540565, Tool  1, -190.918213, 17.878002, -1449.296631, 0.392840, 0.710454, -0.012297, 0.583765, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 625, 2022-08-19-14-54-23.626569, Tool  1, -190.104141, 19.301516, -1464.886108, 0.401825, 0.705205, -0.010926, 0.584041, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 631, 2022-08-19-14-54-23.708574, Tool  1, -190.850128, 17.210451, -1495.259888, 0.419436, 0.689838, -0.014342, 0.589908, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 637, 2022-08-19-14-54-23.790579, Tool  1, -196.461517, 10.361920, -1528.903442, 0.437204, 0.666309, -0.016276, 0.603838, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 640, 2022-08-19-14-54-23.875584, Tool  1, -198.402756, 5.682371, -1543.831787, 0.444726, 0.662529, -0.013186, 0.602579, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 646, 2022-08-19-14-54-23.957588, Tool  1, -203.613525, -5.215393, -1578.648682, 0.462891, 0.645962, -0.008521, 0.606954, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 652, 2022-08-19-14-54-24.041593, Tool  1, -207.731445, -16.479570, -1619.091309, 0.481957, 0.612315, -0.020513, 0.626392, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 655, 2022-08-19-14-54-24.125598, Tool  1, -208.825226, -22.580877, -1639.567383, 0.487789, 0.591111, -0.033292, 0.641516, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 661, 2022-08-19-14-54-24.207602, Tool  1, -211.710159, -36.297264, -1681.393433, 0.489366, 0.540859, -0.059475, 0.681510, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 667, 2022-08-19-14-54-24.291607, Tool  1, -205.182617, -44.057831, -1715.799316, 0.491529, 0.503564, -0.090745, 0.704690, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 670, 2022-08-19-14-54-24.376612, Tool  1, -199.299866, -45.727997, -1728.985107, 0.490866, 0.491725, -0.108316, 0.711003, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 676, 2022-08-19-14-54-24.458617, Tool  1, -182.668976, -46.838760, -1750.095215, 0.492798, 0.474951, -0.141429, 0.715241, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 682, 2022-08-19-14-54-24.540622, Tool  1, -163.186798, -45.296860, -1765.474487, 0.504943, 0.475312, -0.159472, 0.702624, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 685, 2022-08-19-14-54-24.626626, Tool  1, -155.707260, -44.119087, -1774.147217, 0.508601, 0.468963, -0.168810, 0.702070, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 691, 2022-08-19-14-54-24.708631, Tool  1, -142.790329, -40.565094, -1789.406372, 0.509734, 0.446430, -0.196388, 0.708734, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 697, 2022-08-19-14-54-24.792636, Tool  1, -128.274429, -35.116470, -1799.511108, 0.515690, 0.431767, -0.217065, 0.707478, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 700, 2022-08-19-14-54-24.875641, Tool  1, -122.146416, -32.787865, -1803.309814, 0.518346, 0.427428, -0.223833, 0.706061, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 706, 2022-08-19-14-54-24.957645, Tool  1, -112.996414, -28.645569, -1809.275757, 0.519296, 0.422645, -0.237808, 0.703670, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 712, 2022-08-19-14-54-25.041650, Tool  1, -107.000175, -24.491688, -1813.970825, 0.521551, 0.421771, -0.243359, 0.700622, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 715, 2022-08-19-14-54-25.125655, Tool  1, -104.931732, -22.293577, -1815.838989, 0.521760, 0.420382, -0.245844, 0.700434, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 721, 2022-08-19-14-54-25.207660, Tool  1, -103.259453, -18.163187, -1817.881592, 0.520166, 0.418537, -0.249682, 0.701366, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 727, 2022-08-19-14-54-25.291665, Tool  1, -103.194473, -14.916559, -1819.632202, 0.519682, 0.413948, -0.249639, 0.704456, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 730, 2022-08-19-14-54-25.375669, Tool  1, -102.206985, -13.359837, -1820.085083, 0.520847, 0.413435, -0.249855, 0.703819, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 736, 2022-08-19-14-54-25.457674, Tool  1, -100.313644, -11.289078, -1820.763184, 0.523212, 0.412267, -0.250191, 0.702631, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 742, 2022-08-19-14-54-25.541679, Tool  1, -98.342896, -9.517551, -1822.532104, 0.524575, 0.405615, -0.252890, 0.704518, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 745, 2022-08-19-14-54-25.626684, Tool  1, -98.844261, -8.996656, -1823.550293, 0.525006, 0.404799, -0.251330, 0.705224, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 751, 2022-08-19-14-54-25.707688, Tool  1, -100.154488, -8.364695, -1824.163208, 0.526332, 0.404042, -0.248364, 0.705720, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 757, 2022-08-19-14-54-25.791693, Tool  1, -99.903549, -7.424667, -1824.098267, 0.526961, 0.402121, -0.248838, 0.706181, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 760, 2022-08-19-14-54-25.875698, Tool  1, -99.246155, -6.953608, -1823.594727, 0.528662, 0.401912, -0.248457, 0.705162, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 766, 2022-08-19-14-54-25.957703, Tool  1, -98.538475, -6.309830, -1822.886353, 0.529199, 0.399332, -0.249475, 0.705865, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 772, 2022-08-19-14-54-26.040708, Tool  1, -98.305801, -5.903988, -1823.745728, 0.530740, 0.397967, -0.247440, 0.706195, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 775, 2022-08-19-14-54-26.126712, Tool  1, -97.837105, -5.490198, -1824.417847, 0.530665, 0.397628, -0.248094, 0.706214, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 781, 2022-08-19-14-54-26.208717, Tool  1, -97.649673, -4.784672, -1825.876221, 0.531331, 0.396459, -0.246740, 0.706844, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 787, 2022-08-19-14-54-26.290722, Tool  1, -97.136581, -3.935133, -1825.788696, 0.531662, 0.398793, -0.246716, 0.705289, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 790, 2022-08-19-14-54-26.375727, Tool  1, -96.580330, -3.618044, -1825.812500, 0.531866, 0.398108, -0.247207, 0.705350, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 796, 2022-08-19-14-54-26.457731, Tool  1, -94.427483, -2.820791, -1825.162354, 0.532023, 0.396316, -0.251309, 0.704791, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 802, 2022-08-19-14-54-26.541736, Tool  1, -93.476814, -2.051489, -1825.652344, 0.532392, 0.395361, -0.251683, 0.704915, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
