scorer,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000
178,1899.44,77.01,0.9929999709129333,1866.395,55.022,1.0,1852.47,13.479,0.9860000014305115,1305.562,839.466,1.0,1317.087,868.223,1.0,1314.639,903.452,1.0,1325.589,348.626,1.0,1329.194,386.392,1.0,1340.349,412.562,1.0,1302.524,752.175,1.0,1306.156,805.458,1.0,,,1.0,1784.626,433.225,0.9940000176429749,,,1.0,,,1.0,,,1.0,1732.574,713.451,0.9980000257492065
179,1898.309,80.698,0.9980000257492065,1868.591,54.848,1.0,1853.062,11.352,0.996999979019165,1305.445,839.745,1.0,1304.878,870.131,1.0,1313.377,903.194,1.0,1325.535,348.93,1.0,1330.005,385.948,1.0,1339.565,412.823,1.0,1302.829,752.346,1.0,1306.514,804.447,1.0,1299.584,843.61,0.9990000128746033,1785.2,432.63,0.9879999756813049,,,1.0,,,1.0,,,1.0,1732.562,713.417,0.9980000257492065
180,1900.341,80.028,0.9959999918937683,1868.51,54.395,1.0,1854.287,13.242,0.9900000095367432,1308.559,840.183,1.0,1317.329,866.979,1.0,1316.006,902.746,0.8569999933242798,,,,,,,,,,1325.826,348.944,1.0,1328.159,387.235,1.0,1329.228,412.938,1.0,1784.444,434.767,0.9629999995231628,,,1.0,,,1.0,,,1.0,1714.435,711.908,1.0
181,1902.257,75.563,0.9919999837875366,1869.643,52.528,1.0,1853.804,13.182,0.949999988079071,1304.811,837.826,1.0,1318.943,867.597,1.0,1324.526,900.449,0.9929999709129333,1326.324,348.85,1.0,1328.705,387.121,1.0,1340.402,416.615,1.0,1307.681,749.545,1.0,1306.76,803.87,1.0,,,1.0,1783.92,434.25,0.9959999918937683,,,1.0,,,1.0,,,1.0,1715.079,712.154,1.0
182,1901.867,75.75,0.9929999709129333,1868.743,53.668,1.0,1853.464,12.731,0.9539999961853027,1306.126,838.832,1.0,1316.845,868.869,1.0,1313.456,903.438,1.0,1325.969,348.927,1.0,1328.895,386.842,1.0,1341.09,416.645,1.0,1307.159,750.015,1.0,1305.314,804.083,1.0,,,1.0,1784.467,433.4,0.9890000224113464,,,1.0,,,1.0,,,1.0,1714.205,711.93,1.0
183,1901.285,75.144,0.9950000047683716,1869.583,53.75,1.0,1853.248,13.291,0.9330000281333923,1306.158,840.096,1.0,1317.079,868.802,1.0,1315.128,904.644,1.0,1326.42,348.849,1.0,1328.621,386.577,1.0,1339.875,416.375,1.0,1307.005,750.168,1.0,1305.987,804.825,1.0,,,1.0,1784.849,436.156,1.0,,,1.0,,,1.0,,,1.0,1709.51,713.515,1.0
184,1898.508,77.221,0.9940000176429749,1867.321,53.244,1.0,1852.693,12.951,0.9269999861717224,1304.683,839.223,1.0,1304.645,870.002,1.0,1314.353,903.955,1.0,1325.999,348.892,1.0,1328.035,386.44,1.0,1340.186,413.342,1.0,1307.624,749.652,1.0,1306.69,804.437,1.0,,,1.0,1784.674,436.829,0.9990000128746033,,,1.0,,,1.0,,,1.0,1709.204,713.082,0.925000011920929
185,1896.409,80.575,0.9959999918937683,1863.157,53.974,1.0,1852.024,9.11,0.9760000109672546,1306.365,839.03,1.0,1317.333,867.31,1.0,1316.809,904.668,1.0,1325.778,348.961,1.0,1328.969,386.574,1.0,1339.789,416.185,1.0,1307.399,749.655,1.0,1306.678,805.109,1.0,,,1.0,1785.103,434.418,0.9990000128746033,,,1.0,,,1.0,,,1.0,1709.967,713.575,0.9980000257492065
186,1896.174,80.074,0.9950000047683716,1866.403,53.891,1.0,1852.296,10.702,0.996999979019165,1304.086,838.204,1.0,1316.997,868.157,1.0,1316.034,903.856,1.0,1325.37,349.356,1.0,1328.232,386.107,1.0,1339.161,415.291,1.0,1308.013,749.994,1.0,1307.606,805.334,1.0,,,1.0,1783.649,433.055,1.0,,,1.0,,,1.0,,,1.0,1717.575,712.092,1.0
187,1899.452,80.774,0.996999979019165,1868.488,55.02,1.0,1853.387,10.315,0.8669999837875366,1303.98,838.915,1.0,1304.25,869.742,1.0,1314.544,902.918,0.9980000257492065,1325.205,349.304,1.0,1327.879,386.34,1.0,1339.429,415.228,1.0,1308.519,750.053,1.0,1307.231,805.326,1.0,,,1.0,1784.435,433.151,1.0,,,1.0,,,1.0,,,1.0,1717.881,710.875,1.0
188,1899.43,80.308,0.9980000257492065,1868.954,54.667,1.0,1857.417,11.257,0.8550000190734863,1304.018,839.211,1.0,1303.754,869.74,1.0,1314.086,902.741,0.9990000128746033,1324.991,348.911,1.0,1328.36,386.38,1.0,1339.365,415.285,1.0,1308.067,750.109,1.0,1307.034,805.676,1.0,,,1.0,1781.492,433.05,0.9990000128746033,,,1.0,,,1.0,,,1.0,1717.382,711.803,1.0
189,1901.285,75.631,0.996999979019165,1869.958,55.162,1.0,1854.212,13.408,0.9739999771118164,1305.583,838.806,1.0,1305.251,869.009,1.0,1315.479,902.732,1.0,1325.425,348.711,1.0,1328.016,386.568,1.0,1339.722,416.15,1.0,1307.61,750.088,1.0,1306.494,804.968,1.0,,,1.0,1784.362,432.632,0.9980000257492065,,,1.0,,,1.0,,,1.0,1716.255,711.428,0.9909999966621399
190,1897.067,81.998,0.9990000128746033,1869.009,56.229,1.0,1853.894,13.176,0.9860000014305115,1306.161,839.855,1.0,1305.939,870.048,1.0,1312.898,903.459,1.0,1325.279,349.027,1.0,1328.493,386.637,1.0,1338.77,414.608,1.0,1307.532,750.162,1.0,1308.02,804.585,1.0,,,1.0,1781.89,433.553,0.9990000128746033,,,1.0,,,1.0,,,1.0,1715.732,711.966,0.9990000128746033
191,1896.33,80.545,0.9940000176429749,1863.4,53.419,1.0,1852.206,11.516,0.972000002861023,1305.495,839.651,1.0,1303.912,870.473,1.0,1308.705,901.369,1.0,1325.7,349.194,1.0,1328.304,386.374,1.0,1339.252,412.978,1.0,1307.76,750.193,1.0,1307.944,805.004,1.0,,,1.0,1781.421,434.759,0.9990000128746033,,,1.0,,,1.0,,,1.0,1715.454,711.996,1.0
192,1898.248,76.26,0.9940000176429749,1864.757,54.687,1.0,1852.011,12.035,0.6949999928474426,1306.041,837.315,1.0,1304.565,870.775,1.0,1308.468,901.396,0.9399999976158142,1326.25,347.181,1.0,1326.893,385.567,1.0,1341.927,411.954,1.0,1303.033,751.974,1.0,1307.188,806.118,1.0,,,1.0,1778.945,433.229,0.9959999918937683,,,1.0,,,1.0,,,1.0,1716.699,712.489,1.0
193,1899.103,75.018,0.996999979019165,1867.136,54.047,1.0,1853.289,11.584,0.9850000143051147,1306.845,837.291,1.0,1304.718,870.583,1.0,1308.488,900.893,0.9929999709129333,1325.942,347.914,1.0,1327.733,385.89,1.0,1340.291,411.967,1.0,1306.436,749.66,1.0,1307.517,805.477,1.0,,,1.0,1780.663,433.369,0.9980000257492065,,,1.0,,,1.0,,,1.0,1715.66,713.31,1.0
194,1898.296,77.033,0.996999979019165,1867.824,54.432,1.0,1853.485,11.105,0.9800000190734863,1306.348,837.716,1.0,1305.378,869.817,1.0,1309.135,900.209,0.996999979019165,,,,,,,,,,1303.005,751.967,1.0,1306.427,804.634,1.0,,,1.0,1781.09,432.853,0.9980000257492065,,,1.0,,,1.0,,,1.0,1715.711,712.313,1.0
195,1901.048,74.652,0.9950000047683716,1870.811,55.537,1.0,1852.875,19.716,0.8740000128746033,1307.065,838.136,1.0,1305.261,870.273,1.0,1308.459,900.794,0.9990000128746033,,,,,,,,,,1325.93,347.272,1.0,1328.157,386.641,1.0,1339.759,412.118,1.0,1779.036,433.589,1.0,,,1.0,,,1.0,,,1.0,1716.766,712.336,1.0
196,1900.312,75.473,0.9940000176429749,1868.341,54.101,1.0,1852.718,13.886,0.9490000009536743,1304.924,839.598,1.0,1304.673,870.328,1.0,1308.647,901.412,1.0,,,,,,,,,,1307.327,749.9,1.0,1308.345,804.768,1.0,,,1.0,1781.587,432.862,0.9990000128746033,,,1.0,,,1.0,,,1.0,1714.221,712.733,1.0
197,1898.934,75.031,0.9980000257492065,1867.525,55.304,1.0,1853.646,13.794,0.9919999837875366,1305.737,839.9,1.0,1304.815,870.56,1.0,1308.531,901.109,0.9909999966621399,,,,,,,,,,1306.71,749.811,1.0,1306.065,804.914,1.0,1311.631,845.305,0.2709999978542328,1779.778,434.05,0.9990000128746033,,,1.0,,,1.0,,,1.0,1710.285,712.138,1.0
198,1898.37,76.341,0.9959999918937683,1864.686,53.725,1.0,1852.286,12.959,0.9819999933242798,1309.245,846.221,1.0,1316.428,869.066,1.0,1313.984,902.896,1.0,,,,,,,,,,1307.017,750.139,1.0,1305.814,805.482,1.0,,,1.0,1778.949,433.025,0.9980000257492065,,,1.0,,,1.0,,,1.0,1713.565,711.262,1.0
199,1898.986,76.006,0.9959999918937683,1864.593,53.61,1.0,1852.058,13.328,0.984000027179718,1305.599,838.877,1.0,1317.543,868.716,1.0,1315.493,903.635,1.0,1326.899,347.652,1.0,1327.555,385.781,1.0,1339.915,411.653,1.0,1303.117,752.13,1.0,1305.631,805.503,1.0,,,1.0,1778.773,432.794,1.0,,,1.0,,,1.0,,,1.0,1715.987,710.583,1.0
200,1899.527,77.272,0.9909999966621399,1864.333,52.331,1.0,1852.51,9.943,0.9129999876022339,1305.608,838.068,1.0,1318.424,867.805,1.0,1315.934,902.323,1.0,1327.244,347.501,1.0,1327.209,384.722,1.0,1338.682,411.38,1.0,1307.581,749.409,1.0,1305.754,809.713,1.0,,,1.0,1770.89,433.247,1.0,,,1.0,,,1.0,,,1.0,1718.362,709.914,1.0
201,1900.128,76.722,0.9929999709129333,1867.144,52.781,1.0,1858.064,10.823,0.7160000205039978,1305.39,838.422,1.0,1318.151,867.144,1.0,1325.365,898.857,1.0,1326.664,347.713,1.0,1328.008,385.516,1.0,1338.836,411.462,1.0,1307.957,749.665,1.0,1306.285,805.355,1.0,,,1.0,1769.878,433.823,1.0,,,1.0,,,1.0,,,1.0,1712.651,707.546,1.0
202,1900.169,77.08,0.996999979019165,1869.979,54.329,1.0,1853.692,12.634,0.9580000042915344,1306.163,838.011,1.0,1317.491,868.278,1.0,1315.466,902.691,0.9990000128746033,1326.458,347.335,1.0,1328.802,386.402,1.0,1339.156,412.069,1.0,1307.246,749.764,1.0,1305.872,805.522,1.0,,,1.0,1769.938,432.679,0.9789999723434448,,,1.0,,,1.0,,,1.0,1718.119,707.557,1.0
203,1900.449,74.675,0.996999979019165,1867.516,55.484,1.0,1853.309,12.975,0.9760000109672546,1304.374,837.228,1.0,1304.472,869.428,1.0,1314.364,902.39,0.9980000257492065,1326.029,347.471,1.0,1328.499,386.292,1.0,1338.493,412.441,1.0,1306.925,749.664,1.0,1306.508,805.792,1.0,,,1.0,1770.059,429.856,0.6079999804496765,,,1.0,,,1.0,,,1.0,1715.201,707.046,1.0
204,1900.101,76.177,0.9929999709129333,1866.11,55.567,1.0,1852.612,11.598,0.9950000047683716,1306.144,839.004,1.0,1317.883,867.051,1.0,1326.754,898.999,1.0,1326.532,348.145,1.0,1327.347,385.5,1.0,1339.863,414.552,1.0,,,,,,,,,,1763.996,431.799,0.9919999837875366,,,1.0,,,1.0,,,1.0,1699.084,706.525,1.0
205,1899.925,76.532,0.9929999709129333,1865.405,54.726,1.0,1852.412,11.673,0.9940000176429749,1305.733,839.39,1.0,1316.971,867.301,1.0,1315.674,902.81,1.0,1326.823,348.563,1.0,1326.953,386.163,1.0,1341.809,413.763,1.0,,,,,,,,,,1754.213,429.177,0.9549999833106995,,,1.0,,,1.0,,,1.0,1685.261,698.833,1.0
206,1900.57,76.188,0.9929999709129333,1866.349,53.231,1.0,1852.207,12.374,0.9610000252723694,1304.951,839.202,1.0,1317.282,866.643,1.0,1326.816,898.847,1.0,,,,,,,,,,1326.06,348.782,1.0,1326.208,385.597,1.0,1329.056,412.378,1.0,1754.085,427.906,0.9179999828338623,,,1.0,,,1.0,,,1.0,1682.051,699.409,1.0
207,1899.199,80.449,0.996999979019165,1868.301,54.002,1.0,1852.95,12.758,0.9629999995231628,1304.742,837.881,1.0,1317.533,864.169,1.0,1327.232,898.24,1.0,,,,,,,,,,1325.798,348.517,1.0,1326.013,386.102,1.0,1342.106,413.161,1.0,1748.893,420.202,0.7609999775886536,,,1.0,,,1.0,,,1.0,1674.191,694.785,1.0
208,1898.362,80.239,0.9980000257492065,1867.394,54.442,1.0,1853.302,12.591,0.9779999852180481,1305.373,838.033,1.0,1317.961,864.967,1.0,1326.32,898.246,1.0,,,,,,,,,,,,,,,,,,,1737.16,417.561,0.9940000176429749,,,1.0,,,1.0,,,1.0,1669.292,694.613,1.0
209,1899.624,80.292,0.9959999918937683,1868.447,54.892,1.0,1852.974,19.43,0.9950000047683716,1306.323,838.735,1.0,1318.896,867.512,1.0,1325.11,898.747,0.9990000128746033,,,,,,,,,,,,,,,,,,,1733.881,413.905,0.996999979019165,,,1.0,,,1.0,1667.942,668.576,0.07500000298023224,1666.325,694.19,1.0
210,1897.978,80.29,0.9959999918937683,1865.963,53.299,1.0,1851.701,12.667,0.9700000286102295,1306.2,839.25,1.0,1318.031,867.83,1.0,1315.341,903.859,1.0,1302.219,752.388,1.0,1306.971,805.233,1.0,,,1.0,1302.219,752.388,1.0,1306.971,805.233,1.0,,,1.0,1732.203,404.124,0.6710000038146973,,,1.0,,,1.0,,,1.0,1667.057,695.878,1.0
211,1899.64,77.198,0.9890000224113464,1865.916,53.697,1.0,1852.081,13.686,0.9810000061988831,1305.729,839.351,1.0,1318.123,867.958,1.0,1316.791,903.529,1.0,1302.206,752.155,1.0,1307.686,805.026,1.0,,,1.0,1302.206,752.155,1.0,1307.686,805.026,1.0,,,1.0,1715.535,399.216,0.6790000200271606,,,1.0,,,1.0,,,1.0,1668.782,694.881,0.9990000128746033
212,1899.466,80.421,0.9959999918937683,1867.375,53.049,1.0,1852.877,14.147,0.9959999918937683,1306.218,839.091,1.0,1317.298,868.042,1.0,1315.065,903.436,1.0,1302.415,752.129,1.0,1306.701,809.925,1.0,,,1.0,1302.415,752.129,1.0,1306.701,809.925,1.0,,,1.0,1804.19,429.711,0.9990000128746033,,,1.0,,,1.0,,,1.0,1626.903,682.656,0.9990000128746033
213,1901.124,75.457,0.9940000176429749,1868.72,52.925,1.0,1852.564,20.251,0.9879999756813049,1305.629,839.853,1.0,1318.365,868.158,1.0,1315.656,902.925,1.0,1302.247,752.051,1.0,1307.095,809.584,1.0,,,1.0,1302.247,752.051,1.0,1307.095,809.584,1.0,,,1.0,1797.091,421.268,1.0,,,1.0,,,1.0,,,1.0,1643.783,681.818,0.9330000281333923
214,1900.589,76.218,0.9940000176429749,1870.553,53.913,1.0,1851.718,21.292,1.0,1305.609,839.241,1.0,1304.88,870.387,1.0,1308.301,901.288,0.8610000014305115,1302.46,752.36,1.0,1308.812,804.928,1.0,,,1.0,1302.46,752.36,1.0,1308.812,804.928,1.0,,,1.0,1780.851,417.302,1.0,,,1.0,,,1.0,,,1.0,1637.426,680.6,1.0
215,1899.573,75.693,0.9950000047683716,1867.713,53.815,1.0,1851.851,20.106,0.9879999756813049,1304.807,839.772,1.0,1304.704,870.313,1.0,1314.85,902.964,0.9869999885559082,,,,,,,,,,1307.522,750.497,1.0,1308.158,805.102,1.0,,,1.0,1764.331,411.945,1.0,,,1.0,,,1.0,,,1.0,1621.634,680.977,0.9990000128746033
216,1895.884,82.154,0.9980000257492065,1864.934,54.207,1.0,1851.782,12.141,0.9430000185966492,1311.311,846.613,1.0,1318.605,868.877,1.0,1325.287,899.475,1.0,,,,,,,,,,1307.873,750.721,1.0,1307.417,804.086,1.0,,,1.0,1751.357,404.141,1.0,,,1.0,,,1.0,,,1.0,1613.538,684.744,1.0
217,1897.269,80.95,0.996999979019165,1866.707,54.318,1.0,1853.078,13.309,0.9390000104904175,1310.965,846.354,1.0,1318.996,868.278,1.0,1326.722,898.45,1.0,,,,,,,,,,1307.808,750.727,1.0,1306.1,804.105,1.0,,,1.0,1732.302,400.624,1.0,,,1.0,,,1.0,1627.95,610.089,0.7490000128746033,1601.007,680.346,1.0
218,1897.36,80.605,0.9980000257492065,1868.351,54.951,0.9990000128746033,1852.653,19.275,0.8289999961853027,1311.12,846.512,1.0,1317.96,869.358,1.0,1324.685,900.105,0.9810000061988831,,,,,,,,,,1308.139,750.396,1.0,1306.471,803.06,1.0,,,1.0,1714.363,397.231,1.0,,,1.0,,,1.0,1612.294,609.431,0.8560000061988831,1588.78,679.21,1.0
219,1895.755,80.7,0.9980000257492065,1868.738,55.442,0.9990000128746033,1852.083,11.836,0.09700000286102295,1307.131,843.7,1.0,1320.344,869.078,1.0,1325.15,899.388,1.0,,,,,,,,,,1307.992,750.182,1.0,1306.67,804.414,1.0,,,1.0,1692.836,394.954,1.0,1676.557,466.824,0.09200000017881393,,,1.0,1596.514,604.863,0.2840000092983246,1553.493,666.576,0.9890000224113464
220,1896.098,80.679,0.9980000257492065,1868.553,55.494,1.0,1851.562,19.478,0.367000013589859,1305.79,838.954,1.0,1319.609,867.911,1.0,1325.384,898.755,0.9990000128746033,,,,,,,,,,1307.181,750.396,1.0,1305.887,803.844,1.0,,,1.0,1675.503,387.746,1.0,1652.047,461.011,0.0860000029206276,,,1.0,1588.292,603.666,0.8479999899864197,1539.833,664.939,0.9990000128746033
221,1897.599,76.764,0.996999979019165,1867.588,53.493,1.0,1851.529,20.206,0.8769999742507935,1305.718,839.467,1.0,1318.904,868.368,1.0,1325.509,899.321,1.0,,,,,,,,,,1302.503,752.312,1.0,1305.161,804.466,1.0,,,1.0,1657.503,384.359,1.0,1635.758,462.709,0.9929999709129333,,,1.0,1564.704,604.613,0.9150000214576721,1523.154,663.157,0.9959999918937683
222,1897.676,76.908,0.9980000257492065,1866.411,54.916,1.0,1851.805,12.839,0.7049999833106995,1308.018,846.578,1.0,1318.074,868.927,1.0,1316.032,903.254,1.0,,,,,,,,,,1302.427,751.893,1.0,1306.007,805.709,1.0,,,1.0,1637.022,382.426,1.0,1615.259,461.125,0.9929999709129333,1571.191,531.18,0.15199999511241913,1538.39,596.82,0.9940000176429749,1507.922,663.899,1.0
223,1899.017,75.624,0.9990000128746033,1866.407,53.876,1.0,1851.966,12.082,0.3840000033378601,1304.953,839.448,1.0,1318.12,868.067,1.0,1316.785,904.123,1.0,,,,,,,,,,1307.021,749.622,1.0,1304.956,805.55,1.0,1296.262,844.137,0.9580000042915344,1611.463,379.911,1.0,1595.41,449.621,1.0,1557.774,527.758,0.828000009059906,1532.386,594.64,0.9990000128746033,1498.929,664.627,1.0
224,1899.591,75.539,0.9980000257492065,1866.432,55.047,1.0,1851.911,11.935,0.3370000123977661,1305.285,838.86,1.0,1305.396,871.019,1.0,1314.087,903.823,1.0,,,,,,,,,,1307.014,750.349,1.0,1305.088,805.572,1.0,,,1.0,1592.069,373.086,1.0,1570.634,448.778,1.0,1539.14,528.721,1.0,1509.898,589.824,1.0,1480.098,661.836,1.0
225,1899.977,75.666,0.996999979019165,1866.912,57.127,1.0,1851.96,12.014,0.328000009059906,1304.945,839.775,1.0,1305.19,870.437,1.0,1314.215,903.27,0.9990000128746033,,,,,,,,,,1302.828,751.931,1.0,1300.908,810.297,1.0,1297.99,845.246,0.9950000047683716,1569.698,373.299,1.0,1548.082,444.437,1.0,1513.998,514.858,0.7369999885559082,1485.041,590.983,1.0,1459.624,663.06,1.0
226,1899.464,74.887,0.9990000128746033,1865.841,56.391,1.0,1852.0,12.052,0.34599998593330383,1306.14,840.257,1.0,1317.879,868.947,1.0,1314.921,904.002,1.0,,,,,,,,,,1307.204,750.474,1.0,1305.367,810.306,1.0,1298.582,845.962,0.953000009059906,1546.268,369.929,1.0,1521.174,445.115,1.0,1495.528,518.875,1.0,1467.562,586.245,1.0,1440.077,659.629,1.0
227,1900.689,74.435,0.9980000257492065,1866.641,55.536,1.0,1852.095,11.669,0.25999999046325684,1305.163,839.071,1.0,1306.028,870.593,1.0,1315.952,903.143,0.9980000257492065,,,,,,,,,,1302.633,751.849,1.0,1304.286,805.643,1.0,,,1.0,1518.358,367.677,1.0,1494.703,442.998,1.0,1472.936,517.387,1.0,1449.116,576.63,1.0,1419.919,656.093,1.0
228,1900.248,75.361,0.9909999966621399,1864.88,51.657,1.0,1852.291,10.593,0.47200000286102295,1303.563,838.979,1.0,1319.122,867.609,1.0,1325.861,899.834,1.0,,,,,,,,,,1302.646,751.823,1.0,1308.657,804.977,1.0,,,1.0,1497.451,366.647,1.0,1470.367,440.672,1.0,1442.448,514.714,1.0,1419.834,577.918,1.0,1396.774,658.333,1.0
229,1900.368,75.385,0.9940000176429749,1866.067,53.165,1.0,1853.148,10.916,0.906000018119812,1302.803,839.307,1.0,1318.052,869.568,1.0,1316.19,904.993,1.0,,,,,,,,,,1307.193,750.26,1.0,1309.218,804.765,1.0,,,1.0,1468.135,362.916,1.0,1443.917,435.564,1.0,1418.706,514.4,1.0,1400.678,576.389,1.0,1383.723,652.572,1.0
230,1899.306,75.4,0.9959999918937683,1866.055,52.866,1.0,1853.272,9.875,0.906000018119812,1307.759,846.785,1.0,1317.163,870.039,1.0,1315.421,904.508,1.0,,,,,,,,,,1301.82,751.486,1.0,1309.319,805.77,1.0,,,1.0,1444.788,360.508,1.0,1418.583,433.469,1.0,1398.25,508.827,1.0,1374.973,572.315,1.0,1348.334,648.661,1.0
231,1900.276,73.885,0.9940000176429749,1866.338,55.192,1.0,1860.149,4.144,0.19499999284744263,1307.389,846.697,1.0,1304.622,869.756,1.0,1314.672,902.965,0.9980000257492065,,,,,,,,,,1307.076,751.014,1.0,1308.466,805.736,1.0,,,1.0,1418.827,357.43,1.0,1392.234,429.608,1.0,1366.327,501.218,1.0,1353.655,565.207,1.0,1329.733,649.161,1.0
232,1899.039,74.404,0.996999979019165,1865.815,54.835,1.0,1851.856,4.372,0.4309999942779541,1303.578,840.397,1.0,1304.368,870.287,1.0,1313.824,903.879,1.0,,,,,,,,,,1304.312,752.834,1.0,1308.867,805.696,1.0,,,1.0,1393.743,357.353,1.0,1365.08,424.752,1.0,1338.829,499.435,1.0,1329.398,565.681,1.0,1303.269,646.867,1.0
233,1898.731,75.142,0.9980000257492065,1864.76,54.306,1.0,1852.958,9.234,0.8629999756813049,1304.444,840.233,1.0,1305.397,870.599,1.0,1315.719,904.327,1.0,,,,,,,,,,1302.543,753.319,1.0,1307.908,806.125,1.0,,,1.0,1369.734,354.871,1.0,1340.921,424.719,1.0,1322.24,498.209,1.0,1308.918,561.404,1.0,1287.773,643.941,1.0
234,1898.82,75.122,0.9980000257492065,1865.195,53.763,1.0,1852.726,9.989,0.7390000224113464,1307.923,846.47,1.0,1304.052,869.545,1.0,1316.019,903.412,1.0,,,,,,,,,,1305.152,752.867,1.0,1307.996,805.457,1.0,,,1.0,1341.601,355.448,1.0,1316.0,425.292,1.0,1302.639,502.207,1.0,1287.782,566.595,1.0,1268.597,643.987,1.0
235,1899.076,74.811,0.9980000257492065,1865.592,52.615,1.0,1853.612,9.217,0.9919999837875366,1305.871,839.293,1.0,1304.957,869.308,1.0,1316.334,904.82,1.0,,,,,,,,,,1307.462,751.009,1.0,1307.232,805.886,1.0,,,1.0,1314.279,357.789,1.0,1287.822,428.563,1.0,1284.129,506.367,1.0,1266.888,570.87,1.0,1235.412,641.336,1.0
236,1899.292,74.862,0.996999979019165,1864.446,53.551,1.0,1852.583,10.278,0.9070000052452087,1303.808,839.852,1.0,1303.256,869.377,1.0,1313.65,903.299,1.0,,,,,,,,,,1303.628,753.146,1.0,1307.854,806.139,1.0,,,1.0,1291.007,358.905,1.0,1259.755,425.299,1.0,1255.903,503.465,1.0,1244.436,572.92,1.0,1221.459,641.78,1.0
237,1900.239,73.255,0.9980000257492065,1864.811,53.83,1.0,1852.419,10.008,0.9610000252723694,1304.84,840.392,1.0,1303.166,869.851,1.0,1312.297,902.927,1.0,,,,,,,,,,1304.627,752.684,1.0,1308.246,805.311,1.0,,,1.0,1264.724,362.911,1.0,1235.441,427.087,1.0,1224.405,497.939,1.0,1213.82,575.19,1.0,1209.19,644.081,1.0
238,1899.253,74.459,0.9980000257492065,1865.189,54.294,1.0,1852.806,10.842,0.7850000262260437,1308.059,846.378,1.0,1302.966,870.42,1.0,1312.424,903.503,1.0,,,,,,,,,,1305.162,752.978,1.0,1308.28,804.96,1.0,,,1.0,1240.057,368.414,1.0,1218.036,433.665,1.0,1198.39,502.39,1.0,1197.406,580.384,1.0,1170.99,643.572,1.0
