scorer,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000
116,1900.09,76.413,0.9929999709129333,1866.237,52.931,1.0,1852.016,12.423,0.5830000042915344,958.941,640.507,1.0,966.499,678.714,1.0,973.652,711.541,1.0,938.582,582.167,1.0,959.252,621.696,1.0,,,1.0,,,,,,,,,,1869.769,458.827,1.0,1843.362,525.178,0.6629999876022339,1812.161,579.624,0.9980000257492065,1763.509,651.249,0.9290000200271606,1726.651,711.205,1.0
117,1898.489,78.184,0.9950000047683716,1866.333,51.261,1.0,1852.576,12.002,0.9430000185966492,959.058,640.181,1.0,967.217,678.64,1.0,973.203,711.402,1.0,938.835,582.109,1.0,958.958,621.447,1.0,,,1.0,,,,,,,,,,1869.1,458.684,1.0,1844.006,524.993,0.5410000085830688,1814.123,579.938,0.972000002861023,1763.658,652.55,0.061000000685453415,1731.205,712.569,1.0
118,1898.261,77.306,0.9900000095367432,1863.43,53.552,1.0,1851.886,12.5,0.7649999856948853,959.836,640.696,1.0,967.114,678.46,1.0,972.556,711.167,1.0,938.541,582.207,1.0,958.901,620.667,1.0,,,1.0,,,,,,,,,,1870.584,454.461,1.0,1851.883,524.472,0.36000001430511475,1819.235,579.084,0.8019999861717224,1763.905,652.481,0.10199999809265137,1734.171,709.875,1.0
119,1897.311,81.218,0.9950000047683716,1864.413,53.841,1.0,1852.474,12.188,0.9869999885559082,958.937,640.316,1.0,967.538,679.097,1.0,973.81,711.645,1.0,938.48,581.993,1.0,958.711,621.47,1.0,,,1.0,,,,,,,,,,1869.076,452.969,1.0,1843.393,515.743,0.5260000228881836,1818.536,575.106,0.6970000267028809,1763.671,652.349,0.13300000131130219,1725.97,711.476,0.9990000128746033
120,1899.754,76.767,0.9950000047683716,1870.204,54.475,1.0,1852.959,11.963,0.9490000009536743,962.684,639.588,1.0,969.381,678.882,1.0,977.635,712.992,1.0,937.609,582.087,1.0,959.283,621.838,1.0,,,1.0,,,,,,,,,,1872.725,454.505,1.0,1843.292,525.382,0.1550000011920929,,,1.0,1756.195,653.069,0.020999999716877937,1729.715,712.069,1.0
121,1896.829,80.76,0.996999979019165,1867.378,52.848,1.0,1852.379,10.198,0.7670000195503235,961.433,639.173,1.0,976.66,669.986,1.0,979.029,713.324,1.0,937.851,582.207,1.0,958.443,621.083,1.0,,,1.0,,,,,,,,,,1873.919,452.912,1.0,1852.587,524.531,0.05900000035762787,,,1.0,,,1.0,1735.142,712.126,1.0
122,1898.719,76.893,0.9940000176429749,1866.707,51.281,1.0,1851.982,10.676,0.9599999785423279,962.975,639.374,1.0,968.446,678.308,1.0,976.698,712.013,1.0,938.516,582.197,1.0,958.423,621.102,1.0,,,1.0,,,,,,,,,,1873.464,453.726,1.0,1843.567,524.938,0.47200000286102295,,,1.0,,,1.0,1730.434,711.807,1.0
123,1897.976,77.139,0.9959999918937683,1863.797,52.279,1.0,1851.948,11.599,0.6790000200271606,963.901,640.823,1.0,967.392,678.391,1.0,974.001,711.443,1.0,938.833,581.18,1.0,959.225,620.844,1.0,,,1.0,,,,,,,,,,1871.082,451.619,1.0,1843.169,525.293,0.3569999933242798,1811.855,579.943,0.0729999989271164,1756.29,653.372,0.09300000220537186,1726.781,710.706,1.0
124,1898.219,77.334,0.9940000176429749,1864.464,51.097,1.0,1852.211,10.207,0.8539999723434448,962.743,640.238,1.0,967.261,679.754,1.0,973.346,712.265,1.0,,,,,,,,,,,,,,,,,,,1873.086,452.056,1.0,1843.211,525.063,0.35899999737739563,,,1.0,1748.158,652.503,0.03200000151991844,1732.185,710.986,1.0
125,1898.322,77.125,0.9940000176429749,1863.609,52.339,1.0,1852.025,10.799,0.5640000104904175,961.685,639.189,1.0,967.885,680.549,1.0,974.312,712.538,1.0,937.996,582.017,1.0,958.837,621.156,1.0,,,1.0,,,,,,,,,,1872.421,452.924,1.0,1852.663,524.741,0.15700000524520874,,,1.0,,,1.0,1735.176,709.81,1.0
126,1898.271,77.391,0.9929999709129333,1864.178,52.029,1.0,1852.076,11.188,0.6669999957084656,960.799,639.337,1.0,966.838,681.125,1.0,973.763,712.501,1.0,938.795,581.739,1.0,959.077,621.87,1.0,,,1.0,,,,,,,,,,1873.998,451.147,1.0,1853.319,515.351,0.33500000834465027,,,1.0,,,1.0,1732.944,709.965,0.9990000128746033
127,1898.638,77.633,0.9950000047683716,1866.897,51.499,1.0,1852.06,11.579,0.1860000044107437,960.53,639.619,1.0,967.0,680.695,1.0,974.155,712.596,1.0,938.34,581.978,1.0,958.746,621.905,1.0,,,1.0,,,,,,,,,,1870.672,448.558,1.0,1852.779,524.817,0.1889999955892563,,,1.0,1756.339,653.068,0.09300000220537186,1727.87,709.228,1.0
128,1900.434,75.603,0.9950000047683716,1867.78,52.09,1.0,1852.071,11.709,0.34299999475479126,961.654,639.809,1.0,967.651,679.786,1.0,973.655,712.255,1.0,938.187,582.219,1.0,958.866,622.12,1.0,,,1.0,,,,,,,,,,1871.142,449.449,1.0,1852.53,525.799,0.6710000038146973,,,1.0,,,1.0,1730.36,709.161,1.0
129,1899.519,76.817,0.9940000176429749,1865.829,52.627,1.0,1852.033,10.967,0.46799999475479126,961.162,639.72,1.0,967.062,679.65,1.0,973.962,712.406,1.0,938.532,581.996,1.0,958.115,620.863,1.0,,,1.0,,,,,,,,,,1875.443,449.948,1.0,1852.234,515.989,0.039000000804662704,,,1.0,,,1.0,1728.186,707.885,1.0
130,1898.609,76.517,0.9929999709129333,1864.799,52.891,1.0,1852.0,10.9,0.41499999165534973,961.58,639.556,1.0,966.703,679.607,1.0,973.518,711.946,1.0,938.337,581.684,1.0,958.693,621.818,1.0,,,1.0,,,,,,,,,,1874.513,446.638,1.0,,,1.0,,,1.0,,,1.0,1724.883,707.988,1.0
131,1899.688,75.54,0.9919999837875366,1866.837,51.748,1.0,1852.315,11.662,0.6399999856948853,962.631,639.674,1.0,967.149,679.435,1.0,973.186,711.676,1.0,938.628,581.663,1.0,958.553,622.054,1.0,,,1.0,,,,,,,,,,1867.973,445.776,1.0,1853.18,515.2,0.24899999797344208,,,1.0,,,1.0,1724.807,707.833,1.0
132,1900.231,77.24,0.9900000095367432,1869.256,52.159,1.0,1859.17,11.856,0.4050000011920929,962.447,640.274,1.0,969.06,679.104,1.0,976.612,711.056,1.0,938.015,582.271,1.0,961.434,622.614,1.0,,,1.0,,,,,,,,,,1878.463,447.43,1.0,1851.902,524.056,0.014999999664723873,,,1.0,,,1.0,1715.395,707.012,1.0
133,1898.216,80.6,0.996999979019165,1867.482,52.009,1.0,1852.269,11.05,0.7540000081062317,961.586,639.782,1.0,968.312,678.571,1.0,974.987,710.979,1.0,937.074,583.104,1.0,961.409,622.165,1.0,,,1.0,,,,,,,,,,1879.866,447.309,1.0,,,1.0,,,1.0,,,1.0,1725.096,707.499,1.0
134,1897.503,80.031,0.996999979019165,1867.306,52.633,1.0,1852.679,13.804,0.9950000047683716,960.748,639.861,1.0,968.281,679.576,1.0,976.676,712.416,1.0,938.442,582.577,1.0,961.466,622.446,1.0,,,1.0,,,,,,,,,,1875.269,449.507,1.0,,,1.0,,,1.0,,,1.0,1717.193,709.386,1.0
135,1897.939,81.039,0.9980000257492065,1867.189,52.11,1.0,1852.428,13.564,0.9950000047683716,958.544,638.776,1.0,966.803,678.831,1.0,975.694,711.844,1.0,938.221,582.461,1.0,961.689,622.69,1.0,,,1.0,,,,,,,,,,1876.345,446.143,1.0,,,1.0,,,1.0,,,1.0,1715.499,708.271,1.0
136,1899.51,77.298,0.9950000047683716,1867.839,53.751,1.0,1852.483,13.455,0.9860000014305115,958.727,639.686,1.0,967.016,679.855,1.0,975.215,711.835,1.0,938.653,582.585,1.0,961.968,622.997,1.0,,,1.0,,,,,,,,,,1879.233,447.295,1.0,1859.036,515.321,0.10700000077486038,,,1.0,,,1.0,1710.226,705.118,1.0
137,1899.821,76.705,0.9929999709129333,1866.619,53.648,1.0,1852.379,13.176,0.8859999775886536,960.275,640.057,1.0,966.92,680.295,1.0,973.685,711.947,1.0,938.22,582.446,1.0,961.196,623.947,1.0,,,1.0,,,,,,,,,,1875.927,446.768,1.0,1859.426,515.62,0.017999999225139618,,,1.0,,,1.0,1708.668,699.373,0.9959999918937683
138,1899.481,76.115,0.9879999756813049,1866.403,53.002,1.0,1852.295,11.517,0.6129999756813049,960.583,640.138,1.0,967.141,680.749,1.0,973.441,711.809,1.0,937.508,582.73,1.0,961.389,624.246,1.0,,,1.0,1326.427,350.405,1.0,1327.451,384.499,1.0,1339.094,412.699,1.0,1876.678,446.426,1.0,1853.378,515.443,0.14900000393390656,,,1.0,,,1.0,1708.124,700.659,0.9990000128746033
139,1899.077,80.894,0.9940000176429749,1864.873,53.156,1.0,1852.654,12.562,0.8949999809265137,959.512,639.875,1.0,967.929,680.449,1.0,974.76,712.044,1.0,938.698,582.246,1.0,961.419,622.67,1.0,,,1.0,1326.427,350.431,1.0,1327.52,383.603,1.0,1338.811,412.577,1.0,1875.184,449.565,1.0,1853.123,515.513,0.1289999932050705,,,1.0,1756.506,643.672,0.25600001215934753,1709.8,706.25,1.0
140,1898.363,81.911,0.9959999918937683,1866.08,52.361,1.0,1853.386,12.276,0.8349999785423279,959.836,640.023,1.0,967.276,679.767,1.0,973.486,711.815,1.0,938.052,583.094,1.0,960.966,623.006,1.0,,,1.0,1326.975,349.88,1.0,1327.848,385.589,1.0,1340.413,413.732,0.9990000128746033,1875.161,451.157,1.0,1858.871,515.009,0.18199999630451202,,,1.0,,,1.0,1708.432,705.169,1.0
141,1899.593,76.562,0.9900000095367432,1866.035,52.886,1.0,1852.837,11.891,0.8669999837875366,959.537,639.954,1.0,966.831,680.818,1.0,972.847,711.815,1.0,937.493,583.285,1.0,961.336,623.278,1.0,,,1.0,1326.485,349.984,1.0,1328.099,385.227,1.0,1340.322,413.333,1.0,1877.009,450.038,1.0,1858.282,514.777,0.36899998784065247,,,1.0,,,1.0,1708.699,706.02,1.0
142,1899.762,80.621,0.9959999918937683,1869.933,52.472,1.0,1852.701,12.497,0.8600000143051147,960.576,640.317,1.0,967.433,681.004,1.0,972.938,711.759,1.0,937.998,582.919,1.0,961.092,623.345,1.0,,,1.0,1326.997,349.645,1.0,1327.943,384.142,1.0,1338.253,412.89,1.0,1874.063,451.363,1.0,1858.139,514.64,0.3269999921321869,,,1.0,,,1.0,1708.422,698.711,0.8640000224113464
143,1900.865,75.867,0.9940000176429749,1867.854,52.705,1.0,1853.273,12.884,0.8519999980926514,959.354,640.188,1.0,967.469,680.635,1.0,975.369,712.121,1.0,938.205,582.686,1.0,960.664,623.153,1.0,,,1.0,1326.642,349.659,1.0,1327.9,385.088,1.0,1339.025,412.538,1.0,1876.717,450.574,1.0,1858.292,514.622,0.37700000405311584,,,1.0,,,1.0,1698.618,698.679,0.9940000176429749
144,1900.24,76.072,0.9959999918937683,1868.699,56.994,1.0,1853.452,19.71,0.996999979019165,962.175,640.191,1.0,969.241,677.74,1.0,977.933,712.252,1.0,939.647,580.454,1.0,959.288,622.728,1.0,,,1.0,1326.197,350.54,1.0,1326.846,385.261,1.0,1339.796,412.196,1.0,1883.675,446.818,0.996999979019165,,,1.0,,,1.0,,,1.0,1708.775,699.304,0.9929999709129333
145,1899.916,76.52,0.9959999918937683,1868.579,56.277,1.0,1852.715,19.565,0.9110000133514404,961.716,639.729,1.0,968.012,678.218,1.0,974.324,711.233,1.0,939.717,580.579,1.0,959.041,621.766,1.0,,,1.0,1326.096,350.496,1.0,1327.306,385.183,1.0,1340.25,412.307,1.0,1876.663,451.598,0.9959999918937683,1859.027,515.402,0.07800000160932541,,,1.0,,,1.0,1700.662,697.6,0.984000027179718
146,1899.998,77.345,0.996999979019165,1868.037,54.592,1.0,1853.787,13.296,0.9950000047683716,961.704,639.774,1.0,967.555,678.652,1.0,973.708,711.027,1.0,939.359,580.924,1.0,959.3,621.539,1.0,,,1.0,1325.847,350.619,1.0,1327.206,384.405,1.0,1339.513,411.806,1.0,1873.566,451.801,0.9990000128746033,1858.908,515.206,0.09700000286102295,,,1.0,,,1.0,1723.527,698.263,0.7139999866485596
147,1898.844,80.314,0.9980000257492065,1867.481,53.169,1.0,1853.277,12.407,0.9449999928474426,963.055,639.469,1.0,968.402,677.033,1.0,974.921,710.879,1.0,939.311,580.947,1.0,959.312,620.431,1.0,,,1.0,1325.952,350.149,1.0,1327.458,384.396,1.0,1339.2,411.753,1.0,1870.813,451.429,1.0,1859.383,515.457,0.03400000184774399,,,1.0,,,1.0,1732.581,708.169,0.7490000128746033
148,1898.591,81.302,0.9980000257492065,1866.91,53.687,1.0,1853.517,12.629,0.972000002861023,962.379,640.045,1.0,967.874,678.288,1.0,974.2,710.987,1.0,938.869,581.36,1.0,959.022,620.231,1.0,,,1.0,1326.153,350.257,1.0,1327.477,385.589,1.0,1339.545,411.999,1.0,1875.979,450.874,1.0,1858.922,515.13,0.14300000667572021,,,1.0,,,1.0,1725.824,708.084,0.8230000138282776
149,1900.043,77.144,0.9929999709129333,1868.752,54.119,1.0,1853.544,12.62,0.9399999976158142,961.833,639.01,1.0,967.628,677.653,1.0,974.202,711.224,1.0,939.024,581.244,1.0,959.131,619.529,1.0,,,1.0,1326.488,350.289,1.0,1327.403,384.983,1.0,1339.521,411.953,1.0,1875.113,450.947,1.0,1858.813,515.148,0.14499999582767487,,,1.0,,,1.0,1715.026,699.342,0.9860000014305115
150,1899.759,76.476,0.9959999918937683,1868.68,53.88,1.0,1853.128,19.596,0.9649999737739563,962.369,640.246,1.0,968.668,678.12,1.0,974.61,710.566,1.0,939.257,581.101,1.0,958.866,621.1,1.0,,,1.0,1326.441,350.372,1.0,1328.13,384.837,1.0,1339.844,412.203,1.0,1876.791,451.381,0.9990000128746033,1852.609,515.681,0.07699999958276749,,,1.0,1756.059,643.475,0.03799999877810478,1715.267,698.626,0.9539999961853027
151,1900.034,75.475,0.9959999918937683,1867.109,53.618,1.0,1851.672,19.364,0.39100000262260437,961.027,639.893,1.0,968.102,678.836,1.0,974.697,710.952,1.0,939.474,580.864,1.0,959.43,620.129,1.0,,,1.0,1325.942,350.5,1.0,1327.208,384.191,1.0,1339.913,412.78,1.0,1876.687,451.745,1.0,1859.401,515.424,0.1080000028014183,,,1.0,1756.231,652.692,0.028999999165534973,1716.43,709.472,0.996999979019165
152,1900.004,74.559,0.9950000047683716,1866.624,53.359,1.0,1851.888,12.285,0.652999997138977,960.389,639.404,1.0,967.651,678.543,1.0,974.728,711.129,1.0,938.938,581.133,1.0,959.247,620.706,1.0,,,1.0,1325.914,350.733,1.0,1327.006,384.377,1.0,1340.429,412.429,1.0,1875.319,452.677,1.0,1853.154,515.515,0.14900000393390656,,,1.0,,,1.0,1732.428,708.81,1.0
153,1900.09,74.619,0.9950000047683716,1867.598,52.997,1.0,1852.272,13.136,0.8859999775886536,960.472,639.318,1.0,967.886,677.94,1.0,975.518,711.328,1.0,939.422,580.698,1.0,958.813,620.892,1.0,,,1.0,1326.262,350.194,1.0,1327.482,385.1,1.0,1339.661,411.972,1.0,1875.521,452.314,1.0,1853.572,515.302,0.24199999868869781,,,1.0,,,1.0,1732.468,708.297,1.0
154,1900.481,75.764,0.9919999837875366,1868.494,52.762,1.0,1852.054,20.315,0.9449999928474426,961.191,639.402,1.0,968.514,677.572,1.0,977.222,711.748,1.0,939.883,579.956,1.0,959.191,621.206,1.0,,,1.0,1326.239,350.206,1.0,1327.758,384.523,1.0,1339.934,412.092,1.0,1874.059,452.451,1.0,1853.972,514.825,0.33799999952316284,,,1.0,,,1.0,1732.795,708.045,0.968999981880188
155,1899.863,77.387,0.9940000176429749,1867.239,53.096,1.0,1852.684,11.721,0.8410000205039978,961.229,639.141,1.0,967.855,677.013,1.0,976.145,711.014,1.0,939.268,580.251,1.0,959.162,621.788,1.0,,,1.0,1326.009,350.185,1.0,1327.43,383.965,1.0,1340.005,412.935,1.0,1873.656,452.279,1.0,1858.563,514.784,0.2199999988079071,,,1.0,,,1.0,1726.302,707.984,0.9929999709129333
156,1899.216,76.748,0.9900000095367432,1866.724,52.312,1.0,1852.891,12.198,0.8130000233650208,960.021,639.846,1.0,967.823,678.857,1.0,976.3,711.808,1.0,938.939,581.762,1.0,960.641,623.734,1.0,,,1.0,1327.338,348.389,1.0,1327.239,385.226,1.0,1333.075,414.112,1.0,1876.003,451.555,1.0,,,1.0,,,1.0,,,1.0,1716.646,699.047,0.9850000143051147
157,1898.904,77.074,0.9909999966621399,1866.924,51.792,1.0,1852.323,11.469,0.5889999866485596,959.36,641.082,1.0,966.662,679.594,1.0,973.634,711.187,1.0,939.263,581.384,1.0,959.422,622.468,1.0,,,1.0,1326.261,348.801,1.0,1326.756,384.907,1.0,1331.962,414.138,1.0,1874.42,452.269,1.0,,,1.0,,,1.0,,,1.0,1715.11,699.596,0.9959999918937683
158,1899.805,76.753,0.9869999885559082,1867.693,51.796,1.0,1859.481,12.186,0.3840000033378601,959.649,641.215,1.0,966.495,679.264,1.0,973.377,711.429,1.0,939.572,581.205,1.0,959.844,622.356,1.0,,,1.0,1325.642,348.922,1.0,1326.694,385.829,1.0,1329.799,412.955,1.0,1873.057,452.874,1.0,,,1.0,,,1.0,,,1.0,1726.992,707.544,0.9990000128746033
159,1899.531,75.174,0.9919999837875366,1867.188,51.441,1.0,1852.582,12.194,0.7080000042915344,959.242,641.461,1.0,966.608,679.385,1.0,974.07,711.954,1.0,939.843,581.109,1.0,959.967,622.007,1.0,,,1.0,1325.432,349.095,1.0,1326.051,385.328,1.0,1330.164,413.205,1.0,1872.848,452.738,1.0,,,1.0,,,1.0,,,1.0,1724.274,706.996,0.9990000128746033
160,1899.737,75.69,0.9929999709129333,1867.286,51.966,1.0,1852.98,12.684,0.9539999961853027,959.797,641.092,1.0,967.369,679.733,1.0,974.221,712.105,1.0,940.404,580.43,1.0,960.06,622.636,1.0,,,1.0,1325.481,348.603,1.0,1326.799,385.624,1.0,1330.351,413.401,1.0,1869.536,453.019,1.0,,,1.0,,,1.0,,,1.0,1725.642,708.2,0.9959999918937683
161,1899.585,76.352,0.9950000047683716,1869.093,51.663,1.0,1853.155,12.89,0.9350000023841858,958.48,639.922,1.0,967.562,679.571,1.0,974.833,711.87,1.0,939.625,581.242,1.0,959.786,623.855,1.0,,,1.0,1325.507,348.504,1.0,1326.324,385.536,1.0,1329.846,412.279,1.0,1869.868,452.662,1.0,1852.501,515.871,0.017999999225139618,,,1.0,,,1.0,1726.424,707.442,0.9990000128746033
162,1899.936,76.547,0.9940000176429749,1869.86,53.077,1.0,1853.304,12.4,0.800000011920929,958.494,640.492,1.0,966.382,679.587,1.0,974.141,711.296,1.0,939.546,580.704,1.0,959.951,624.447,1.0,,,1.0,1325.438,348.615,1.0,1326.896,386.006,1.0,1330.488,413.049,1.0,1868.429,452.138,1.0,1852.488,515.855,0.07599999755620956,,,1.0,,,1.0,1726.226,706.955,1.0
163,1898.348,79.984,0.996999979019165,1870.578,53.091,1.0,1858.942,11.66,0.5519999861717224,958.679,640.786,1.0,966.464,679.669,1.0,974.458,711.613,1.0,939.991,580.918,1.0,960.506,624.394,1.0,,,1.0,1326.176,348.269,1.0,1326.433,385.781,1.0,1330.523,412.638,1.0,1870.005,452.858,1.0,1844.133,524.07,0.05700000002980232,,,1.0,1755.954,643.679,0.03200000151991844,1725.027,706.692,1.0
164,1899.026,76.485,0.996999979019165,1870.631,54.115,1.0,1853.25,13.038,0.8809999823570251,958.771,640.864,1.0,966.264,679.555,1.0,974.151,711.713,1.0,939.921,580.814,1.0,960.353,625.209,1.0,,,1.0,1326.176,348.103,1.0,1327.054,384.657,1.0,1332.011,413.287,1.0,1871.167,454.011,1.0,1852.027,524.373,0.09799999743700027,,,1.0,,,1.0,1718.588,708.799,1.0
165,1899.379,76.697,0.996999979019165,1869.806,53.134,1.0,1858.196,11.37,0.8159999847412109,959.76,640.16,1.0,967.031,679.597,1.0,973.646,711.327,1.0,940.0,580.67,1.0,959.794,624.803,1.0,,,1.0,1325.714,348.121,1.0,1326.926,385.814,1.0,1331.374,413.461,1.0,1869.336,454.326,1.0,1851.729,524.014,0.023000000044703484,,,1.0,,,1.0,1724.766,707.206,1.0
166,1900.18,74.588,0.9959999918937683,1867.941,52.226,1.0,1852.778,12.13,0.9850000143051147,959.785,640.617,1.0,967.324,679.63,1.0,973.893,710.996,1.0,939.963,580.666,1.0,959.982,624.947,1.0,,,1.0,1326.443,347.588,1.0,1328.492,385.477,1.0,1331.679,413.565,1.0,1868.993,454.176,1.0,1851.835,516.053,0.061000000685453415,,,1.0,,,1.0,1724.95,706.801,1.0
167,1899.068,76.505,0.9940000176429749,1866.603,50.742,1.0,1852.83,12.311,0.996999979019165,958.729,640.537,1.0,966.657,678.955,1.0,974.509,710.58,1.0,939.095,581.252,1.0,959.94,624.403,1.0,,,1.0,1326.289,347.188,1.0,1327.335,384.239,1.0,1331.386,413.617,1.0,1868.229,453.802,1.0,1844.275,515.94,0.0430000014603138,,,1.0,1755.985,643.681,0.032999999821186066,1725.602,707.444,0.9990000128746033
168,1898.847,77.368,0.9940000176429749,1867.267,52.764,1.0,1852.725,12.193,0.9900000095367432,958.384,639.633,1.0,966.672,678.937,1.0,974.311,710.807,1.0,938.156,583.08,1.0,959.403,623.189,1.0,,,1.0,1326.96,348.791,1.0,1327.196,383.576,1.0,1331.396,413.601,1.0,1873.591,454.983,1.0,1852.603,515.831,0.03700000047683716,,,1.0,,,1.0,1725.716,709.043,0.9990000128746033
169,1898.705,77.279,0.9959999918937683,1868.165,52.32,1.0,1852.689,11.326,0.9729999899864197,959.391,639.912,1.0,966.512,677.603,1.0,975.083,710.343,1.0,937.663,583.694,1.0,958.907,623.07,1.0,,,1.0,1326.973,348.994,1.0,1328.05,384.536,1.0,1331.555,412.779,1.0,1874.242,453.819,1.0,1859.475,515.844,0.0689999982714653,,,1.0,,,1.0,1708.456,705.539,1.0
170,1898.984,77.165,0.9959999918937683,1866.686,51.54,1.0,1852.309,9.921,0.9549999833106995,960.184,639.378,1.0,967.567,677.554,1.0,977.371,710.884,1.0,938.526,583.387,1.0,959.579,623.916,1.0,,,1.0,1326.644,349.22,1.0,1328.17,384.308,1.0,1339.346,411.764,1.0,1873.742,454.192,1.0,1852.286,515.929,0.09000000357627869,,,1.0,,,1.0,1709.66,699.395,0.996999979019165
171,1899.643,77.231,0.9950000047683716,1867.884,51.78,1.0,1852.83,12.804,0.9589999914169312,959.779,639.967,1.0,967.631,679.489,1.0,976.267,711.136,1.0,938.793,583.085,1.0,959.741,624.397,1.0,,,1.0,1326.661,348.89,1.0,1327.893,384.022,1.0,1339.385,411.918,1.0,1873.441,455.199,1.0,1859.458,515.719,0.0430000014603138,,,1.0,,,1.0,1714.855,708.864,0.9710000157356262
172,1900.001,76.895,0.9950000047683716,1866.089,52.619,1.0,1852.959,11.965,0.984000027179718,960.721,640.489,1.0,968.117,678.803,1.0,976.683,711.483,1.0,938.114,583.206,1.0,959.328,623.462,1.0,,,1.0,1326.938,348.687,1.0,1328.328,383.602,1.0,1339.459,412.268,1.0,1872.638,455.264,1.0,1852.379,515.985,0.05400000140070915,,,1.0,,,1.0,1711.12,705.144,1.0
173,1899.9,75.897,0.9950000047683716,1866.932,54.866,1.0,1852.77,13.135,0.9769999980926514,959.564,639.622,1.0,967.324,679.44,1.0,975.067,710.965,1.0,938.347,582.856,1.0,959.08,624.257,1.0,,,1.0,1326.609,349.762,1.0,1328.333,384.357,1.0,1331.635,412.623,1.0,1872.782,455.196,1.0,1859.853,524.442,0.06499999761581421,,,1.0,,,1.0,1709.148,700.543,1.0
174,1898.875,80.164,0.9959999918937683,1868.087,53.781,1.0,1852.667,19.909,0.9940000176429749,960.376,639.267,1.0,968.408,679.14,1.0,976.901,711.562,1.0,938.535,582.793,1.0,959.017,624.126,1.0,,,1.0,1326.264,349.417,1.0,1327.904,384.041,1.0,1339.23,411.838,1.0,1870.497,453.305,1.0,1853.281,526.065,0.4519999921321869,,,1.0,,,1.0,1708.359,699.538,1.0
175,1899.917,77.298,0.9929999709129333,1866.585,53.826,1.0,1852.665,12.745,0.972000002861023,960.759,640.064,1.0,968.001,677.394,1.0,977.001,711.218,1.0,,,,,,,,,,938.066,582.871,1.0,959.362,623.719,1.0,977.076,652.975,0.9919999837875366,1869.229,453.433,1.0,1843.65,525.316,0.6520000100135803,,,1.0,,,1.0,1716.989,699.938,1.0
