scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000
individuals,ind1,ind1,ind1,ind1,ind1,ind1,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
389,1455.439,469.222,1.0,1426.272,515.316,1.0,819.597,608.864,1.0,844.414,640.089,0.9980000257492065,859.535,665.188,1.0,489.322,305.242,0.9850000143051147,550.676,425.66,0.984000027179718,608.058,551.773,0.9950000047683716,493.957,42.111,0.9909999966621399,533.014,102.968,0.9879999756813049,560.843,190.502,0.9980000257492065
390,1455.439,469.222,1.0,1426.272,515.316,1.0,819.597,608.842,1.0,844.414,640.089,0.9980000257492065,859.563,665.139,1.0,488.879,305.46,0.9860000014305115,550.676,425.619,0.984000027179718,608.058,551.773,0.9950000047683716,493.931,42.082,0.9879999756813049,533.007,102.932,0.9879999756813049,560.842,190.544,0.9980000257492065
391,1458.829,478.147,1.0,1430.5,524.066,1.0,819.597,608.816,1.0,844.461,640.557,0.996999979019165,859.563,665.139,1.0,488.879,305.46,0.9850000143051147,550.676,422.84,0.9909999966621399,609.168,551.773,0.996999979019165,493.957,42.082,0.9890000224113464,533.014,102.968,0.9879999756813049,560.811,190.552,0.9980000257492065
392,1458.829,478.147,1.0,1430.5,524.066,0.9990000128746033,819.489,608.791,1.0,844.332,640.604,0.996999979019165,859.535,665.188,1.0,489.146,305.384,0.9860000014305115,551.532,422.84,0.9909999966621399,609.168,551.798,0.9959999918937683,493.957,42.082,0.9879999756813049,533.014,102.968,0.9879999756813049,560.798,190.636,0.9980000257492065
393,1458.829,488.808,0.9990000128746033,1430.5,529.053,0.9990000128746033,819.376,608.791,1.0,844.307,640.861,0.996999979019165,859.611,665.199,1.0,489.146,305.384,0.9869999885559082,551.532,422.84,0.9909999966621399,609.168,551.9,0.996999979019165,493.999,42.097,0.9890000224113464,533.015,102.908,0.9879999756813049,560.782,190.639,0.9980000257492065
394,,490.567,,,529.053,,819.364,608.842,1.0,844.236,641.087,0.9990000128746033,859.611,665.397,1.0,489.536,305.345,0.9860000014305115,555.522,426.216,0.9800000190734863,607.798,551.957,0.9950000047683716,496.567,42.331,0.9919999837875366,533.001,102.908,0.9879999756813049,560.777,190.675,0.9980000257492065
395,1457.92,498.679,1.0,1420.763,529.053,0.9950000047683716,819.364,609.225,1.0,844.222,641.195,0.996999979019165,859.903,665.397,1.0,489.563,305.314,0.9850000143051147,555.553,426.254,0.9819999933242798,607.734,552.099,0.9940000176429749,496.567,42.331,0.9909999966621399,533.001,103.043,0.9890000224113464,560.774,190.675,0.9980000257492065
396,1457.573,488.808,0.8989999890327454,,,0.9760000109672546,819.364,609.349,1.0,844.181,641.195,0.996999979019165,860.045,665.397,1.0,489.563,305.253,0.9850000143051147,555.553,426.254,0.9819999933242798,607.698,552.099,0.9950000047683716,496.567,42.331,0.9909999966621399,533.001,103.043,0.9890000224113464,560.774,190.676,0.9980000257492065
397,,,,1419.813,529.053,,819.364,609.349,1.0,844.181,641.195,0.996999979019165,860.045,665.278,1.0,489.584,305.247,0.9850000143051147,555.553,426.216,0.9800000190734863,607.589,552.111,0.9950000047683716,496.567,42.331,0.9900000095367432,533.001,102.895,0.9879999756813049,560.777,190.681,0.9980000257492065
398,1447.147,488.861,1.0,1419.813,529.501,0.9980000257492065,819.277,609.225,1.0,844.021,641.034,0.996999979019165,859.903,665.278,1.0,489.602,305.253,0.9850000143051147,551.342,422.87,0.9919999837875366,607.589,552.207,0.9950000047683716,496.45,42.331,0.9900000095367432,533.001,102.864,0.9879999756813049,560.748,190.681,0.996999979019165
399,1446.854,488.861,1.0,1419.451,529.485,0.996999979019165,819.271,608.807,1.0,844.021,640.642,0.9990000128746033,859.641,665.199,1.0,489.646,305.253,0.9850000143051147,551.342,422.454,0.9919999837875366,607.589,552.207,0.9959999918937683,493.975,42.099,0.9919999837875366,532.998,102.853,0.9890000224113464,560.744,190.743,0.996999979019165
400,1446.765,488.861,1.0,1419.438,529.23,0.996999979019165,819.167,608.741,1.0,840.72,640.523,0.9990000128746033,859.182,665.195,1.0,489.714,305.247,0.984000027179718,551.342,422.38,0.9909999966621399,607.589,552.207,0.9950000047683716,493.937,42.088,0.9909999966621399,533.033,102.853,0.9879999756813049,560.807,190.744,0.9980000257492065
401,1446.765,488.861,1.0,1419.438,529.485,0.996999979019165,819.167,608.741,1.0,840.661,640.544,0.996999979019165,859.177,665.071,1.0,489.716,305.189,0.984000027179718,551.457,422.38,0.9909999966621399,607.736,551.863,0.9950000047683716,493.759,41.998,0.9879999756813049,533.033,102.853,0.9879999756813049,560.744,190.743,0.996999979019165
402,1446.765,488.861,1.0,1419.451,529.501,0.9980000257492065,819.261,608.684,1.0,840.719,640.544,0.9990000128746033,858.839,665.14,1.0,489.743,305.29,0.9850000143051147,551.457,422.38,0.9919999837875366,607.736,551.826,0.9950000047683716,493.751,41.907,0.9890000224113464,533.112,102.962,0.9879999756813049,560.714,190.744,0.9980000257492065
403,1446.733,488.267,1.0,1419.731,529.78,0.9980000257492065,819.261,608.684,1.0,840.719,640.511,0.9990000128746033,858.817,665.071,1.0,489.823,305.29,0.984000027179718,551.457,422.38,0.9929999709129333,607.901,551.826,0.9950000047683716,493.751,41.907,0.9879999756813049,533.233,102.976,0.9879999756813049,560.682,190.756,0.9980000257492065
404,1446.733,488.267,1.0,1419.792,529.886,0.9980000257492065,819.076,608.792,1.0,840.701,640.511,0.9990000128746033,858.817,665.07,1.0,489.862,305.316,0.984000027179718,551.23,422.01,0.9850000143051147,607.915,551.863,0.9959999918937683,493.759,41.907,0.9869999885559082,533.309,103.032,0.9879999756813049,560.682,190.756,0.996999979019165
405,1446.786,488.224,1.0,1419.85,529.886,0.9980000257492065,819.261,608.831,1.0,840.719,640.511,0.9990000128746033,858.817,665.07,1.0,489.871,305.316,0.9829999804496765,550.833,422.525,0.9909999966621399,607.915,551.863,0.9950000047683716,496.579,42.275,0.9909999966621399,533.309,103.082,0.9869999885559082,560.682,190.765,0.996999979019165
406,1446.824,488.125,1.0,1419.853,529.886,0.9980000257492065,819.261,608.933,1.0,840.719,640.508,0.9990000128746033,858.773,665.02,1.0,489.871,305.316,0.984000027179718,550.578,422.58,0.9909999966621399,607.915,551.783,0.9950000047683716,496.579,42.331,0.9909999966621399,533.309,103.32,0.9869999885559082,560.706,190.765,0.9980000257492065
407,1447.171,488.267,1.0,1419.853,529.752,0.9980000257492065,819.076,609.014,1.0,840.712,640.386,0.996999979019165,858.749,664.64,1.0,490.158,305.233,0.9850000143051147,550.187,422.58,0.9909999966621399,607.984,551.679,0.9950000047683716,496.579,42.346,0.9909999966621399,533.306,103.32,0.9869999885559082,560.769,190.765,0.996999979019165
408,1447.623,488.081,1.0,1419.853,529.373,0.9980000257492065,819.349,609.078,1.0,840.712,640.333,0.9990000128746033,858.773,664.618,1.0,490.158,305.233,0.9850000143051147,550.05,422.58,0.9909999966621399,607.984,551.625,0.9950000047683716,496.705,42.362,0.9909999966621399,533.285,103.32,0.9869999885559082,560.769,190.755,0.996999979019165
409,1447.648,488.081,1.0,1419.826,529.373,0.9980000257492065,819.349,609.078,1.0,840.796,640.154,0.9990000128746033,858.773,664.618,1.0,490.158,305.206,0.9860000014305115,550.05,422.58,0.9909999966621399,608.06,551.555,0.9950000047683716,496.578,42.364,0.9909999966621399,533.268,103.109,0.9869999885559082,560.821,190.735,0.996999979019165
410,1447.648,488.131,1.0,1419.781,529.373,0.9980000257492065,818.989,609.014,1.0,840.712,640.034,0.9990000128746033,859.097,664.603,1.0,490.118,305.2,0.9860000014305115,550.187,421.248,0.9929999709129333,607.984,551.555,0.9950000047683716,496.502,42.395,0.9909999966621399,533.245,103.013,0.9879999756813049,560.769,190.681,0.996999979019165
411,1447.623,488.131,1.0,1419.756,529.424,0.9980000257492065,818.989,609.017,1.0,840.796,640.034,0.9990000128746033,859.205,664.603,1.0,490.089,305.13,0.9860000014305115,550.187,421.248,0.9909999966621399,607.984,551.555,0.9929999709129333,496.466,42.395,0.9909999966621399,533.245,103.013,0.9869999885559082,560.764,190.661,0.9980000257492065
412,1447.648,488.111,1.0,1419.74,529.424,0.9980000257492065,818.666,608.9,1.0,844.366,640.034,0.9990000128746033,859.205,664.751,1.0,490.068,305.13,0.9860000014305115,550.582,421.041,0.9919999837875366,608.021,551.813,0.9940000176429749,496.37,42.364,0.9909999966621399,533.209,103.013,0.9869999885559082,560.764,190.62,0.996999979019165
413,1447.648,488.111,1.0,1419.722,529.424,0.9980000257492065,818.666,608.879,1.0,844.366,640.034,0.9980000257492065,859.205,664.795,1.0,490.068,305.13,0.9860000014305115,551.176,421.041,0.9929999709129333,608.06,551.813,0.9940000176429749,496.37,42.364,0.9879999756813049,533.17,103.047,0.9860000014305115,560.792,190.628,0.9980000257492065
414,1448.382,488.111,1.0,1419.688,529.168,0.9980000257492065,818.522,608.879,1.0,844.366,640.155,0.996999979019165,859.205,664.851,1.0,489.899,305.317,0.9869999885559082,550.824,421.265,0.9919999837875366,608.068,551.813,0.9950000047683716,496.37,42.395,0.9890000224113464,533.139,103.059,0.9869999885559082,560.792,190.628,0.9980000257492065
415,1448.382,487.716,1.0,1419.722,529.165,0.9980000257492065,818.434,608.995,1.0,844.472,640.181,0.9980000257492065,859.545,664.984,1.0,489.822,305.548,0.9860000014305115,550.824,421.575,0.9909999966621399,608.114,551.721,0.9940000176429749,493.866,42.098,0.9909999966621399,533.059,103.296,0.9869999885559082,560.847,190.628,0.996999979019165
416,1448.382,487.39,1.0,1419.392,529.034,0.9980000257492065,818.434,608.995,1.0,844.472,640.754,0.9990000128746033,859.879,664.984,1.0,489.811,305.553,0.9860000014305115,551.329,425.423,0.9810000061988831,608.125,551.721,0.9950000047683716,496.515,42.441,0.9909999966621399,533.019,103.296,0.9869999885559082,560.847,190.694,0.996999979019165
417,1446.23,485.313,1.0,1418.7,525.67,0.9950000047683716,818.434,609.14,1.0,839.997,640.789,0.996999979019165,859.879,664.984,1.0,489.802,305.553,0.9850000143051147,555.363,426.826,0.9760000109672546,608.125,551.509,0.9940000176429749,496.531,42.448,0.9879999756813049,533.004,103.296,0.9869999885559082,560.847,190.75,0.996999979019165
418,,,,,,,818.344,609.14,1.0,839.997,640.992,0.9980000257492065,859.879,664.998,1.0,489.727,305.548,0.9860000014305115,555.435,426.826,0.9769999980926514,608.114,551.509,0.9940000176429749,496.543,42.444,0.9919999837875366,532.892,103.094,0.9879999756813049,560.769,190.75,0.996999979019165
419,,,,,,,818.078,609.14,1.0,840.064,640.992,0.9980000257492065,859.9,665.039,1.0,489.726,305.548,0.9860000014305115,555.435,426.826,0.9779999852180481,607.997,551.629,0.9929999709129333,496.575,42.444,0.9909999966621399,532.71,102.992,0.9879999756813049,560.769,190.758,0.996999979019165
420,,,,,,,818.078,609.059,1.0,840.064,640.992,0.9980000257492065,859.9,665.039,1.0,489.659,305.564,0.9860000014305115,555.435,426.762,0.9779999852180481,607.997,552.018,0.9950000047683716,496.575,42.444,0.9909999966621399,532.71,102.948,0.9879999756813049,560.769,190.788,0.996999979019165
421,,,,,,,818.078,609.059,1.0,840.268,641.028,0.9980000257492065,859.9,665.073,1.0,489.659,305.564,0.9850000143051147,552.291,425.441,0.9900000095367432,607.997,551.996,0.9940000176429749,496.575,42.453,0.9909999966621399,532.7,102.867,0.9879999756813049,560.805,190.758,0.9980000257492065
422,,,,,,,818.353,609.059,1.0,840.303,641.028,0.9980000257492065,859.962,665.244,1.0,489.597,305.564,0.9850000143051147,552.291,425.441,0.9900000095367432,607.97,551.996,0.9950000047683716,496.543,42.453,0.9879999756813049,532.7,102.867,0.9879999756813049,560.805,190.742,0.9980000257492065
423,,,,,,,818.997,609.599,1.0,840.303,641.479,0.9980000257492065,859.9,665.244,1.0,489.597,305.564,0.9850000143051147,551.931,421.875,0.9829999804496765,607.986,551.996,0.9929999709129333,496.421,42.453,0.9909999966621399,532.711,102.86,0.9879999756813049,560.805,190.746,0.9980000257492065
424,,,,,,,819.603,609.773,1.0,840.49,641.479,0.9980000257492065,859.797,665.244,1.0,489.597,305.564,0.9850000143051147,552.291,421.777,0.9779999852180481,607.986,551.669,0.9929999709129333,496.421,42.408,0.9909999966621399,532.746,102.86,0.9879999756813049,560.805,190.716,0.9980000257492065
425,,,,,,,819.603,609.819,1.0,840.513,641.479,0.9980000257492065,859.797,665.327,1.0,489.597,305.5,0.9850000143051147,552.809,425.441,0.9909999966621399,607.986,551.669,0.9919999837875366,496.425,42.476,0.9890000224113464,532.759,102.86,0.9879999756813049,560.79,190.716,0.9980000257492065
426,,,,,,,819.603,609.86,1.0,844.724,641.436,0.9959999918937683,859.797,665.344,1.0,489.597,305.498,0.9860000014305115,555.421,426.465,0.9909999966621399,607.986,551.669,0.9919999837875366,496.425,42.43,0.9900000095367432,532.773,102.86,0.9879999756813049,560.759,190.703,0.9980000257492065
427,,,,,,,818.684,609.86,1.0,844.846,641.284,0.996999979019165,859.797,665.204,1.0,489.62,305.476,0.9860000014305115,555.422,426.465,0.9789999723434448,609.109,551.847,0.9950000047683716,496.594,42.43,0.9909999966621399,532.773,102.86,0.9879999756813049,560.759,190.647,0.9980000257492065
428,1461.757,540.489,1.0,1438.31,573.089,0.9990000128746033,818.684,609.819,1.0,844.846,641.237,0.996999979019165,859.83,665.374,1.0,489.528,305.476,0.9860000014305115,555.464,426.81,0.9779999852180481,609.109,552.14,0.9959999918937683,496.594,42.468,0.9909999966621399,532.828,102.908,0.9879999756813049,560.725,190.647,0.996999979019165
429,1458.959,540.489,1.0,1438.31,573.089,0.9990000128746033,818.684,609.669,1.0,844.724,640.646,0.996999979019165,859.958,665.381,1.0,489.479,305.498,0.9860000014305115,555.469,426.81,0.9779999852180481,609.437,552.376,0.9959999918937683,496.594,42.476,0.9909999966621399,532.831,102.908,0.9879999756813049,560.725,190.733,0.996999979019165
430,1458.794,540.489,1.0,1438.31,573.089,0.9990000128746033,818.862,609.634,1.0,844.846,640.609,0.9980000257492065,859.961,665.374,1.0,489.166,305.59,0.9860000014305115,555.499,426.81,0.9789999723434448,609.437,552.931,0.9940000176429749,496.617,42.547,0.9919999837875366,532.998,102.954,0.9879999756813049,560.805,190.783,0.996999979019165
431,1458.791,540.595,1.0,1438.219,573.477,0.9990000128746033,819.245,609.554,1.0,844.877,640.035,0.996999979019165,860.193,665.152,1.0,489.098,305.613,0.9860000014305115,555.549,426.723,0.9789999723434448,609.495,552.931,0.996999979019165,496.75,42.566,0.9909999966621399,533.016,102.954,0.9879999756813049,560.86,190.783,0.996999979019165
432,1458.794,540.595,1.0,1438.219,573.614,0.9990000128746033,819.349,609.319,1.0,844.877,639.662,0.9980000257492065,860.193,665.133,1.0,489.014,305.613,0.9850000143051147,555.549,426.693,0.9800000190734863,609.495,552.931,0.996999979019165,496.75,42.619,0.9909999966621399,533.06,102.954,0.9879999756813049,560.878,190.792,0.996999979019165
433,1458.794,540.937,1.0,1438.219,573.614,0.9990000128746033,819.373,609.312,1.0,844.88,639.598,0.9980000257492065,860.228,665.133,1.0,489.014,305.59,0.9850000143051147,555.549,426.693,0.9810000061988831,609.495,552.931,0.9950000047683716,496.75,42.637,0.9909999966621399,533.099,102.954,0.9869999885559082,560.878,190.792,0.9980000257492065
434,1459.19,540.812,1.0,1437.926,573.614,0.9990000128746033,819.373,609.119,1.0,844.885,639.502,0.9980000257492065,860.346,665.133,1.0,489.014,305.573,0.9860000014305115,555.628,426.723,0.9819999933242798,609.588,553.027,0.9929999709129333,496.693,42.619,0.9909999966621399,533.239,102.997,0.9879999756813049,560.904,190.892,0.9980000257492065
435,1459.196,540.595,1.0,1437.887,573.539,0.9990000128746033,819.245,609.062,1.0,844.88,638.701,0.9990000128746033,860.562,665.093,1.0,489.239,305.353,0.9860000014305115,555.573,426.723,0.9769999980926514,609.211,553.084,0.9919999837875366,496.693,42.653,0.9919999837875366,533.239,103.069,0.9879999756813049,560.927,190.994,0.996999979019165
436,1459.302,540.653,1.0,1437.66,573.614,0.9990000128746033,819.474,609.062,1.0,844.885,638.701,0.9990000128746033,860.562,665.156,1.0,489.492,305.233,0.9860000014305115,555.573,426.799,0.9810000061988831,608.534,553.084,0.9959999918937683,496.693,42.687,0.9909999966621399,533.239,103.077,0.9879999756813049,560.93,190.995,0.996999979019165
437,1459.447,540.665,1.0,1437.887,573.539,0.9990000128746033,819.197,609.119,1.0,844.885,638.701,0.9990000128746033,860.562,665.353,1.0,489.492,305.233,0.9860000014305115,555.612,426.86,0.9779999852180481,608.534,553.757,0.9940000176429749,496.693,42.687,0.9919999837875366,533.207,103.069,0.9879999756813049,560.93,190.995,0.996999979019165
438,1459.496,540.653,1.0,1437.905,573.539,0.9990000128746033,819.166,609.529,1.0,844.776,638.815,0.9980000257492065,860.192,665.156,1.0,489.394,305.231,0.9850000143051147,555.612,426.886,0.9789999723434448,608.534,553.757,0.9940000176429749,496.656,42.598,0.9929999709129333,533.207,103.069,0.9879999756813049,560.963,191.004,0.996999979019165
439,1459.58,540.653,1.0,1437.887,573.539,0.9990000128746033,818.534,609.586,1.0,844.776,639.728,0.9990000128746033,860.192,665.156,1.0,489.413,305.231,0.9869999885559082,555.612,426.886,0.9829999804496765,608.133,553.757,0.9950000047683716,496.636,42.598,0.9919999837875366,533.207,103.006,0.9879999756813049,560.969,191.004,0.9980000257492065
440,1459.58,540.665,1.0,1437.826,573.552,0.9990000128746033,818.483,609.627,1.0,844.348,640.651,0.9990000128746033,859.892,665.404,1.0,489.413,305.231,0.9869999885559082,555.612,426.886,0.9789999723434448,608.132,553.757,0.9940000176429749,496.608,42.571,0.9919999837875366,533.207,102.992,0.9879999756813049,560.997,190.985,0.996999979019165
441,1459.496,540.678,1.0,1437.826,573.548,0.9990000128746033,818.483,609.671,1.0,840.764,641.218,0.9980000257492065,859.52,665.404,1.0,489.413,305.231,0.9860000014305115,555.684,426.886,0.9800000190734863,608.132,553.568,0.9950000047683716,496.608,42.571,0.9919999837875366,533.245,102.992,0.9879999756813049,560.997,190.909,0.996999979019165
442,1459.403,540.707,1.0,1437.794,573.548,0.9990000128746033,818.534,609.671,1.0,840.764,641.218,0.9980000257492065,859.482,664.886,1.0,489.628,305.231,0.9860000014305115,555.684,426.563,0.9810000061988831,608.132,553.568,0.9940000176429749,496.589,42.577,0.9869999885559082,533.261,102.992,0.9869999885559082,560.997,190.867,0.996999979019165
443,1458.991,540.765,1.0,1437.784,573.552,0.9990000128746033,818.772,609.671,1.0,844.348,640.651,0.9990000128746033,859.892,665.157,1.0,489.628,305.245,0.9860000014305115,555.916,426.563,0.9860000014305115,608.132,553.568,0.9940000176429749,496.581,42.482,0.9909999966621399,533.271,102.957,0.9869999885559082,561.044,190.652,0.996999979019165
444,1458.991,540.776,1.0,1437.784,573.552,0.9990000128746033,818.92,609.629,1.0,844.348,640.651,0.9990000128746033,859.892,665.157,1.0,489.628,305.333,0.9869999885559082,555.916,426.563,0.9829999804496765,608.45,553.568,0.9950000047683716,496.581,42.559,0.9909999966621399,533.271,103.039,0.9869999885559082,560.926,190.622,0.9980000257492065
445,1458.869,540.765,1.0,1437.784,573.548,0.9990000128746033,819.082,609.428,1.0,844.31,640.768,0.9980000257492065,860.223,665.157,1.0,489.628,305.333,0.9860000014305115,555.916,426.592,0.9850000143051147,608.675,552.954,0.9919999837875366,496.581,42.559,0.9909999966621399,533.271,103.039,0.9879999756813049,560.926,190.587,0.996999979019165
446,1458.869,540.707,1.0,1437.31,573.362,0.9990000128746033,819.117,609.305,1.0,844.31,640.768,0.9980000257492065,860.471,665.298,1.0,489.628,305.333,0.9860000014305115,555.649,426.592,0.9769999980926514,609.421,552.945,0.9959999918937683,496.53,42.474,0.9909999966621399,533.256,102.848,0.9879999756813049,560.997,190.496,0.9980000257492065
447,,,,,,,819.492,609.305,1.0,844.31,640.768,0.9980000257492065,860.491,665.526,1.0,489.551,305.092,0.9869999885559082,555.59,426.592,0.9789999723434448,611.116,552.945,0.9959999918937683,496.528,42.422,0.9909999966621399,533.256,102.786,0.9879999756813049,561.063,190.455,0.9980000257492065
448,,,,,,,819.89,609.305,1.0,844.31,641.089,0.9980000257492065,860.491,665.672,1.0,489.538,305.092,0.9869999885559082,555.59,426.381,0.9900000095367432,611.116,552.945,0.9959999918937683,496.345,42.333,0.9869999885559082,533.256,102.774,0.9879999756813049,561.058,190.455,0.9980000257492065
449,,,,,,,819.89,609.805,1.0,844.242,642.063,0.996999979019165,860.471,665.672,0.9990000128746033,489.497,305.092,0.9860000014305115,553.94,422.213,0.9900000095367432,611.561,552.954,0.9959999918937683,493.893,41.961,0.9869999885559082,533.194,102.716,0.9879999756813049,561.063,190.496,0.9980000257492065
450,1485.923,574.854,1.0,1451.49,615.686,0.9980000257492065,819.89,609.805,1.0,844.22,642.237,0.996999979019165,860.294,665.672,1.0,489.497,305.177,0.9869999885559082,553.94,422.213,0.9769999980926514,611.561,552.945,0.9959999918937683,493.852,41.961,0.9909999966621399,533.337,102.603,0.9890000224113464,561.063,190.537,0.9980000257492065
451,1484.445,564.229,1.0,1446.532,602.89,1.0,819.709,609.805,1.0,844.196,642.369,0.996999979019165,860.24,665.696,0.9990000128746033,489.497,305.192,0.9869999885559082,553.955,422.255,0.9800000190734863,611.448,552.867,0.9959999918937683,493.893,42.043,0.9869999885559082,533.411,102.603,0.9890000224113464,561.063,190.537,0.9980000257492065
452,1484.965,574.854,1.0,1449.963,615.686,0.9990000128746033,819.284,609.712,1.0,844.196,642.369,0.9980000257492065,860.24,665.861,0.9990000128746033,489.544,305.192,0.9869999885559082,553.974,422.255,0.9750000238418579,611.448,552.728,0.9959999918937683,493.893,42.043,0.9869999885559082,533.337,102.603,0.9879999756813049,561.058,190.559,0.9980000257492065
453,1484.965,609.362,,1449.963,645.482,,819.284,609.667,1.0,844.196,642.237,0.996999979019165,860.24,665.96,0.9990000128746033,489.562,305.192,0.9869999885559082,553.974,422.255,0.9810000061988831,611.448,552.728,0.9959999918937683,493.893,42.043,0.9900000095367432,533.337,102.621,0.9879999756813049,561.004,190.559,0.9980000257492065
454,1484.965,612.825,0.972000002861023,1451.827,655.992,0.9950000047683716,819.078,609.591,1.0,844.408,642.503,0.9980000257492065,864.638,666.382,1.0,489.642,305.159,0.9869999885559082,555.542,425.992,0.9819999933242798,611.448,552.725,0.9959999918937683,496.582,42.436,0.9869999885559082,533.37,102.663,0.9879999756813049,560.908,190.729,0.996999979019165
455,1483.599,609.362,0.7440000176429749,1449.963,645.482,0.9850000143051147,819.284,609.591,1.0,844.519,641.942,0.9980000257492065,864.638,666.419,1.0,489.642,305.153,0.9869999885559082,554.093,422.255,0.9800000190734863,611.593,552.725,0.9950000047683716,496.695,42.527,0.9909999966621399,533.37,102.663,0.9869999885559082,560.908,190.729,0.9980000257492065
456,,,,,,,819.514,609.66,1.0,844.608,641.844,0.9980000257492065,864.777,666.419,1.0,489.642,305.153,0.9869999885559082,554.093,422.249,0.9819999933242798,611.823,552.725,0.9959999918937683,496.737,42.527,0.9900000095367432,533.297,102.621,0.9879999756813049,560.908,190.729,0.9980000257492065
457,,,,,,,819.514,609.66,1.0,844.519,641.506,0.9980000257492065,864.777,666.419,1.0,489.58,305.125,0.9860000014305115,555.79,425.714,0.984000027179718,611.593,552.586,0.9959999918937683,496.737,42.55,0.9900000095367432,533.272,102.458,0.9890000224113464,561.041,190.633,0.9980000257492065
458,1471.392,605.13,1.0,1443.018,647.345,0.9990000128746033,819.321,609.591,1.0,844.408,641.506,0.9980000257492065,864.638,665.573,1.0,489.569,305.125,0.9869999885559082,554.555,422.222,0.9829999804496765,611.897,552.586,0.9950000047683716,496.737,42.527,0.9900000095367432,533.272,102.44,0.9890000224113464,561.044,190.604,0.9980000257492065
459,1471.107,605.04,1.0,1442.893,647.345,0.9990000128746033,819.322,609.431,1.0,841.436,641.447,0.9990000128746033,859.28,664.923,1.0,489.483,305.195,0.9869999885559082,554.093,422.222,0.984000027179718,611.977,552.589,0.996999979019165,496.707,42.512,0.9900000095367432,533.213,102.44,0.9890000224113464,561.067,190.583,0.9980000257492065
460,1471.088,604.847,1.0,1442.794,647.345,0.9990000128746033,819.321,609.431,1.0,841.436,641.12,0.9990000128746033,859.055,664.86,1.0,489.465,305.195,0.9869999885559082,554.555,425.268,0.9900000095367432,611.977,552.586,0.9959999918937683,496.542,42.49,0.9909999966621399,533.213,102.404,0.9890000224113464,561.045,190.583,0.9980000257492065
461,1471.088,604.847,1.0,1442.794,647.498,0.9990000128746033,819.321,609.349,1.0,841.185,641.12,0.9990000128746033,859.055,664.86,1.0,489.276,305.178,0.9869999885559082,556.256,425.714,0.9829999804496765,611.977,551.97,0.9959999918937683,496.51,42.49,0.9900000095367432,533.272,102.391,0.9890000224113464,561.045,190.515,0.9980000257492065
