scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000
individuals,ind1,ind1,ind1,ind1,ind1,ind1,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
610,1057.795,543.275,1.0,1031.073,591.958,0.9990000128746033,643.516,603.905,1.0,665.902,634.761,0.9990000128746033,678.0,669.876,1.0,293.606,300.066,0.9890000224113464,363.82,422.202,0.9919999837875366,430.879,552.37,0.9900000095367432,260.92,37.689,0.9959999918937683,301.438,98.886,0.9800000190734863,341.28,192.474,0.9990000128746033
611,1057.795,543.275,1.0,1031.043,591.561,0.9980000257492065,643.516,603.905,1.0,665.745,634.761,1.0,677.635,669.87,1.0,293.783,300.066,0.9879999756813049,363.603,421.942,0.9929999709129333,430.832,552.37,0.9869999885559082,260.806,37.689,0.9959999918937683,301.439,98.886,0.9800000190734863,341.291,192.442,0.9990000128746033
612,1057.795,543.275,1.0,1031.004,591.47,0.9980000257492065,643.861,603.905,1.0,665.902,634.761,0.9990000128746033,677.635,669.85,1.0,293.783,300.066,0.9879999756813049,363.652,421.367,0.9940000176429749,430.879,553.517,0.9819999933242798,260.806,37.648,0.9959999918937683,301.441,98.886,0.9810000061988831,341.294,192.418,0.9990000128746033
613,1058.487,544.372,1.0,1031.004,591.47,0.9990000128746033,644.184,604.012,1.0,665.902,634.761,1.0,678.0,669.85,1.0,293.783,299.925,0.9879999756813049,363.603,421.367,0.9950000047683716,430.971,553.587,0.9890000224113464,260.806,37.591,0.9959999918937683,301.441,98.771,0.9789999723434448,341.291,192.411,0.9990000128746033
614,1058.494,544.486,1.0,1030.414,591.557,0.9990000128746033,644.154,604.012,1.0,666.125,634.871,0.9990000128746033,678.302,669.769,1.0,293.878,299.918,0.9879999756813049,363.652,421.269,0.9940000176429749,431.342,553.641,0.9919999837875366,260.966,37.591,0.9959999918937683,301.441,98.717,0.9800000190734863,341.338,192.411,0.9990000128746033
615,1058.494,544.486,1.0,1030.414,591.443,0.9990000128746033,644.154,603.846,1.0,665.89,635.783,1.0,678.955,669.769,0.9990000128746033,293.914,299.899,0.9879999756813049,363.245,421.254,0.9929999709129333,431.342,553.791,0.9909999966621399,260.966,37.648,0.9959999918937683,301.441,98.717,0.9789999723434448,341.338,192.411,0.9990000128746033
616,1058.487,544.486,1.0,1030.414,591.492,0.9990000128746033,644.227,603.971,1.0,665.89,636.348,1.0,679.506,669.913,1.0,293.914,299.814,0.9869999885559082,363.245,421.269,0.9940000176429749,431.342,553.888,0.9909999966621399,260.97,37.808,0.9959999918937683,301.472,98.771,0.9789999723434448,341.293,192.411,0.9990000128746033
617,1058.103,543.686,1.0,1030.86,591.555,0.9990000128746033,644.227,603.947,1.0,665.859,636.847,1.0,679.506,669.967,0.9990000128746033,293.914,299.67,0.9869999885559082,363.245,421.628,0.9929999709129333,431.305,553.928,0.9860000014305115,260.966,37.833,0.9950000047683716,301.494,98.748,0.9800000190734863,341.293,192.364,0.9990000128746033
618,1057.853,543.398,1.0,1031.104,591.555,0.9990000128746033,644.154,603.947,1.0,665.435,636.887,1.0,679.506,669.967,1.0,294.094,299.67,0.9869999885559082,363.282,421.628,0.9919999837875366,431.088,553.929,0.9869999885559082,260.96,37.848,0.9950000047683716,301.494,98.776,0.9800000190734863,341.293,192.361,0.9990000128746033
619,1057.837,543.029,1.0,1031.104,591.555,0.9990000128746033,644.227,603.947,1.0,665.435,636.887,1.0,679.541,670.077,1.0,293.914,299.731,0.9879999756813049,363.244,421.628,0.9940000176429749,430.987,553.929,0.9879999756813049,260.93,37.833,0.9950000047683716,301.5,98.778,0.9789999723434448,341.293,192.296,0.9990000128746033
620,1057.751,543.029,1.0,1031.104,591.799,0.9990000128746033,643.696,603.947,1.0,665.435,636.847,1.0,679.541,670.077,1.0,293.911,299.801,0.9869999885559082,363.244,421.628,0.9940000176429749,431.088,553.929,0.9869999885559082,260.803,37.848,0.9950000047683716,301.5,98.778,0.9789999723434448,341.321,192.296,0.9990000128746033
621,1057.702,542.938,1.0,1030.892,591.848,0.9990000128746033,643.629,603.818,1.0,665.818,636.638,1.0,680.181,670.11,0.9990000128746033,293.034,299.801,0.9879999756813049,363.244,421.519,0.9940000176429749,431.271,553.812,0.9850000143051147,260.803,37.848,0.9959999918937683,301.57,98.789,0.9789999723434448,341.396,192.296,0.9990000128746033
622,1057.751,542.92,1.0,1030.892,591.852,0.9990000128746033,643.629,603.751,1.0,666.048,636.557,1.0,680.181,670.11,0.9990000128746033,293.034,299.823,0.9879999756813049,362.961,421.048,0.9940000176429749,430.987,553.812,0.9860000014305115,260.803,37.85,0.9959999918937683,301.721,98.835,0.9800000190734863,341.396,192.303,0.9990000128746033
623,1057.705,542.916,1.0,1030.892,591.852,0.9990000128746033,643.558,603.64,1.0,666.213,636.183,1.0,680.273,670.132,0.9990000128746033,292.808,299.823,0.9879999756813049,362.961,421.048,0.9929999709129333,431.271,553.812,0.9779999852180481,261.177,38.008,0.9959999918937683,301.732,98.937,0.9800000190734863,341.418,192.338,0.9990000128746033
624,1057.702,542.916,1.0,1030.892,591.852,0.9990000128746033,643.558,603.64,1.0,666.213,636.183,1.0,680.29,670.132,0.9990000128746033,292.694,299.801,0.9879999756813049,362.961,421.048,0.9940000176429749,431.388,553.89,0.9800000190734863,261.307,38.008,0.9959999918937683,301.766,99.027,0.9810000061988831,341.431,192.383,0.9990000128746033
625,1057.705,542.914,1.0,1031.279,591.88,0.9990000128746033,643.558,603.64,1.0,666.329,636.183,1.0,680.383,670.11,0.9990000128746033,292.808,299.752,0.9869999885559082,363.078,421.904,0.9940000176429749,431.52,554.156,0.9779999852180481,261.307,38.008,0.9959999918937683,301.766,99.051,0.9810000061988831,341.457,192.39,0.9990000128746033
626,1057.705,542.914,1.0,1032.082,592.059,0.9990000128746033,644.002,603.775,1.0,666.213,636.183,1.0,680.383,670.132,0.9990000128746033,292.856,299.752,0.9879999756813049,363.096,421.904,0.9929999709129333,431.52,554.156,0.9760000109672546,261.321,37.924,0.9959999918937683,301.766,99.317,0.9810000061988831,341.457,192.403,0.9990000128746033
627,1057.378,542.29,1.0,1032.082,591.88,0.9980000257492065,644.066,603.775,1.0,665.813,636.183,1.0,680.592,670.16,0.9990000128746033,292.856,299.752,0.9879999756813049,363.096,421.904,0.9940000176429749,431.57,554.285,0.9900000095367432,261.307,37.815,0.9959999918937683,301.766,99.354,0.9810000061988831,341.457,192.393,0.9990000128746033
628,1057.246,541.548,1.0,1030.515,591.663,0.9990000128746033,644.303,603.775,1.0,665.813,635.525,1.0,680.635,670.161,0.9990000128746033,292.863,299.923,0.9869999885559082,363.078,421.802,0.9940000176429749,431.583,554.046,0.9829999804496765,261.264,37.811,0.9959999918937683,301.768,99.354,0.9819999933242798,341.397,192.393,0.9990000128746033
629,,,,,,,644.325,603.704,1.0,665.87,635.415,1.0,681.152,670.357,0.9990000128746033,293.09,299.923,0.9869999885559082,362.856,421.407,0.9929999709129333,433.413,554.279,0.9879999756813049,261.247,37.723,0.9959999918937683,301.768,99.317,0.9819999933242798,341.397,192.41,0.9990000128746033
630,,,,,,,644.381,603.685,1.0,665.59,635.399,1.0,681.152,670.374,0.9990000128746033,293.471,299.984,0.9869999885559082,362.856,421.325,0.9929999709129333,433.413,554.279,0.9829999804496765,261.247,37.723,0.9959999918937683,301.877,99.364,0.9819999933242798,341.382,192.45,0.9990000128746033
631,,,,,,,644.381,603.659,1.0,665.821,635.16,1.0,681.152,670.494,0.9990000128746033,293.73,299.923,0.9860000014305115,362.856,421.19,0.9929999709129333,433.51,554.279,0.984000027179718,261.247,37.723,0.9950000047683716,301.877,99.364,0.9819999933242798,341.397,192.42,0.9990000128746033
632,,,,,,,644.325,603.514,1.0,665.87,635.111,1.0,680.853,670.637,0.9990000128746033,293.97,299.796,0.9869999885559082,362.861,421.172,0.9929999709129333,434.103,554.279,0.9869999885559082,261.264,37.723,0.9959999918937683,301.788,99.364,0.9829999804496765,341.404,192.45,0.9990000128746033
633,,,,,,,643.271,603.514,1.0,665.893,635.029,0.9990000128746033,680.743,670.658,0.9990000128746033,294.228,299.776,0.9879999756813049,363.162,421.164,0.9940000176429749,434.103,554.327,0.9909999966621399,261.354,37.723,0.9940000176429749,301.827,99.364,0.9819999933242798,341.449,192.491,0.9990000128746033
634,,,,,,,642.646,603.436,1.0,665.893,634.935,0.9990000128746033,680.583,670.766,0.9990000128746033,293.97,299.776,0.9879999756813049,363.174,421.164,0.9940000176429749,434.103,554.327,0.9869999885559082,261.354,37.765,0.9950000047683716,301.827,99.51,0.9819999933242798,341.449,192.509,0.9990000128746033
635,,,,,,,642.618,603.436,1.0,666.009,634.935,0.9990000128746033,680.583,670.658,0.9990000128746033,293.97,299.776,0.9879999756813049,363.475,421.172,0.9940000176429749,434.103,554.327,0.9879999756813049,261.354,37.765,0.9950000047683716,301.827,99.516,0.9819999933242798,341.449,192.509,0.9990000128746033
636,,,,,,,642.618,603.514,1.0,666.43,634.653,1.0,680.678,670.658,0.9990000128746033,294.228,299.783,0.9890000224113464,363.533,421.624,0.9929999709129333,434.005,554.339,0.9829999804496765,261.317,37.745,0.9950000047683716,301.836,99.528,0.9819999933242798,341.426,192.551,0.9990000128746033
637,,,1.0,,,1.0,643.207,603.523,1.0,666.455,634.653,0.9990000128746033,680.743,670.724,0.9990000128746033,293.918,299.807,0.9879999756813049,363.693,421.624,0.9929999709129333,434.005,554.327,0.9800000190734863,261.146,37.745,0.9950000047683716,301.852,99.874,0.9819999933242798,341.426,192.551,0.9990000128746033
638,991.641,486.599,,985.982,533.203,,643.207,603.523,1.0,666.602,634.626,0.9990000128746033,680.678,670.724,0.9990000128746033,293.524,299.823,0.9860000014305115,363.711,421.625,0.9940000176429749,434.122,554.339,0.9860000014305115,261.141,37.745,0.9950000047683716,301.862,99.874,0.9810000061988831,341.426,192.551,0.9990000128746033
639,991.641,486.599,0.9990000128746033,985.982,533.203,0.9819999933242798,643.425,603.542,1.0,666.602,634.626,0.9990000128746033,680.678,670.631,0.9990000128746033,293.568,299.823,0.9879999756813049,363.693,421.625,0.9940000176429749,434.158,554.339,0.9879999756813049,261.141,37.745,0.9950000047683716,301.907,99.889,0.9819999933242798,341.453,192.491,0.9990000128746033
640,,,,,,,643.493,603.597,1.0,666.455,634.532,0.9990000128746033,680.601,670.631,0.9990000128746033,293.524,299.918,0.9879999756813049,363.693,421.625,0.9940000176429749,434.158,554.277,0.9890000224113464,261.141,37.758,0.9950000047683716,301.94,99.9,0.9819999933242798,341.453,192.491,0.9990000128746033
641,,,,,,,643.425,603.542,1.0,666.382,634.444,1.0,680.601,670.585,0.9990000128746033,293.524,299.918,0.9879999756813049,363.316,421.627,0.9940000176429749,434.158,554.193,0.9929999709129333,261.139,37.758,0.9950000047683716,301.94,99.9,0.9819999933242798,341.453,192.491,0.9990000128746033
642,1000.662,489.993,1.0,972.091,528.711,0.9990000128746033,643.425,603.542,1.0,666.226,634.444,1.0,680.402,670.51,0.9990000128746033,293.357,299.974,0.9890000224113464,363.316,421.657,0.9919999837875366,434.122,554.193,0.9950000047683716,260.945,37.758,0.9959999918937683,301.908,99.788,0.9819999933242798,341.399,192.576,0.9990000128746033
643,1000.466,489.968,1.0,972.091,528.711,0.9990000128746033,642.323,603.438,1.0,666.175,634.532,1.0,680.402,670.453,0.9990000128746033,293.357,299.974,0.9879999756813049,363.316,421.925,0.9919999837875366,433.433,554.193,0.9929999709129333,260.885,37.758,0.9959999918937683,301.908,99.788,0.9819999933242798,341.177,192.592,0.9990000128746033
644,999.268,489.193,1.0,972.091,528.711,0.9990000128746033,642.323,603.438,1.0,665.966,634.532,0.9990000128746033,679.686,670.266,1.0,293.357,299.974,0.9890000224113464,363.602,422.079,0.9929999709129333,433.161,554.053,0.9929999709129333,260.451,37.758,0.9959999918937683,301.816,99.466,0.9819999933242798,341.076,192.602,0.9990000128746033
645,998.584,489.729,1.0,972.499,529.625,0.9990000128746033,642.323,603.438,1.0,665.571,634.509,1.0,679.686,670.266,0.9990000128746033,293.479,299.888,0.9879999756813049,364.114,422.486,0.9929999709129333,432.452,554.19,0.9919999837875366,260.413,37.923,0.9959999918937683,301.769,99.281,0.9819999933242798,341.076,192.622,0.9990000128746033
646,998.457,489.497,1.0,972.499,530.464,0.9990000128746033,642.677,603.438,1.0,665.571,634.778,1.0,679.686,670.266,1.0,293.364,299.887,0.9879999756813049,364.957,425.217,0.9909999966621399,432.452,554.197,0.9929999709129333,260.291,37.923,0.9959999918937683,301.769,99.188,0.9819999933242798,341.076,192.646,0.9990000128746033
647,998.453,489.497,1.0,972.557,530.465,0.9990000128746033,642.913,603.438,1.0,665.46,634.509,1.0,680.504,670.367,0.9990000128746033,293.479,299.885,0.9869999885559082,365.02,425.306,0.9909999966621399,432.452,554.19,0.9919999837875366,260.291,37.923,0.9959999918937683,301.769,99.188,0.9819999933242798,341.124,192.646,0.9990000128746033
648,998.386,489.514,1.0,972.651,530.58,0.9990000128746033,643.133,603.412,1.0,665.46,634.509,1.0,680.516,670.455,0.9990000128746033,293.479,299.885,0.9879999756813049,365.054,425.388,0.9909999966621399,432.902,554.19,0.9909999966621399,260.451,37.842,0.9959999918937683,301.852,99.188,0.9829999804496765,341.231,192.646,0.9990000128746033
649,998.215,489.729,1.0,972.651,530.614,0.9990000128746033,642.913,603.362,1.0,666.23,635.233,1.0,680.534,670.455,0.9990000128746033,293.364,299.885,0.9879999756813049,365.02,425.507,0.9909999966621399,432.902,554.19,0.9940000176429749,260.351,37.825,0.9950000047683716,301.877,99.251,0.9829999804496765,341.413,192.645,0.9990000128746033
650,998.215,489.793,1.0,972.557,530.58,0.9990000128746033,642.913,603.362,1.0,666.23,635.233,1.0,680.953,670.367,0.9990000128746033,293.144,299.885,0.9879999756813049,364.989,425.55,0.9919999837875366,432.902,554.188,0.9940000176429749,260.459,37.797,0.9950000047683716,301.877,99.256,0.9829999804496765,341.419,192.645,0.9990000128746033
651,998.15,489.845,1.0,972.557,530.58,0.9990000128746033,642.21,603.362,1.0,666.247,635.344,1.0,680.953,670.415,0.9990000128746033,293.065,299.865,0.9879999756813049,365.02,425.571,0.9909999966621399,432.473,554.146,0.9919999837875366,260.552,37.825,0.9950000047683716,301.877,99.256,0.9829999804496765,341.57,192.645,0.9990000128746033
652,998.215,489.845,1.0,972.549,530.471,0.9990000128746033,642.049,603.265,1.0,666.247,635.344,1.0,680.542,670.415,0.9990000128746033,293.065,299.865,0.9890000224113464,364.989,425.851,0.9919999837875366,432.035,553.428,0.9919999837875366,260.592,37.825,0.9950000047683716,301.831,99.251,0.9829999804496765,341.57,192.688,0.9990000128746033
653,998.273,489.854,1.0,972.549,530.446,0.9990000128746033,641.747,603.265,1.0,665.864,635.036,1.0,680.542,670.325,0.9990000128746033,293.063,299.882,0.9879999756813049,364.989,425.857,0.9909999966621399,431.827,553.428,0.9919999837875366,260.835,38.055,0.9959999918937683,301.713,99.16,0.9819999933242798,341.57,192.709,0.9990000128746033
654,998.281,489.854,1.0,972.549,530.355,0.9990000128746033,641.747,603.399,1.0,665.864,634.552,1.0,680.542,670.415,0.9990000128746033,293.063,300.064,0.9879999756813049,365.021,425.922,0.9909999966621399,431.827,553.428,0.9909999966621399,260.86,38.21,0.9950000047683716,301.711,99.136,0.9819999933242798,341.57,192.741,0.9990000128746033
655,998.273,489.978,1.0,972.549,530.446,0.9990000128746033,641.747,603.336,1.0,665.864,634.499,1.0,680.542,670.415,0.9990000128746033,293.143,300.064,0.9879999756813049,365.09,425.857,0.9919999837875366,431.791,553.551,0.9900000095367432,260.86,38.21,0.9950000047683716,301.685,99.067,0.9810000061988831,341.522,192.778,0.9990000128746033
656,998.273,490.018,1.0,972.53,530.372,0.9990000128746033,641.747,603.363,1.0,665.864,634.332,1.0,680.561,670.41,0.9990000128746033,293.143,300.161,0.9869999885559082,365.134,425.874,0.9919999837875366,431.665,553.665,0.9900000095367432,260.835,38.21,0.9959999918937683,301.685,99.067,0.9810000061988831,341.513,192.803,0.9990000128746033
657,996.683,490.785,1.0,972.53,530.446,0.9990000128746033,641.71,603.363,1.0,665.888,634.295,1.0,680.561,670.373,0.9990000128746033,293.063,300.214,0.9869999885559082,365.224,425.857,0.9909999966621399,430.964,553.885,0.9879999756813049,260.869,37.903,0.9959999918937683,301.685,99.16,0.9810000061988831,341.513,192.803,0.9990000128746033
658,996.395,490.785,1.0,972.434,530.372,0.9990000128746033,641.831,603.336,1.0,665.931,634.332,1.0,680.561,670.373,0.9990000128746033,293.403,300.254,0.9890000224113464,365.267,425.74,0.9919999837875366,430.922,553.885,0.9879999756813049,260.64,37.875,0.9959999918937683,301.642,99.2,0.9819999933242798,341.513,192.8,0.9990000128746033
659,995.943,490.785,1.0,972.18,530.372,0.9990000128746033,641.831,603.336,1.0,665.888,634.332,1.0,680.552,670.223,0.9990000128746033,292.54,300.254,0.9890000224113464,365.267,425.407,0.9909999966621399,430.913,553.885,0.9879999756813049,260.613,37.83,0.9959999918937683,301.622,99.261,0.9819999933242798,341.513,192.8,0.9990000128746033
660,,,,,,,641.959,603.362,1.0,665.888,635.951,1.0,680.552,670.223,1.0,292.54,300.254,0.9879999756813049,365.267,425.407,0.9909999966621399,430.851,553.785,0.9869999885559082,260.613,37.83,0.9959999918937683,301.622,99.377,0.9810000061988831,341.513,192.8,0.9990000128746033
661,,,,,,,641.842,603.362,1.0,665.811,635.981,1.0,680.55,670.28,0.9990000128746033,292.645,300.151,0.9879999756813049,365.191,425.407,0.9900000095367432,430.608,553.727,0.9929999709129333,260.254,37.656,0.9959999918937683,301.525,99.264,0.9810000061988831,341.455,192.798,0.9990000128746033
662,,,,,,,641.842,603.48,1.0,665.58,636.075,1.0,680.04,670.102,0.9990000128746033,292.709,300.151,0.9879999756813049,365.19,425.427,0.9900000095367432,430.543,552.191,0.9869999885559082,260.254,37.656,0.9959999918937683,301.507,99.264,0.9800000190734863,341.405,192.783,0.9990000128746033
663,,,,,,,642.062,603.53,1.0,665.161,636.044,1.0,680.04,670.102,0.9990000128746033,292.709,300.142,0.9879999756813049,365.122,425.455,0.9900000095367432,430.543,552.191,0.9919999837875366,260.367,37.656,0.9959999918937683,301.428,99.377,0.9800000190734863,341.405,192.727,0.9990000128746033
664,,,,,,,641.842,603.53,1.0,665.102,636.044,1.0,679.122,669.392,1.0,293.076,300.093,0.9879999756813049,365.083,425.489,0.9900000095367432,430.608,552.277,0.9950000047683716,260.433,37.931,0.9950000047683716,301.428,99.381,0.9789999723434448,341.405,192.67,0.9990000128746033
665,,,,,,,641.842,603.48,1.0,664.843,636.044,1.0,679.021,669.078,1.0,293.076,300.151,0.9879999756813049,364.614,425.762,0.9850000143051147,431.357,552.277,0.9929999709129333,260.433,37.849,0.9950000047683716,301.469,99.403,0.9800000190734863,341.591,192.67,0.9990000128746033
666,,,,,,,641.87,603.402,1.0,664.843,635.893,1.0,678.882,669.078,1.0,293.134,299.946,0.9879999756813049,364.573,425.774,0.9860000014305115,433.858,554.059,0.9929999709129333,260.495,37.931,0.9950000047683716,301.469,99.49,0.9789999723434448,341.632,192.67,0.9990000128746033
667,,,,,,,642.278,603.402,1.0,665.043,635.893,1.0,679.021,669.078,1.0,293.134,299.873,0.9879999756813049,364.573,425.774,0.9869999885559082,434.022,554.212,0.9929999709129333,260.589,37.931,0.9950000047683716,301.486,99.511,0.9789999723434448,341.632,192.636,0.9990000128746033
668,,,,,,,642.352,603.402,1.0,664.836,635.893,1.0,679.122,669.19,1.0,293.076,299.873,0.9879999756813049,364.573,425.762,0.9869999885559082,434.022,554.384,0.9890000224113464,260.789,38.001,0.9950000047683716,301.535,99.511,0.9789999723434448,341.674,192.682,0.9990000128746033
669,,,,,,,642.352,603.511,1.0,664.836,636.03,1.0,680.12,669.989,0.9990000128746033,292.634,299.873,0.9879999756813049,364.562,425.671,0.9869999885559082,434.022,554.397,0.9900000095367432,260.906,38.001,0.9950000047683716,301.535,99.529,0.9779999852180481,341.683,192.682,0.9990000128746033
670,,,,,,,642.352,603.515,1.0,664.622,636.279,1.0,680.238,670.022,0.9990000128746033,292.521,299.873,0.9890000224113464,364.573,425.671,0.9860000014305115,433.992,554.397,0.9900000095367432,260.935,38.043,0.9950000047683716,301.535,99.529,0.9789999723434448,341.692,192.656,0.9990000128746033
671,,,,,,,642.352,603.618,1.0,664.622,636.372,1.0,680.269,670.07,0.9990000128746033,292.521,299.9,0.9879999756813049,364.674,425.671,0.9909999966621399,433.992,554.397,0.9879999756813049,260.951,38.066,0.9950000047683716,301.514,99.529,0.9789999723434448,341.692,192.656,0.9990000128746033
672,,,,,,,642.712,603.705,1.0,664.401,636.372,1.0,680.279,670.07,0.9990000128746033,292.634,299.963,0.9879999756813049,364.729,425.773,0.9879999756813049,433.723,554.397,0.9860000014305115,260.954,38.066,0.9950000047683716,301.514,99.529,0.9789999723434448,341.692,192.699,0.9990000128746033
673,,,,,,,642.805,603.716,1.0,664.401,636.372,1.0,680.3,670.162,0.9990000128746033,292.642,299.972,0.9879999756813049,364.843,425.922,0.9890000224113464,433.595,554.495,0.9900000095367432,261.004,38.066,0.9950000047683716,301.493,99.428,0.9789999723434448,341.612,192.747,0.9990000128746033
674,,,,,,,642.854,603.716,1.0,664.475,636.327,1.0,680.3,670.244,0.9990000128746033,292.784,299.974,0.9879999756813049,364.896,425.922,0.9900000095367432,433.595,554.11,0.9900000095367432,261.004,38.066,0.9950000047683716,301.463,99.11,0.9789999723434448,341.6,192.747,0.9990000128746033
675,,,,,,,642.854,603.771,1.0,664.787,636.316,1.0,680.461,670.367,0.9990000128746033,292.793,299.974,0.9879999756813049,364.985,425.87,0.9919999837875366,433.68,554.328,0.9879999756813049,260.954,38.066,0.9950000047683716,301.463,99.11,0.9779999852180481,341.451,192.747,0.9990000128746033
676,935.887,441.845,1.0,914.707,485.309,0.9980000257492065,642.854,603.771,1.0,664.787,636.276,1.0,680.636,670.257,0.9990000128746033,292.944,299.974,0.9879999756813049,365.082,425.773,0.9909999966621399,433.595,554.11,0.9909999966621399,260.4,38.206,0.9959999918937683,301.463,99.11,0.9789999723434448,341.451,192.636,0.9990000128746033
677,935.283,441.102,1.0,912.063,484.661,0.9990000128746033,642.017,603.716,1.0,664.903,636.202,1.0,680.785,670.346,0.9990000128746033,293.021,299.972,0.9860000014305115,365.082,425.568,0.9900000095367432,433.68,554.328,0.9900000095367432,260.4,38.206,0.9959999918937683,301.504,99.264,0.9789999723434448,341.451,192.636,0.9990000128746033
678,933.72,440.489,1.0,911.757,484.661,0.9980000257492065,641.817,603.684,1.0,665.434,636.316,1.0,681.271,670.444,0.9990000128746033,293.514,299.959,0.9860000014305115,364.985,425.38,0.9909999966621399,433.68,553.948,0.9890000224113464,260.4,38.342,0.9959999918937683,301.608,99.286,0.9800000190734863,341.606,192.595,0.9990000128746033
679,932.783,440.489,1.0,911.532,484.959,0.9980000257492065,641.597,603.67,1.0,665.49,636.316,1.0,681.493,670.346,0.9990000128746033,293.412,299.959,0.9860000014305115,363.458,421.8,0.9909999966621399,433.68,554.268,0.9890000224113464,260.273,38.342,0.9959999918937683,301.608,99.352,0.9789999723434448,341.792,192.591,0.9990000128746033
680,932.783,440.489,1.0,911.532,484.661,0.9990000128746033,641.817,603.483,1.0,665.659,636.202,1.0,681.493,670.346,0.9990000128746033,293.376,300.058,0.9850000143051147,363.458,421.8,0.9919999837875366,433.919,553.879,0.9909999966621399,260.273,38.342,0.9959999918937683,301.608,99.474,0.9789999723434448,341.792,192.549,0.9990000128746033
681,932.716,440.522,1.0,911.532,484.661,0.9990000128746033,641.817,603.483,1.0,665.659,636.245,1.0,681.493,670.551,0.9990000128746033,293.412,300.058,0.9850000143051147,363.458,421.8,0.9919999837875366,434.122,553.89,0.9900000095367432,260.273,38.345,0.9950000047683716,301.583,99.474,0.9789999723434448,341.793,192.474,0.9990000128746033
682,932.716,440.745,1.0,911.663,484.579,0.9980000257492065,641.825,603.518,1.0,665.768,636.245,1.0,681.123,672.381,0.9990000128746033,293.474,300.14,0.9850000143051147,363.502,421.8,0.9929999709129333,436.423,553.879,0.9919999837875366,260.099,38.346,0.9959999918937683,301.583,99.482,0.9789999723434448,341.793,192.449,0.9990000128746033
683,932.827,441.147,1.0,911.663,484.473,0.9980000257492065,641.835,603.567,1.0,665.659,636.245,1.0,681.042,672.381,0.9990000128746033,293.474,300.14,0.9850000143051147,363.639,421.8,0.9929999709129333,436.423,553.879,0.9860000014305115,260.079,38.346,0.9950000047683716,301.583,99.549,0.9789999723434448,341.785,192.406,0.9990000128746033
684,933.025,441.271,1.0,911.663,484.382,0.9980000257492065,642.026,603.567,1.0,665.884,636.245,1.0,680.486,672.399,0.9990000128746033,297.069,300.175,0.9810000061988831,363.663,421.578,0.9929999709129333,436.495,553.787,0.9919999837875366,260.079,38.487,0.9950000047683716,301.617,99.588,0.9800000190734863,341.785,192.406,0.9990000128746033
