scorer,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000
individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
134,579.79,169.967,1.0,597.501,228.708,0.9950000047683716,621.494,301.329,1.0,638.65,361.029,0.9980000257492065,660.756,423.267,1.0
135,579.79,169.967,1.0,597.811,229.213,0.9980000257492065,621.666,300.278,1.0,638.471,360.961,1.0,660.756,423.271,1.0
136,579.79,169.967,1.0,604.821,227.052,0.9990000128746033,625.226,299.973,1.0,638.471,360.961,1.0,660.921,423.402,1.0
137,579.775,170.294,1.0,604.821,227.052,0.9980000257492065,625.226,299.973,1.0,638.471,360.505,0.9990000128746033,661.043,423.402,1.0
138,579.145,170.319,1.0,604.192,227.164,1.0,625.226,299.973,1.0,638.471,360.961,1.0,661.043,423.402,1.0
139,579.054,170.319,1.0,604.192,227.164,0.9990000128746033,621.372,300.087,0.9990000128746033,638.471,360.961,1.0,666.476,422.394,1.0
140,579.054,170.537,1.0,604.192,227.164,0.9990000128746033,621.372,300.258,0.9990000128746033,638.588,360.925,1.0,666.778,422.394,1.0
141,578.974,170.743,1.0,597.748,229.551,0.9990000128746033,621.372,301.597,0.9959999918937683,638.588,360.86,1.0,666.778,422.394,1.0
142,578.974,170.866,1.0,594.587,229.551,0.9900000095367432,621.088,301.629,1.0,638.588,360.86,1.0,666.476,422.505,1.0
143,578.974,171.905,1.0,594.587,227.197,0.9990000128746033,621.088,301.597,1.0,638.477,360.86,0.9980000257492065,660.707,423.317,1.0
144,580.804,172.419,1.0,594.587,228.611,0.9990000128746033,620.847,301.629,0.5370000004768372,637.523,360.925,0.9940000176429749,658.42,423.317,1.0
145,587.568,172.614,1.0,594.837,227.953,0.9990000128746033,620.847,301.597,0.8240000009536743,637.523,360.86,0.515999972820282,658.362,423.317,1.0
146,588.148,172.614,1.0,594.837,227.953,1.0,619.3,306.775,1.0,637.368,360.49,0.9110000133514404,651.95,423.317,1.0
147,588.148,172.802,1.0,594.837,228.611,0.9990000128746033,620.544,303.674,0.5860000252723694,637.059,361.231,0.9129999876022339,651.95,422.531,1.0
148,588.148,172.802,1.0,594.837,228.611,0.996999979019165,619.548,306.018,0.9990000128746033,637.523,360.49,0.9750000238418579,651.95,421.754,0.9100000262260437
149,588.148,172.85,1.0,594.641,228.924,0.9829999804496765,620.544,303.674,1.0,637.714,360.49,0.9980000257492065,667.556,420.772,0.9629999995231628
150,589.035,172.802,1.0,594.466,230.007,0.9950000047683716,620.544,306.018,1.0,637.714,363.814,1.0,667.865,419.467,0.29100000858306885
151,588.121,172.802,1.0,592.749,231.31,1.0,620.544,303.674,1.0,641.828,364.044,1.0,668.251,411.858,0.8759999871253967
152,589.035,173.324,1.0,593.416,231.31,0.9980000257492065,619.548,303.436,1.0,642.271,363.814,0.9980000257492065,668.253,411.858,0.19599999487400055
153,589.226,173.324,1.0,593.416,231.31,1.0,620.575,302.356,0.9990000128746033,642.271,363.814,1.0,668.253,419.288,0.38600000739097595
154,589.28,173.712,1.0,594.466,231.171,1.0,619.368,302.356,1.0,642.339,364.232,0.4569999873638153,668.253,419.288,0.35499998927116394
155,589.28,173.712,1.0,603.562,229.08,1.0,618.743,302.356,1.0,642.339,364.816,0.17599999904632568,668.253,420.0155,0.01
156,589.28,173.712,1.0,603.562,229.08,1.0,619.368,307.221,0.1770000010728836,642.571,361.89,0.5540000200271606,671.9739999999999,420.0155,0.9950000047683716
157,590.117,173.712,1.0,603.788,228.227,0.9990000128746033,620.104,307.221,0.47999998927116394,643.131,361.89,0.17599999904632568,668.087,420.0155,0.9710000157356262
158,590.117,173.712,1.0,603.788,229.08,1.0,619.368,307.221,0.890999972820282,643.331,371.615,0.9580000042915344,668.087,419.828,0.17900000512599945
159,590.117,173.845,1.0,602.461,230.066,1.0,620.104,301.443,0.9990000128746033,643.331,371.61199999999997,0.05700000002980232,671.8299999999999,419.828,0.492000013589859
160,590.117,176.95,1.0,599.203,230.981,1.0,627.57,301.443,0.9279999732971191,642.571,371.452,0.017999999225139618,671.8299999999999,419.828,0.2540000081062317
161,590.117,179.633,1.0,598.782,236.874,1.0,620.104,301.443,0.33500000834465027,634.655,371.61199999999997,0.01,668.198,424.15049999999997,0.01
162,589.974,187.773,1.0,596.066,243.556,0.9990000128746033,618.861,316.727,0.1720000058412552,625.655,371.772,0.9160000085830688,668.198,436.676,0.9769999980926514
163,578.097,198.257,1.0,588.362,267.27,1.0,612.416,316.849,0.640999972820282,621.702,388.746,0.6899999976158142,640.55,451.983,0.9860000014305115
164,569.216,208.719,1.0,573.198,272.557,1.0,593.866,321.215,1.0,609.494,389.716,1.0,640.55,460.37,1.0
165,558.062,222.986,1.0,570.821,283.675,1.0,588.567,340.098,1.0,609.494,411.155,0.9959999918937683,639.004,471.95,1.0
166,553.694,237.856,1.0,566.688,304.491,1.0,587.303,357.148,0.9399999976158142,608.569,413.021,0.6230000257492065,639.004,483.859,1.0
167,541.882,247.738,1.0,559.631,307.898,1.0,586.519,388.906,0.9020000100135803,605.745,441.946,0.9980000257492065,630.204,493.507,1.0
168,532.509,269.874,1.0,555.6,322.732,1.0,571.116,391.45,0.9990000128746033,596.005,446.778,1.0,625.462,513.613,1.0
169,525.159,278.853,1.0,543.327,331.691,1.0,569.824,396.502,0.9399999976158142,595.293,475.168,0.9300000071525574,622.53,524.517,1.0
170,514.487,291.493,1.0,531.78,346.228,1.0,564.786,412.788,1.0,588.194,483.138,1.0,616.153,535.03,1.0
171,497.708,299.237,1.0,524.521,355.734,1.0,563.155,422.589,1.0,577.939,484.567,0.9710000157356262,605.871,540.995,1.0
172,495.049,311.317,1.0,516.197,363.663,0.9660000205039978,538.975,425.821,0.8370000123977661,562.394,490.192,1.0,595.623,547.65,1.0
173,490.936,326.56,1.0,512.664,377.93,1.0,537.894,427.354,0.9990000128746033,556.944,491.051,0.9869999885559082,591.209,556.071,1.0
174,483.572,326.98,0.9990000128746033,512.586,378.146,1.0,534.085,434.28,1.0,555.942,491.557,0.9390000104904175,590.568,558.972,1.0
175,480.696,326.98,1.0,509.306,378.327,1.0,533.141,434.28,0.6610000133514404,548.962,491.557,0.40299999713897705,590.347,559.43,1.0
176,480.696,326.56,1.0,509.306,379.323,1.0,532.577,435.92,1.0,548.962,491.557,1.0,589.22,560.959,1.0
177,478.747,326.98,1.0,507.926,385.678,1.0,532.577,436.485,0.9869999885559082,548.962,493.353,0.9279999732971191,588.766,562.229,1.0
178,478.214,326.98,1.0,506.995,385.678,1.0,532.577,436.485,0.9710000157356262,556.672,493.353,0.9779999852180481,588.82,562.26,1.0
179,478.214,329.649,1.0,507.926,386.084,1.0,533.141,441.77,0.9980000257492065,558.363,499.083,0.8610000014305115,588.82,563.839,1.0
180,478.747,329.722,1.0,507.926,386.283,1.0,533.337,441.77,1.0,558.363,501.131,0.8379999995231628,588.82,564.692,0.9810000061988831
181,478.747,329.722,1.0,507.926,386.283,1.0,534.215,441.77,0.9409999847412109,558.512,507.17,0.9990000128746033,588.766,564.692,1.0
182,479.859,329.722,1.0,509.955,387.255,1.0,536.249,442.386,1.0,558.512,507.874,0.19900000095367432,587.201,564.844,1.0
183,479.859,329.722,1.0,511.496,387.255,1.0,536.649,443.57,1.0,563.073,507.874,0.902999997138977,587.175,564.989,1.0
184,479.859,329.073,1.0,512.058,387.577,1.0,536.649,443.57,0.9980000257492065,562.993,507.874,0.9980000257492065,587.201,564.989,1.0
185,480.395,328.715,1.0,512.058,387.577,1.0,536.649,443.57,1.0,563.073,514.275,1.0,587.201,564.989,1.0
186,480.395,328.624,1.0,512.058,387.577,1.0,536.468,443.57,1.0,563.085,514.275,0.9909999966621399,588.744,565.586,1.0
187,480.022,328.232,1.0,512.315,387.167,1.0,536.468,442.878,1.0,563.073,512.526,1.0,588.744,565.984,1.0
188,480.022,327.9,1.0,512.315,384.505,1.0,536.468,441.327,1.0,562.993,512.526,1.0,590.262,565.984,0.9980000257492065
189,480.466,327.696,1.0,511.238,383.639,1.0,534.164,439.161,1.0,561.737,507.317,0.9869999885559082,589.156,565.984,1.0
190,480.022,327.696,1.0,511.622,384.114,1.0,537.188,441.327,1.0,561.737,507.317,0.972000002861023,589.156,564.98,0.9919999837875366
191,480.022,327.696,1.0,511.622,382.376,1.0,538.656,442.878,1.0,561.737,507.317,1.0,589.156,564.98,1.0
192,479.772,327.696,1.0,511.622,382.243,1.0,539.623,453.612,0.9700000286102295,564.862,521.865,0.7919999957084656,589.156,564.605,1.0
193,478.618,327.47,1.0,512.24,382.376,1.0,548.899,459.057,1.0,569.713,521.865,1.0,588.324,564.98,1.0
194,478.618,327.34,1.0,513.4,384.099,1.0,548.899,459.534,1.0,570.814,521.865,1.0,587.912,564.98,1.0
195,479.434,327.34,1.0,514.087,384.099,1.0,549.435,459.534,1.0,570.814,518.732,1.0,581.842,564.596,1.0
196,479.434,327.34,1.0,513.4,384.099,1.0,548.899,459.446,1.0,569.713,517.905,1.0,581.224,563.862,1.0
197,479.798,327.241,1.0,512.24,384.099,1.0,547.158,459.446,0.9869999885559082,561.944,507.299,0.16500000655651093,578.781,563.428,1.0
198,479.798,327.241,1.0,512.87,382.749,1.0,539.584,455.977,1.0,557.705,507.299,0.5559999942779541,578.781,563.428,1.0
199,480.507,327.186,1.0,511.955,382.749,1.0,539.584,452.813,1.0,557.655,491.55,0.41600000858306885,578.781,563.1,1.0
200,480.507,327.186,1.0,511.955,382.749,1.0,539.422,449.358,1.0,557.705,507.299,0.8840000033378601,579.221,563.428,1.0
201,480.507,327.529,1.0,512.87,384.28,1.0,539.358,443.452,1.0,557.655,507.463,0.8130000233650208,580.452,566.056,1.0
202,480.634,327.532,1.0,512.87,384.459,1.0,539.358,441.988,1.0,557.655,508.222,1.0,580.899,566.84,1.0
203,481.028,327.92,1.0,513.576,384.459,1.0,536.117,440.497,1.0,557.503,508.222,0.9929999709129333,580.899,566.84,1.0
204,480.634,327.92,1.0,513.576,384.814,1.0,535.011,440.497,1.0,562.502,508.222,1.0,580.899,566.84,1.0
205,480.634,327.92,1.0,512.913,384.459,1.0,534.794,440.497,1.0,557.503,501.445,0.9959999918937683,578.516,563.059,0.9990000128746033
206,480.517,327.92,1.0,512.313,384.456,1.0,534.624,439.697,1.0,562.502,501.367,0.9990000128746033,578.516,563.059,0.996999979019165
207,479.732,327.87,1.0,510.927,383.681,1.0,534.624,439.697,0.9990000128746033,562.502,500.335,0.9990000128746033,578.516,563.059,0.9990000128746033
208,479.717,327.707,1.0,509.13,381.139,1.0,534.624,439.432,1.0,562.879,500.335,0.8880000114440918,578.703,563.95,1.0
209,479.717,326.332,1.0,509.13,381.076,1.0,535.872,442.008,1.0,562.879,500.335,0.9789999723434448,586.728,565.745,1.0
210,479.5,326.145,1.0,509.13,381.076,1.0,536.919,442.008,1.0,562.879,499.667,0.9869999885559082,586.728,565.745,1.0
211,479.385,326.042,1.0,509.612,381.139,1.0,537.057,442.041,1.0,562.149,499.654,0.8510000109672546,581.722,565.744,1.0
212,479.5,325.596,1.0,511.316,383.283,1.0,537.057,442.041,1.0,562.149,499.654,0.6949999928474426,581.722,565.744,1.0
213,481.236,325.836,1.0,511.316,383.283,1.0,536.936,442.225,1.0,562.102,499.654,0.6830000281333923,577.355,565.142,1.0
214,479.101,325.836,1.0,512.379,383.542,1.0,537.057,442.225,1.0,562.149,499.97,0.9980000257492065,576.442,563.901,1.0
215,479.46,325.836,1.0,511.957,383.283,1.0,536.936,442.041,1.0,563.089,501.087,0.7839999794960022,576.442,563.901,1.0
216,481.059,325.836,1.0,512.42,384.03,1.0,536.936,442.07,1.0,563.866,507.853,0.257999986410141,576.442,563.901,1.0
217,480.504,326.081,1.0,512.42,384.943,1.0,536.936,442.07,1.0,563.23,507.853,0.9900000095367432,581.658,565.273,1.0
218,479.46,327.372,1.0,512.439,385.544,1.0,537.068,442.07,0.9990000128746033,563.449,507.853,0.9449999928474426,592.018,568.413,1.0
219,480.504,327.372,1.0,512.439,385.544,1.0,536.858,442.07,0.9929999709129333,563.449,507.853,1.0,592.018,568.413,1.0
220,480.504,327.809,1.0,512.689,385.544,1.0,537.882,442.703,0.7799999713897705,563.23,507.853,0.7630000114440918,592.018,568.413,1.0
221,480.274,327.809,1.0,512.439,385.684,1.0,537.772,442.703,1.0,562.516,506.895,0.8539999723434448,590.922,569.001,1.0
222,479.349,328.916,1.0,512.344,385.684,1.0,537.772,442.02,1.0,562.516,506.895,0.9110000133514404,590.922,566.305,0.996999979019165
223,479.285,328.619,1.0,512.344,385.684,1.0,537.772,442.02,0.9829999804496765,562.516,508.22,0.13600000739097595,590.922,566.224,0.9990000128746033
224,479.285,328.619,1.0,511.979,385.369,1.0,537.772,442.859,0.9779999852180481,563.418,508.22,0.5910000205039978,594.765,566.305,1.0
225,479.408,327.411,1.0,511.219,385.369,1.0,537.772,444.167,0.531000018119812,563.461,508.148,0.4050000011920929,594.765,566.085,0.9990000128746033
226,479.408,327.308,1.0,510.68,381.087,1.0,538.834,451.937,0.7609999775886536,563.462,515.306,0.8899999856948853,595.705,565.985,0.9919999837875366
227,479.419,327.308,1.0,510.68,381.087,1.0,538.834,451.937,0.7409999966621399,563.837,515.306,0.9200000166893005,595.857,566.085,0.9980000257492065
228,479.591,327.29,1.0,510.68,381.087,1.0,538.761,452.077,0.2849999964237213,563.879,508.148,0.7710000276565552,595.705,569.738,0.9980000257492065
229,479.591,327.308,1.0,513.872,382.622,1.0,538.834,452.077,0.3409999907016754,563.879,508.148,0.6389999985694885,589.665,568.357,0.9470000267028809
230,479.591,327.512,1.0,513.872,384.159,1.0,538.761,451.626,0.6010000109672546,563.462,507.317,0.949999988079071,592.336,568.357,0.9980000257492065
231,479.591,327.512,1.0,513.972,384.762,1.0,538.689,444.341,0.6890000104904175,556.251,507.317,0.3160000145435333,589.665,568.357,1.0
232,479.591,327.331,1.0,513.972,384.762,1.0,538.761,444.028,0.7789999842643738,556.142,505.743,0.12700000405311584,588.638,567.901,1.0
233,479.376,327.331,1.0,512.083,384.762,1.0,539.54,436.604,0.4740000069141388,556.142,501.297,0.0430000014603138,586.658,567.565,1.0
234,479.763,326.934,1.0,512.083,384.452,1.0,538.984,436.604,0.996999979019165,555.983,501.297,0.5849999785423279,586.588,567.076,1.0
235,479.763,326.934,1.0,514.075,384.452,1.0,539.54,436.881,1.0,556.142,507.553,0.4729999899864197,586.588,566.519,1.0
236,479.763,326.04,1.0,510.869,384.452,1.0,539.54,436.881,0.6370000243186951,556.142,506.388,0.05400000140070915,586.658,566.519,1.0
237,479.774,326.078,1.0,513.903,384.452,1.0,539.317,437.6,0.7369999885559082,555.77,507.344,0.10199999809265137,590.063,566.519,0.9980000257492065
238,480.187,326.078,1.0,513.903,385.111,1.0,538.984,437.666,0.9649999737739563,555.727,507.475,0.1589999943971634,590.063,566.519,1.0
239,480.231,326.078,1.0,512.383,385.111,1.0,538.269,438.529,0.9039999842643738,555.77,507.344,0.061000000685453415,593.286,566.019,1.0
240,480.231,326.078,1.0,512.196,385.111,1.0,538.269,438.529,0.8159999847412109,555.77,507.344,0.027000000700354576,593.286,566.971,0.753000020980835
241,480.231,326.344,1.0,512.383,385.111,1.0,538.629,442.96,0.9449999928474426,563.143,507.344,0.27300000190734863,593.286,565.923,0.9369999766349792
242,480.187,327.815,1.0,512.383,385.111,1.0,538.629,443.332,0.843999981880188,563.143,506.689,0.10199999809265137,589.425,565.868,0.9829999804496765
243,480.146,327.815,1.0,512.383,386.958,1.0,539.432,443.914,0.5339999794960022,564.047,505.745,0.578000009059906,589.425,565.868,1.0
244,480.107,327.815,1.0,512.477,386.958,1.0,539.548,443.914,0.7110000252723694,564.047,505.745,0.8799999952316284,578.636,564.563,0.9470000267028809
245,480.059,328.214,1.0,512.477,384.812,1.0,539.432,443.332,0.8040000200271606,563.143,505.566,0.9380000233650208,578.636,564.563,0.7160000205039978
246,480.107,328.214,1.0,512.317,384.812,1.0,539.432,442.395,1.0,565.271,505.745,0.9950000047683716,578.636,564.563,1.0
247,479.699,327.779,1.0,512.317,383.461,1.0,533.238,439.022,1.0,565.271,505.745,1.0,577.691,563.886,1.0
248,480.107,327.779,1.0,513.241,383.461,1.0,533.238,439.022,1.0,560.975,500.541,1.0,587.568,565.817,0.9959999918937683
249,479.699,328.074,1.0,512.875,384.312,1.0,532.799,438.951,1.0,558.061,499.312,0.9919999837875366,588.739,566.571,1.0
250,479.534,328.074,1.0,513.156,384.461,1.0,532.799,439.022,1.0,558.061,498.793,0.9990000128746033,588.933,566.571,1.0
251,479.426,328.074,1.0,513.241,384.461,1.0,533.113,439.347,1.0,557.243,492.844,0.9909999966621399,589.585,566.571,1.0
252,479.492,328.502,1.0,513.156,384.461,1.0,534.153,439.371,1.0,557.243,492.844,0.9860000014305115,590.22,566.638,1.0
253,479.492,328.957,1.0,512.875,384.544,1.0,533.113,439.737,1.0,557.243,492.753,0.9409999847412109,590.22,566.638,1.0
254,479.534,328.968,1.0,512.409,385.035,1.0,534.153,439.737,1.0,557.361,492.844,1.0,591.469,566.679,1.0
255,480.572,328.968,1.0,512.281,385.252,1.0,534.153,440.31,1.0,558.42,499.667,0.9900000095367432,592.385,566.989,1.0
256,480.572,329.041,1.0,511.965,386.261,1.0,534.028,440.31,1.0,558.713,500.102,0.9959999918937683,591.469,567.201,1.0
257,480.572,328.957,1.0,511.654,386.497,1.0,533.889,440.31,1.0,558.868,500.269,0.9980000257492065,591.469,567.468,1.0
258,480.244,328.278,1.0,511.195,386.497,1.0,534.028,440.31,1.0,558.868,501.74,0.9020000100135803,592.418,567.834,1.0
259,480.108,327.51,1.0,511.179,387.156,1.0,534.028,440.31,1.0,559.373,501.74,0.9929999709129333,591.177,567.834,1.0
260,479.959,327.51,1.0,511.075,387.156,1.0,535.026,440.389,1.0,559.414,501.74,0.7170000076293945,591.177,567.723,1.0
261,479.959,327.51,1.0,511.075,386.497,1.0,535.579,440.389,1.0,559.373,506.935,0.9070000052452087,590.264,567.468,1.0
262,479.471,327.903,1.0,510.092,385.336,1.0,535.579,440.547,1.0,558.567,506.935,0.9660000205039978,592.546,567.723,1.0
263,479.311,328.216,1.0,509.543,384.818,1.0,535.579,440.211,1.0,558.567,507.268,0.9700000286102295,592.179,567.723,1.0
264,479.311,328.479,1.0,509.543,384.336,1.0,535.857,440.211,1.0,558.567,507.268,0.9990000128746033,592.179,567.969,1.0
265,479.311,328.569,1.0,509.423,384.137,1.0,535.87,440.056,1.0,558.567,507.268,0.9879999756813049,592.179,568.098,1.0
266,479.147,329.078,1.0,509.26,384.08,1.0,535.87,439.738,1.0,558.533,501.953,0.9240000247955322,592.376,568.186,1.0
267,479.147,329.078,1.0,508.876,383.81,1.0,535.87,439.738,1.0,558.569,501.692,0.7749999761581421,592.179,568.186,1.0
268,479.037,329.173,1.0,508.876,383.81,1.0,535.87,439.998,1.0,558.569,501.49,0.6610000133514404,591.536,568.186,1.0
269,479.037,329.078,1.0,508.628,383.326,1.0,535.87,439.998,1.0,558.543,501.379,0.7390000224113464,591.198,567.952,1.0
270,480.26,327.85,1.0,508.628,383.25,1.0,536.408,440.784,1.0,558.543,501.379,0.6600000262260437,590.978,567.952,1.0
271,481.173,327.425,1.0,509.307,383.55,1.0,536.408,440.851,1.0,558.543,501.49,0.13600000739097595,589.994,567.692,1.0
272,481.306,327.376,1.0,511.315,383.55,1.0,536.408,441.839,1.0,557.265,506.786,0.15299999713897705,589.631,567.755,1.0
273,481.405,327.28,1.0,509.307,382.636,1.0,536.408,441.839,1.0,557.265,506.848,0.6209999918937683,589.397,567.755,1.0
274,482.11,327.376,1.0,510.122,382.636,1.0,536.544,441.839,1.0,557.265,507.17,0.1979999989271164,589.397,567.755,1.0
275,482.11,327.425,1.0,510.122,381.092,1.0,537.427,441.617,1.0,556.925,507.17,0.9179999828338623,589.047,566.884,1.0
276,482.11,327.49,1.0,510.122,381.092,1.0,537.427,440.867,1.0,556.878,507.013,0.13600000739097595,589.047,567.269,1.0
277,481.851,327.563,1.0,509.001,381.092,1.0,537.427,440.512,1.0,556.925,507.013,0.19599999487400055,588.903,566.884,0.9990000128746033
278,481.851,327.563,1.0,510.122,381.092,1.0,537.281,440.512,1.0,556.925,506.334,0.4869999885559082,588.888,566.277,1.0
279,481.851,327.563,1.0,509.314,381.09,1.0,536.71,440.233,1.0,556.925,506.283,0.8130000233650208,588.844,566.176,1.0
280,483.05,327.409,1.0,510.206,381.641,1.0,536.319,440.039,1.0,556.878,506.242,0.7710000276565552,588.844,566.152,1.0
281,483.38,327.409,1.0,510.206,381.641,1.0,536.319,440.039,1.0,557.224,505.967,0.5519999861717224,588.844,566.152,1.0
282,483.38,327.409,1.0,510.269,382.406,1.0,536.655,440.681,1.0,557.305,505.884,0.5690000057220459,588.844,566.176,1.0
283,483.38,327.566,1.0,510.269,383.027,1.0,536.211,439.497,1.0,558.846,501.707,0.8240000009536743,590.625,566.137,1.0
284,482.135,327.96,1.0,510.818,383.067,1.0,536.655,443.035,1.0,558.846,501.707,0.9649999737739563,592.069,567.718,1.0
285,482.003,327.96,1.0,511.592,383.344,1.0,536.655,443.097,1.0,559.098,501.707,0.7749999761581421,592.069,567.718,1.0
286,481.098,327.566,1.0,511.934,383.528,1.0,536.655,444.643,1.0,559.468,508.073,0.8519999980926514,592.069,566.04,1.0
287,481.098,327.501,1.0,513.265,383.597,1.0,537.931,444.643,1.0,562.872,508.193,0.9129999876022339,591.787,565.99,1.0
288,481.069,327.377,1.0,513.265,383.678,1.0,537.931,444.643,1.0,562.872,508.193,1.0,590.941,565.99,1.0
289,481.069,327.377,1.0,513.931,384.337,1.0,537.653,444.106,1.0,562.872,508.073,1.0,590.22,565.99,1.0
290,480.154,327.501,1.0,513.931,384.892,1.0,537.931,440.881,1.0,561.109,500.244,0.9959999918937683,590.22,565.613,1.0
291,480.154,327.518,1.0,514.154,386.884,1.0,537.931,440.881,1.0,561.109,500.244,1.0,590.4,565.613,1.0
292,480.154,327.662,1.0,514.154,386.884,1.0,537.653,440.881,1.0,561.109,500.023,0.996999979019165,590.22,566.16,1.0
293,482.266,327.662,1.0,513.931,386.884,1.0,538.484,440.881,1.0,561.552,500.244,1.0,590.22,566.956,1.0
294,482.266,327.662,1.0,514.405,386.5,1.0,538.881,440.881,1.0,562.751,501.957,0.9800000190734863,590.4,567.689,0.9990000128746033
295,483.556,327.662,1.0,516.182,386.5,1.0,539.864,440.125,1.0,562.751,506.036,0.9990000128746033,590.888,568.562,1.0
296,483.556,327.089,1.0,515.11,384.806,1.0,539.939,438.359,1.0,562.751,501.957,0.9440000057220459,589.798,568.562,1.0
297,482.79,327.089,1.0,515.11,384.806,1.0,539.939,438.359,1.0,562.06,501.957,0.8149999976158142,589.798,568.562,0.9980000257492065
298,482.251,327.121,1.0,515.11,385.041,1.0,539.939,440.125,1.0,561.144,501.533,0.9449999928474426,589.286,566.925,0.9990000128746033
299,481.394,327.121,1.0,515.001,386.411,1.0,539.087,441.338,0.9990000128746033,556.736,501.347,0.996999979019165,589.286,566.925,1.0
300,480.869,327.121,1.0,515.001,386.411,1.0,539.087,442.424,0.675000011920929,556.169,500.964,0.23800000548362732,588.831,566.925,0.9440000057220459
301,480.754,327.121,1.0,514.879,386.411,1.0,538.697,442.424,0.9890000224113464,556.169,500.914,0.43700000643730164,588.831,566.925,0.9929999709129333
302,480.674,326.606,1.0,514.361,386.411,1.0,538.697,442.475,0.9440000057220459,556.169,491.066,0.1850000023841858,588.677,565.762,0.9980000257492065
303,480.232,326.362,1.0,513.901,385.817,1.0,538.256,442.424,0.859000027179718,556.304,491.066,0.9240000247955322,588.952,569.794,0.9010000228881836
304,480.232,326.606,1.0,513.901,385.817,1.0,538.256,442.853,0.9259999990463257,556.554,491.066,0.6620000004768372,588.952,569.794,0.9990000128746033
305,480.232,326.606,1.0,513.165,385.817,1.0,538.256,442.853,0.9850000143051147,556.757,491.066,0.33799999952316284,594.43,569.794,1.0
306,480.148,327.079,1.0,513.165,384.556,1.0,538.257,442.853,0.777999997138977,563.846,506.8,0.12399999797344208,594.43,570.371,1.0
307,480.089,327.885,1.0,512.894,385.775,1.0,538.257,452.761,0.8820000290870667,564.285,506.8,0.30300000309944153,594.43,571.056,0.9990000128746033
308,480.089,328.05,1.0,512.894,385.775,1.0,538.257,452.761,0.996999979019165,564.285,506.8,0.9490000009536743,593.199,571.056,0.996999979019165
309,480.089,328.417,1.0,511.926,384.556,1.0,538.257,443.619,0.9980000257492065,564.285,506.552,0.906000018119812,593.061,570.371,0.9990000128746033
310,480.559,328.592,1.0,511.926,384.422,1.0,538.149,443.272,1.0,564.069,505.455,0.9750000238418579,592.241,568.644,1.0
311,480.559,328.619,1.0,511.969,384.009,1.0,537.721,443.272,1.0,562.423,501.074,0.9200000166893005,591.951,567.991,1.0
312,480.693,328.747,1.0,511.969,384.009,1.0,538.149,443.272,1.0,562.423,500.986,0.8289999961853027,590.926,567.581,1.0
313,480.572,328.747,1.0,510.649,383.86,1.0,538.801,443.272,1.0,562.423,500.97,0.9419999718666077,590.364,567.719,1.0
314,480.572,328.592,1.0,511.969,384.009,1.0,538.856,442.983,1.0,561.872,500.97,0.9539999961853027,589.474,567.991,1.0
315,480.572,328.457,1.0,511.612,384.017,1.0,539.219,442.921,0.9950000047683716,561.841,500.97,0.9620000123977661,589.474,567.719,1.0
316,480.693,328.251,1.0,510.649,384.491,1.0,539.219,442.921,0.9259999990463257,561.841,500.977,0.7699999809265137,589.474,567.719,1.0
317,480.572,328.251,1.0,510.742,384.491,1.0,538.856,441.53,0.9070000052452087,561.841,500.977,0.6589999794960022,590.526,567.719,1.0
318,480.531,328.251,1.0,511.513,384.491,1.0,538.065,441.53,0.9670000076293945,562.432,501.371,0.5090000033378601,590.853,568.228,1.0
319,480.531,327.567,1.0,511.513,384.491,1.0,534.519,441.53,1.0,563.144,505.986,0.9269999861717224,592.663,568.258,1.0
320,480.343,327.819,1.0,511.513,384.97,1.0,534.519,441.53,1.0,563.391,506.303,0.9700000286102295,594.918,568.274,1.0
321,480.063,327.819,1.0,513.329,386.855,1.0,534.519,444.219,0.9940000176429749,563.391,506.321,0.9150000214576721,594.92,568.366,1.0
322,480.063,327.819,1.0,513.329,386.855,1.0,534.519,444.275,0.9810000061988831,563.391,506.321,0.906000018119812,595.463,569.168,1.0
