scorer,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000
individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
134,579.921,169.858,1.0,597.477,229.606,0.9950000047683716,621.666,300.278,1.0,638.437,361.385,0.9980000257492065,660.921,423.267,1.0
135,579.899,169.934,1.0,604.826,226.757,0.9980000257492065,620.514,301.329,1.0,639.416,359.382,1.0,661.096,423.271,1.0
136,579.79,169.967,1.0,604.821,227.052,0.9990000128746033,625.226,296.66,1.0,639.323,358.944,1.0,660.756,423.402,1.0
137,579.018,170.294,1.0,597.811,229.213,0.9980000257492065,625.878,299.973,1.0,638.471,360.961,0.9990000128746033,660.472,423.427,1.0
138,579.775,170.319,1.0,605.828,225.745,1.0,625.75,299.8,1.0,638.104,361.403,1.0,661.043,423.403,1.0
139,579.054,170.537,1.0,604.192,227.164,0.9990000128746033,621.372,300.087,0.9990000128746033,638.347,360.505,1.0,666.778,422.311,1.0
140,579.145,170.743,1.0,597.748,230.406,0.9990000128746033,620.879,306.844,0.9990000128746033,640.643,363.72,1.0,666.476,422.394,1.0
141,578.974,170.3,1.0,606.191,226.754,0.9990000128746033,621.088,300.258,0.9959999918937683,639.45,359.253,1.0,667.105,422.384,1.0
142,577.55,170.866,1.0,589.804,229.551,0.9900000095367432,625.573,301.629,1.0,638.588,360.925,1.0,666.823,422.505,1.0
143,573.897,173.47,1.0,588.958,231.941,0.9990000128746033,626.186,301.597,1.0,638.477,360.86,0.9980000257492065,660.707,424.5,1.0
144,580.804,171.905,1.0,594.587,227.197,0.9990000128746033,619.3,308.572,0.5370000004768372,637.368,358.482,0.9940000176429749,658.362,423.317,1.0
145,588.578,172.614,1.0,606.457,225.017,0.9990000128746033,620.847,291.974,0.8240000009536743,636.164,361.26,0.515999972820282,658.42,423.757,1.0
146,587.568,172.419,1.0,594.837,228.611,1.0,617.433,306.775,1.0,637.523,361.231,0.9110000133514404,651.855,421.754,1.0
147,588.148,172.85,1.0,596.455,227.953,0.9990000128746033,627.961,291.234,0.5860000252723694,637.859,357.893,0.9129999876022339,651.95,422.531,1.0
148,590.299,173.389,1.0,594.641,228.924,0.996999979019165,614.501,307.466,0.9990000128746033,637.059,360.49,0.9750000238418579,650.643,426.976,0.9100000262260437
149,588.031,172.802,1.0,592.749,230.007,0.9829999804496765,620.544,303.674,1.0,636.634,364.044,0.9980000257492065,667.556,420.772,0.9629999995231628
150,589.035,172.561,1.0,605.128,226.876,0.9950000047683716,619.548,306.018,1.0,637.714,358.585,1.0,676.049,411.858,0.29100000858306885
151,588.121,173.324,1.0,590.523,234.897,1.0,622.46,303.436,1.0,641.828,363.814,1.0,667.865,419.467,0.8759999871253967
152,590.926,172.644,1.0,594.466,231.31,0.9980000257492065,623.595,306.47,1.0,642.885,364.232,0.9980000257492065,668.251,411.138,0.19599999487400055
153,587.287,173.906,1.0,588.703,234.052,1.0,614.342,292.963,0.9990000128746033,642.339,364.816,1.0,668.253,411.153,0.38600000739097595
154,589.226,173.911,1.0,593.416,231.171,1.0,618.743,302.356,1.0,642.271,356.324,0.4569999873638153,676.506,419.288,0.35499998927116394
155,589.28,172.974,1.0,603.562,228.227,1.0,620.575,300.583,1.0,638.331,356.291,0.17599999904632568,671.9739999999999,420.0155,0.01
156,590.836,173.712,1.0,603.788,227.124,1.0,619.368,308.739,0.1770000010728836,643.131,371.615,0.5540000200271606,667.442,420.743,0.9950000047683716
157,591.011,173.028,1.0,603.878,229.08,0.9990000128746033,618.577,308.64,0.47999998927116394,643.331,371.668,0.17599999904632568,668.087,420.349,0.9710000157356262
158,586.088,176.95,1.0,599.203,230.066,1.0,628.226,307.221,0.890999972820282,642.571,361.89,0.9580000042915344,676.187,419.828,0.17900000512599945
159,590.117,173.845,1.0,603.862,227.98,1.0,620.104,300.878,0.9990000128746033,883.698,3.7309999999999945,0.05700000002980232,667.893,411.147,0.492000013589859
160,589.974,173.611,1.0,598.782,230.981,1.0,618.861,300.72,0.9279999732971191,643.655,371.772,0.017999999225139618,675.462,411.625,0.2540000081062317
161,594.63,179.633,1.0,602.461,236.874,1.0,627.57,301.443,0.33500000834465027,634.655,371.61199999999997,0.01,671.8299999999999,424.15049999999997,0.01
162,593.867,187.773,1.0,596.066,243.556,0.9990000128746033,628.267,316.727,0.1720000058412552,625.655,371.452,0.9160000085830688,668.198,436.676,0.9769999980926514
163,578.097,198.257,1.0,588.362,267.27,1.0,612.416,316.849,0.640999972820282,621.702,389.716,0.6899999976158142,636.379,451.983,0.9860000014305115
164,569.216,208.719,1.0,573.198,272.557,1.0,593.866,321.215,1.0,608.569,388.746,1.0,640.55,460.37,1.0
165,558.062,222.986,1.0,570.821,283.675,1.0,588.567,340.098,1.0,609.494,413.021,0.9959999918937683,639.004,471.95,1.0
166,553.694,237.856,1.0,566.688,304.491,1.0,586.519,357.148,0.9399999976158142,605.745,411.155,0.6230000257492065,642.022,483.859,1.0
167,541.882,247.738,1.0,559.631,307.898,1.0,587.303,391.45,0.9020000100135803,609.576,446.778,0.9980000257492065,625.462,493.507,1.0
168,532.509,269.874,1.0,555.6,322.732,1.0,571.116,388.906,0.9990000128746033,596.005,441.946,1.0,630.204,513.613,1.0
169,525.159,278.853,1.0,543.327,331.691,1.0,564.786,396.502,0.9399999976158142,595.293,475.168,0.9300000071525574,622.53,524.517,1.0
170,514.487,291.493,1.0,531.78,346.228,1.0,569.824,412.788,1.0,588.194,483.138,1.0,616.153,535.03,1.0
171,497.708,299.237,1.0,524.521,355.734,1.0,563.155,422.589,1.0,577.939,490.192,0.9710000157356262,605.871,540.995,1.0
172,495.049,311.317,1.0,516.197,363.663,0.9660000205039978,538.975,425.821,0.8370000123977661,562.394,484.567,1.0,595.623,547.65,1.0
173,490.936,328.125,1.0,512.586,377.93,1.0,534.085,434.28,0.9990000128746033,556.944,491.051,0.9869999885559082,590.568,556.071,1.0
174,483.572,326.56,0.9990000128746033,509.306,378.146,1.0,530.895,427.354,1.0,555.942,491.557,0.9390000104904175,591.209,558.972,1.0
175,480.696,327.025,1.0,512.664,385.884,1.0,537.894,442.987,0.6610000133514404,547.211,499.414,0.40299999713897705,584.73,560.959,1.0
176,476.12,326.98,1.0,499.2,378.327,1.0,524.448,435.92,1.0,548.962,493.353,1.0,588.572,562.229,1.0
177,478.214,324.295,1.0,506.117,379.323,1.0,533.141,427.599,0.9869999885559082,547.76,490.014,0.9279999732971191,590.347,559.43,1.0
178,481.119,326.37,1.0,511.681,387.709,1.0,532.577,443.861,0.9710000157356262,556.672,490.658,0.9779999852180481,589.22,562.26,1.0
179,478.747,329.649,1.0,507.926,385.678,1.0,531.89,436.485,0.9980000257492065,562.327,499.083,0.8610000014305115,588.766,564.692,1.0
180,477.148,331.491,1.0,506.995,389.47,1.0,534.215,441.77,1.0,558.363,501.131,0.8379999995231628,588.82,563.839,0.9810000061988831
181,476.307,331.713,1.0,509.955,386.084,1.0,536.249,443.59,0.9409999847412109,566.262,522.397,0.9990000128746033,586.532,565.208,1.0
182,479.859,329.722,1.0,502.276,386.283,1.0,533.337,436.763,1.0,557.344,507.17,0.19900000095367432,589.643,566.041,1.0
183,480.427,328.715,1.0,513.242,387.255,1.0,536.649,442.386,1.0,558.512,507.874,0.902999997138977,584.808,563.663,1.0
184,480.395,329.073,1.0,512.058,390.562,1.0,536.651,443.57,0.9980000257492065,563.085,514.275,0.9980000257492065,587.201,564.844,1.0
185,479.232,329.971,1.0,511.496,388.365,1.0,538.518,443.785,1.0,563.073,507.834,1.0,587.175,564.989,1.0
186,479.447,328.624,1.0,512.822,387.577,1.0,536.468,451.237,1.0,562.993,515.7,0.9909999966621399,590.262,565.586,1.0
187,480.541,328.232,1.0,510.47,383.639,1.0,533.051,439.161,1.0,571.537,516.701,1.0,593.333,568.859,1.0
188,481.431,326.958,1.0,512.315,384.505,1.0,531.715,438.711,1.0,564.227,512.526,1.0,588.744,565.984,0.9980000257492065
189,480.022,326.708,1.0,514.879,387.167,1.0,538.656,442.878,1.0,558.111,507.317,0.9869999885559082,586.413,566.153,1.0
190,479.772,327.9,1.0,511.238,382.243,1.0,537.188,441.327,1.0,561.737,499.261,0.972000002861023,593.91,564.605,0.9919999837875366
191,480.466,327.696,1.0,508.839,378.908,1.0,534.164,434.54,1.0,561.139,499.218,1.0,589.156,562.382,1.0
192,478.438,327.739,1.0,511.622,384.114,1.0,539.623,453.612,0.9700000286102295,564.862,521.865,0.7919999957084656,593.072,564.98,1.0
193,480.365,326.413,1.0,514.579,382.376,1.0,550.62,466.031,1.0,570.814,523.655,1.0,581.842,565.82,1.0
194,478.618,327.34,1.0,515.516,382.0,1.0,549.435,459.057,1.0,569.713,522.836,1.0,588.324,564.596,1.0
195,478.512,327.47,1.0,512.24,384.099,1.0,548.899,459.534,1.0,573.266,518.732,1.0,587.912,565.041,1.0
196,479.434,327.241,1.0,513.4,384.797,1.0,539.116,460.176,1.0,573.404,517.905,1.0,581.224,563.862,1.0
197,479.798,327.686,1.0,514.087,384.894,1.0,550.062,459.446,0.9869999885559082,557.317,491.55,0.16500000655651093,575.435,561.096,1.0
198,482.569,326.415,1.0,509.879,379.726,1.0,547.158,452.813,1.0,557.705,490.892,0.5559999942779541,578.781,562.759,1.0
199,480.507,326.531,1.0,509.399,382.261,1.0,537.46,455.977,1.0,561.944,507.299,0.41600000858306885,576.748,563.428,1.0
200,479.285,327.529,1.0,512.87,382.749,1.0,539.584,443.452,1.0,557.655,507.463,0.8840000033378601,580.452,566.056,1.0
201,481.205,327.186,1.0,511.955,384.28,1.0,539.358,437.891,1.0,557.46,490.955,0.8130000233650208,579.221,563.1,1.0
202,480.237,328.266,1.0,514.098,385.367,1.0,539.422,449.358,1.0,569.213,508.599,1.0,580.899,566.84,1.0
203,480.634,327.532,1.0,517.408,384.459,1.0,534.794,440.497,1.0,557.454,508.222,0.9929999709129333,584.384,566.842,1.0
204,481.028,327.92,1.0,512.313,388.395,1.0,536.117,441.988,1.0,565.376,509.764,1.0,585.056,567.129,1.0
205,481.444,328.014,1.0,513.576,384.456,1.0,535.011,439.697,1.0,557.503,500.095,0.9959999918937683,577.69,562.849,0.9990000128746033
206,480.517,327.707,1.0,510.927,384.814,1.0,534.552,436.772,1.0,562.502,500.254,0.9990000128746033,578.516,563.059,0.996999979019165
207,479.717,328.652,1.0,512.913,383.681,1.0,533.795,442.979,0.9990000128746033,556.066,501.445,0.9990000128746033,575.177,557.528,0.9990000128746033
208,479.732,327.87,1.0,509.13,381.076,1.0,534.624,439.432,1.0,563.448,501.367,0.8880000114440918,589.864,565.745,1.0
209,479.385,326.332,1.0,508.351,381.139,1.0,535.872,442.273,1.0,564.069,500.335,0.9789999723434448,578.703,563.95,1.0
210,479.5,325.394,1.0,508.345,378.416,1.0,540.12,437.923,1.0,562.879,499.667,0.9869999885559082,591.988,566.842,1.0
211,481.236,325.333,1.0,509.612,380.005,1.0,536.919,442.008,1.0,562.102,499.458,0.8510000109672546,586.728,566.812,1.0
212,478.906,326.145,1.0,512.379,383.542,1.0,537.057,442.225,1.0,562.149,499.654,0.6949999928474426,577.355,565.142,1.0
213,479.101,326.042,1.0,511.316,383.283,1.0,537.118,442.041,1.0,556.477,492.129,0.6830000281333923,581.722,565.744,1.0
214,482.099,325.596,1.0,513.092,384.03,1.0,536.822,445.12,1.0,564.058,508.514,0.9980000257492065,576.442,562.317,1.0
215,481.948,325.836,1.0,511.121,382.386,1.0,536.936,442.817,1.0,557.094,501.087,0.7839999794960022,575.848,562.258,1.0
216,478.711,325.73,1.0,512.42,385.921,1.0,537.068,441.963,1.0,563.089,499.97,0.257999986410141,573.777,563.901,1.0
217,479.46,326.081,1.0,511.957,382.925,1.0,536.748,441.98,1.0,570.783,510.18,0.9900000095367432,581.658,565.273,1.0
218,481.059,327.372,1.0,512.997,385.544,1.0,538.314,442.07,0.9990000128746033,563.866,507.853,0.9449999928474426,592.422,568.413,1.0
219,480.504,327.809,1.0,512.439,384.943,1.0,533.868,442.703,0.9929999709129333,563.23,509.988,1.0,592.986,569.001,1.0
220,479.349,329.083,1.0,514.393,387.419,1.0,537.882,443.096,0.7799999713897705,563.449,506.336,0.7630000114440918,592.018,569.58,1.0
221,480.601,326.827,1.0,512.344,387.218,1.0,536.858,441.431,1.0,557.386,501.219,0.8539999723434448,581.157,566.224,1.0
222,478.801,328.916,1.0,512.689,385.182,1.0,538.144,442.859,1.0,562.516,508.22,0.9110000133514404,586.278,566.305,0.996999979019165
223,480.274,327.411,1.0,511.979,385.684,1.0,537.772,442.02,0.9829999804496765,555.915,506.895,0.13600000739097595,590.922,569.759,0.9990000128746033
224,478.989,329.175,1.0,511.219,385.369,1.0,536.654,442.002,0.9779999852180481,563.461,515.723,0.5910000205039978,594.765,565.985,1.0
225,479.285,328.619,1.0,512.934,387.576,1.0,539.093,451.937,0.531000018119812,563.418,515.663,0.4050000011920929,596.226,566.085,0.9990000128746033
226,479.408,326.6,1.0,504.371,377.778,1.0,533.346,444.167,0.7609999775886536,563.837,507.489,0.8899999856948853,595.857,570.834,0.9919999837875366
227,480.719,326.929,1.0,509.575,380.675,1.0,538.834,452.949,0.7409999966621399,563.879,508.148,0.9200000166893005,587.289,565.826,0.9980000257492065
228,480.13,327.308,1.0,510.68,381.087,1.0,538.981,452.224,0.2849999964237213,563.462,515.306,0.7710000276565552,595.705,565.493,0.9980000257492065
229,479.419,327.512,1.0,513.872,382.622,1.0,538.689,451.626,0.3409999907016754,572.906,516.291,0.6389999985694885,605.98,571.759,0.9470000267028809
230,479.591,327.29,1.0,514.3,384.159,1.0,538.761,452.077,0.6010000109672546,571.155,507.317,0.949999988079071,589.665,569.738,0.9980000257492065
231,479.376,328.286,1.0,513.972,384.762,1.0,547.759,444.341,0.6890000104904175,556.251,505.743,0.3160000145435333,588.638,568.357,1.0
232,482.27,327.804,1.0,512.083,386.882,1.0,531.426,435.349,0.7789999842643738,555.983,500.475,0.12700000405311584,592.336,567.901,1.0
233,480.769,327.331,1.0,514.075,385.272,1.0,538.315,444.028,0.4740000069141388,555.899,507.736,0.0430000014603138,586.588,567.076,1.0
234,478.514,325.764,1.0,508.814,378.954,1.0,539.54,436.604,0.996999979019165,556.142,501.005,0.5849999785423279,586.658,567.565,1.0
235,479.073,326.934,1.0,509.919,381.619,1.0,546.018,435.987,1.0,556.727,501.297,0.4729999899864197,579.484,564.213,1.0
236,479.763,326.012,1.0,514.789,384.452,1.0,538.984,436.881,0.6370000243186951,555.727,507.553,0.05400000140070915,585.939,566.519,1.0
237,480.809,327.552,1.0,516.535,388.758,1.0,548.055,444.161,0.7369999885559082,563.654,515.266,0.10199999809265137,595.296,566.019,0.9980000257492065
238,479.774,326.04,1.0,510.869,385.129,1.0,537.88,438.529,0.9649999737739563,555.77,506.388,0.1589999943971634,590.063,566.971,1.0
239,480.231,326.078,1.0,513.903,383.634,1.0,539.317,437.6,0.9039999842643738,555.652,507.344,0.061000000685453415,593.286,568.533,1.0
240,480.187,326.344,1.0,510.868,385.111,1.0,538.269,437.666,0.8159999847412109,548.321,507.475,0.027000000700354576,563.682,556.316,0.753000020980835
241,480.289,325.24,1.0,512.383,385.048,1.0,537.97,442.96,0.9449999928474426,564.319,506.689,0.27300000190734863,594.964,565.868,0.9369999766349792
242,480.634,327.815,1.0,512.196,387.094,1.0,548.491,443.914,0.843999981880188,564.047,507.454,0.10199999809265137,604.918,570.337,0.9829999804496765
243,480.059,329.022,1.0,512.477,387.412,1.0,538.629,443.332,0.5339999794960022,563.143,499.816,0.578000009059906,589.425,565.923,1.0
244,480.146,329.363,1.0,514.67,384.812,1.0,539.432,444.792,0.7110000252723694,563.128,505.566,0.8799999952316284,578.636,564.563,0.9470000267028809
245,479.315,326.827,1.0,512.317,386.958,1.0,539.548,451.831,0.8040000200271606,572.752,505.745,0.9380000233650208,563.553,556.191,0.7160000205039978
246,480.107,327.779,1.0,516.179,382.245,1.0,545.649,442.395,1.0,595.514,505.923,0.9950000047683716,572.616,561.82,1.0
247,479.699,328.214,1.0,512.241,381.503,1.0,533.238,434.455,1.0,556.994,500.541,1.0,587.568,565.817,1.0
248,481.44,328.424,1.0,510.985,385.756,1.0,532.799,439.022,1.0,565.271,508.776,1.0,588.739,570.153,0.9959999918937683
249,479.062,326.943,1.0,513.241,383.461,1.0,531.861,438.951,1.0,560.975,499.312,0.9919999837875366,577.691,563.886,1.0
250,480.454,327.405,1.0,516.182,384.461,1.0,536.954,439.347,1.0,558.061,498.793,0.9990000128746033,593.482,567.012,1.0
251,479.331,328.074,1.0,512.875,384.312,1.0,532.398,438.005,1.0,556.268,492.753,0.9909999966621399,588.933,566.571,1.0
252,479.534,328.502,1.0,513.156,384.544,1.0,533.113,439.371,1.0,556.459,491.638,0.9860000014305115,589.585,566.318,1.0
253,479.426,328.968,1.0,514.694,385.035,1.0,534.153,439.737,1.0,557.243,492.844,0.9409999847412109,592.385,566.679,1.0
254,479.492,329.041,1.0,512.409,382.852,1.0,536.082,441.412,1.0,558.42,500.102,1.0,590.22,566.638,1.0
255,480.572,328.957,1.0,512.281,387.926,1.0,532.916,441.312,1.0,557.361,492.645,0.9900000095367432,591.469,566.989,1.0
256,481.332,329.563,1.0,511.965,386.261,1.0,534.647,439.243,1.0,558.713,499.667,0.9959999918937683,592.5,567.201,1.0
257,482.446,328.278,1.0,511.654,385.252,1.0,533.604,440.31,1.0,558.868,500.269,0.9980000257492065,592.418,567.834,1.0
258,479.467,329.12,1.0,509.76,387.16,1.0,534.028,440.145,1.0,559.414,501.74,0.9020000100135803,591.177,568.126,1.0
259,480.244,327.212,1.0,511.195,386.497,1.0,533.889,440.389,1.0,561.657,508.128,0.9929999709129333,590.201,567.468,1.0
260,480.108,327.51,1.0,511.179,387.51,1.0,536.958,440.547,1.0,558.069,506.935,0.7170000076293945,593.354,568.242,1.0
261,479.959,327.257,1.0,510.092,387.156,1.0,535.026,439.114,1.0,559.373,501.203,0.9070000052452087,590.264,567.422,1.0
262,479.303,327.903,1.0,511.075,385.336,1.0,535.857,441.73,1.0,559.805,501.586,0.9660000205039978,592.64,567.723,1.0
263,479.471,328.216,1.0,509.543,384.137,1.0,535.579,440.211,1.0,558.567,507.268,0.9700000286102295,589.893,567.249,1.0
264,479.311,328.479,1.0,509.26,384.818,1.0,534.588,444.451,1.0,558.126,508.308,0.9990000128746033,592.546,568.098,1.0
265,479.147,328.569,1.0,509.423,384.08,1.0,536.647,439.738,1.0,558.331,507.87,0.9879999756813049,592.179,567.969,1.0
266,479.584,329.973,1.0,509.691,384.336,1.0,536.118,440.056,1.0,558.962,501.692,0.9240000247955322,591.536,568.378,1.0
267,478.632,329.078,1.0,508.876,383.326,1.0,535.87,438.433,1.0,558.569,501.953,0.7749999761581421,592.376,568.528,1.0
268,478.38,329.173,1.0,507.833,383.25,1.0,535.339,438.57,1.0,558.533,501.319,0.6610000133514404,592.657,568.186,1.0
269,480.26,327.85,1.0,508.628,383.81,1.0,534.369,440.851,1.0,558.796,501.49,0.7390000224113464,590.978,567.642,1.0
270,479.037,329.556,1.0,511.315,383.95,1.0,536.51,439.998,1.0,558.543,501.379,0.6600000262260437,591.198,567.692,1.0
271,481.306,326.875,1.0,508.312,380.873,1.0,536.408,440.784,1.0,556.801,500.365,0.13600000739097595,589.994,567.952,1.0
272,481.405,327.103,1.0,509.307,382.636,1.0,536.544,442.865,1.0,563.617,506.848,0.15299999713897705,589.631,568.021,1.0
273,481.173,327.425,1.0,511.577,383.55,1.0,536.211,442.08,1.0,557.265,507.17,0.6209999918937683,587.759,566.187,1.0
274,482.11,327.376,1.0,512.55,384.755,1.0,536.179,441.839,1.0,556.773,506.786,0.1979999989271164,589.397,567.755,1.0
275,482.639,327.28,1.0,509.001,379.454,1.0,538.127,441.617,1.0,562.087,507.976,0.9179999828338623,589.047,566.884,1.0
276,482.658,327.49,1.0,510.122,381.092,1.0,537.427,440.512,1.0,556.457,516.947,0.13600000739097595,590.862,569.25,1.0
277,481.761,327.563,1.0,508.867,379.721,1.0,538.166,440.233,1.0,556.925,507.013,0.19599999487400055,587.443,566.277,0.9990000128746033
278,481.851,327.723,1.0,510.531,382.366,1.0,536.71,440.867,1.0,556.878,506.242,0.4869999885559082,588.903,567.269,1.0
279,481.417,327.686,1.0,508.456,381.641,1.0,536.319,440.039,1.0,557.224,506.334,0.8130000233650208,588.888,566.152,1.0
280,483.05,327.337,1.0,510.435,381.09,1.0,537.281,440.681,1.0,557.305,506.283,0.7710000276565552,588.844,566.176,1.0
281,483.88,327.184,1.0,509.314,379.427,1.0,535.184,438.681,1.0,556.763,505.967,0.5519999861717224,588.693,566.137,1.0
282,483.38,327.409,1.0,510.206,382.406,1.0,536.211,439.497,1.0,556.747,505.884,0.5690000057220459,588.783,566.042,1.0
283,483.694,328.411,1.0,511.592,383.027,1.0,537.438,443.097,1.0,559.098,501.707,0.8240000009536743,590.625,567.814,1.0
284,482.135,327.566,1.0,510.269,383.067,1.0,536.655,443.035,1.0,559.468,501.337,0.9649999737739563,593.072,567.718,1.0
285,482.003,327.96,1.0,513.297,383.344,1.0,532.943,437.9,1.0,558.846,501.309,0.7749999761581421,592.069,565.875,1.0
286,480.571,327.985,1.0,510.818,383.597,1.0,538.208,445.72,1.0,557.645,508.193,0.8519999980926514,592.703,567.963,1.0
287,481.069,327.377,1.0,511.934,384.337,1.0,536.386,444.643,1.0,562.872,508.073,0.9129999876022339,590.941,566.04,1.0
288,481.098,327.102,1.0,513.265,383.528,1.0,538.391,452.02,1.0,564.042,516.785,1.0,587.774,565.99,1.0
289,481.319,327.501,1.0,515.18,383.678,1.0,537.931,444.106,1.0,563.065,511.06,1.0,591.787,565.088,1.0
290,480.018,326.455,1.0,514.154,384.892,1.0,537.151,437.066,1.0,559.83,499.978,0.9959999918937683,589.907,565.261,1.0
291,480.154,327.518,1.0,513.931,386.884,1.0,537.653,436.532,1.0,561.109,495.251,1.0,590.22,566.16,1.0
292,479.152,327.662,1.0,511.591,388.475,1.0,538.881,440.881,1.0,560.71,500.244,0.996999979019165,590.4,565.613,1.0
293,482.266,328.192,1.0,516.585,389.798,1.0,539.864,444.343,1.0,561.552,508.012,1.0,592.681,567.689,1.0
294,483.556,328.252,1.0,514.405,386.5,1.0,533.964,443.013,1.0,562.751,500.023,0.9800000190734863,586.827,566.956,0.9990000128746033
295,484.891,326.8,1.0,510.861,382.026,1.0,538.484,437.238,1.0,563.123,501.957,0.9990000128746033,589.798,568.562,1.0
296,482.251,327.089,1.0,516.182,384.806,1.0,539.939,437.67,1.0,564.661,506.036,0.9440000057220459,590.888,569.46,1.0
297,485.218,327.662,1.0,518.438,388.031,1.0,547.836,440.125,1.0,562.06,506.445,0.8149999976158142,595.258,571.149,0.9980000257492065
298,482.79,326.847,1.0,515.11,383.869,1.0,546.542,438.359,1.0,556.736,501.347,0.9449999928474426,589.286,565.218,0.9990000128746033
299,481.394,327.121,1.0,514.879,385.041,1.0,538.265,441.338,0.9990000128746033,561.144,501.533,0.996999979019165,588.831,566.925,1.0
300,480.869,328.261,1.0,514.361,386.411,1.0,539.087,442.475,0.675000011920929,548.548,490.782,0.23800000548362732,572.07,557.399,0.9440000057220459
301,480.754,325.919,1.0,515.001,386.584,1.0,538.697,442.424,0.9890000224113464,556.169,500.914,0.43700000643730164,591.031,571.197,0.9929999709129333
302,479.865,327.35,1.0,515.085,387.901,1.0,539.528,443.592,0.9440000057220459,556.126,500.964,0.1850000023841858,588.677,570.443,0.9980000257492065
303,480.232,326.606,1.0,511.379,385.817,1.0,537.633,436.942,0.859000027179718,556.554,490.722,0.9240000247955322,588.952,565.081,0.9010000228881836
304,480.674,326.165,1.0,513.165,382.024,1.0,538.078,442.853,0.9259999990463257,556.757,491.066,0.6620000004768372,588.553,565.762,0.9990000128746033
305,480.148,326.362,1.0,513.901,382.344,1.0,538.256,437.582,0.9850000143051147,556.304,490.681,0.33799999952316284,594.43,569.794,1.0
306,480.937,327.079,1.0,517.554,387.849,1.0,539.6,452.903,0.777999997138977,563.846,506.8,0.12399999797344208,594.586,571.056,1.0
307,480.089,327.885,1.0,512.894,386.376,1.0,538.395,452.761,0.8820000290870667,564.285,506.86,0.30300000309944153,595.207,570.371,0.9990000128746033
308,479.746,328.05,1.0,510.983,384.556,1.0,538.257,442.1,0.996999979019165,572.304,506.866,0.9490000009536743,593.199,571.235,0.996999979019165
309,480.079,328.417,1.0,511.926,385.775,1.0,537.721,453.269,0.9980000257492065,572.375,506.552,0.906000018119812,592.241,571.306,0.9990000128746033
310,480.906,328.619,1.0,512.99,384.422,1.0,538.149,443.177,1.0,562.211,500.986,0.9750000238418579,593.061,567.207,1.0
311,480.693,329.081,1.0,510.013,383.384,1.0,538.801,443.619,1.0,562.423,501.074,0.9200000166893005,590.926,567.581,1.0
312,480.559,328.592,1.0,511.969,384.009,1.0,536.951,443.272,1.0,564.069,505.455,0.8289999961853027,591.951,568.644,1.0
313,480.211,329.109,1.0,512.239,383.86,1.0,537.635,442.494,1.0,561.872,500.869,0.9419999718666077,590.364,567.991,1.0
314,480.693,328.747,1.0,510.649,385.256,1.0,540.505,443.971,1.0,562.542,500.97,0.9539999961853027,589.474,567.487,1.0
315,480.572,327.903,1.0,510.572,383.736,1.0,539.219,441.044,0.9950000047683716,561.841,500.75,0.9620000123977661,586.802,567.719,1.0
316,480.744,328.457,1.0,512.362,384.541,1.0,538.856,442.983,0.9259999990463257,557.142,500.977,0.7699999809265137,587.293,568.228,1.0
317,480.531,327.567,1.0,511.612,384.017,1.0,539.358,442.921,0.9070000052452087,557.084,501.371,0.6589999794960022,590.853,565.601,1.0
318,481.781,328.251,1.0,508.967,384.491,1.0,538.065,441.53,0.9670000076293945,563.542,505.986,0.5090000033378601,594.918,568.274,1.0
319,479.849,329.186,1.0,510.742,384.97,1.0,534.399,439.008,1.0,562.432,500.809,0.9269999861717224,590.526,566.824,1.0
320,479.716,327.243,1.0,511.513,383.71,1.0,534.519,441.457,1.0,563.391,507.344,0.9700000286102295,592.663,568.258,1.0
321,480.601,327.283,1.0,513.329,388.298,1.0,533.548,444.414,0.9940000176429749,563.144,506.321,0.9150000214576721,594.92,568.366,1.0
322,480.343,327.819,1.0,515.732,391.067,1.0,538.619,451.858,0.9810000061988831,564.418,506.303,0.906000018119812,595.463,569.671,1.0
323,480.063,328.74,1.0,513.488,386.855,1.0,537.99,444.219,0.9829999804496765,563.566,507.623,0.9710000157356262,605.066,569.168,1.0
