scorer,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d
individuals,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
1235,,,,,,,,,,,,,,,,314.6647073356605,41.47805846328569,557.9428012858622,310.5464289007181,73.11752797325536,574.865932738912,307.12113888380037,123.6239233764055,624.139265208353,149.51205888120592,-43.21112045320327,852.6117843042067,150.14593805728765,-1.3400984194477525,801.0974841739032,96.4656682751697,4.261642296925913,815.0016323817056,86.79728720097464,-33.89541621122248,798.4837589244313,117.63322768917728,-43.22409163819688,846.4758651528639,115.91336813828666,-63.08327371019944,838.2140512723842,,,,,,,95.15636430197675,-20.59799783586812,821.0933630524369,,,,,,,140.6443475268178,-23.263850255002843,809.8080342990638,122.12365246075169,-4.746810593735675,838.729906730351,-212.3747476147729,-47.28530343434608,961.094885510023,-144.11161459436656,-23.157456468974075,909.0900011789032,-135.9011507063949,-53.5036700770552,931.2264637507348,-193.81836246804673,-77.2080958262054,949.3168098098416,-167.74009772823436,-47.247430793736726,925.7327028779213
1236,,,,,,,,,,,,,,,,315.32175337611125,41.06640737677949,559.3011020008962,304.67582096535267,74.27904536005364,564.5524465893742,306.5160688144357,124.23378133396949,622.9693014014658,149.3507132755289,-44.046179203334844,850.6411926658805,150.04900267055868,-2.0709374731490526,796.4810604296802,96.4893890802868,4.358805417964278,815.201323189654,86.82418097237961,-33.95154549449467,797.8416224799234,117.62189016217401,-43.128320314997836,845.9315816966115,115.9147301385331,-63.06216975987764,837.934035483891,,,,,,,94.91394236787066,-20.749567451613405,825.4493704160335,,,,,,,140.17391795195485,-23.100981407656867,807.1006028232207,122.12367779402938,-4.764833739560476,838.72407441465,-213.2134157024255,-46.884246743243686,963.5128747891807,-145.0790340513771,-23.35627286456048,915.1936037393405,-136.28889183258988,-53.2173978081722,933.5184274682068,-194.01318086755228,-77.4325787333771,949.9101478911375,-167.4947535920126,-48.772874912695585,924.7782722524328
1237,,,,,,,,,,,,,,,,315.86654694128725,41.120523860037906,560.8642976568175,305.57013122216756,74.23867630033112,566.9226317851118,306.8007438069179,124.45946336263617,623.9651999660232,149.28635422406566,-43.96332943386649,849.7281109916433,150.1578283203874,-2.070689446647757,796.433906241671,96.503952877943,4.455542190306685,815.0915877899049,86.64341523736374,-33.880859240877996,796.1805365278365,117.62155380639614,-42.9808360318606,845.9312060784338,115.77116468554753,-62.60263014005364,836.897348298709,,,,,,,94.6862415684331,-20.886703136206023,824.4804226151889,,,,,,,140.17368607968763,-23.01501591167606,807.0980203799022,122.05266476213959,-4.847261863321383,838.5597972293583,-213.15134933333053,-46.89821494371777,963.1020683719601,-145.0790350477012,-23.356599256981156,915.1936137003553,-137.17273481108884,-53.52020447624572,938.8285660460151,-195.30745248299894,-77.93379261566537,954.4790658176419,-167.49417868349676,-48.719900592078915,924.7753930714239
1238,,,,295.24566392057847,-98.95002090531405,472.025663061313,,,,,,,,,,315.86659720320444,41.098079546604545,560.8645704259969,310.3178838729361,73.82304604036761,575.8017786067315,305.6578797171361,123.97217457154136,621.2248031965163,149.28635422406566,-43.96332943386649,849.7281109916433,150.08129658642468,-2.0838325781490163,794.4095821464343,96.5040093223656,4.424386089299553,815.0924449829914,86.4059766817781,-36.770150839613386,793.931480912353,117.62121569917996,-42.82410147702016,845.9241669549665,115.7801344592366,-62.105815316802605,834.956657627398,,,,,,,94.68284278427362,-21.005229756860924,824.6011734420955,,,,,,,140.39346974664474,-23.2669659010617,815.9003251791715,122.05416540419768,-4.8255490845113,839.1953901844687,-213.14174944782422,-46.82913823823753,961.6781061507579,-145.07843165974973,-23.301278826309634,915.1904242560562,-137.4943705144335,-53.614323598858505,940.478394357862,-195.71035941598007,-78.04047455274446,955.78443032506,-167.17844249085684,-48.77450030955252,923.032349721909
1239,,,,,,,,,,,,,,,,316.4763028760544,41.26123879658358,563.0058712791853,310.10886575970204,73.9192101701545,575.5839040246315,306.1574879789749,123.89401289826951,622.6586807589553,149.35059350692524,-44.00238687848857,850.6400442371936,150.01924947753676,-1.8909863558913493,795.6999756592693,96.61716526981074,4.3182276415404655,817.2422430997798,86.43072287385766,-36.77390981385607,793.3478356478048,117.46737180360408,-42.81811552604524,845.80366048709,115.47577333336501,-61.872390740445844,832.5220540628086,,,,,,,94.88641737740373,-20.955304312077093,826.3721345236972,,,,,,,140.51583114703246,-23.28176473241988,817.6408623215776,122.05422943567747,-4.853435075636069,839.1962292332622,-212.28296947239892,-46.69482876873611,959.178420127413,-144.9883264630926,-23.26949904670439,914.6222091811086,-138.0331259464473,-53.90585282863421,944.1642903644309,-196.19311942783807,-78.16007104101253,957.247542244844,-167.65215896613793,-48.92491373869564,924.3214218439354
1240,,,,,,,,,,,,,,,,316.4770292052621,41.32199601807981,563.0076095705188,309.74918833346874,73.81432195823302,575.0552600782054,305.8380540706047,123.54173425086546,621.5891432344708,149.60622475786263,-44.07136940685157,853.8444481075147,149.94298961934732,-1.845759698176614,793.7535933169804,96.63869888564084,4.273832749145599,816.4922302487836,86.43654773707054,-36.73881950562634,793.2081040100483,117.46750196425306,-42.87399501572718,845.8029555733834,115.47420312978066,-61.74946285946902,832.7517103894303,,,,,,,94.88640176512253,-20.94496467633682,826.3717560232573,,,,,,,141.08430273233975,-23.429239411365334,821.535182605416,122.05276116739537,-4.889208758367346,838.5610951659969,-212.72093311867036,-46.69189344974285,959.7792758377416,-144.89568556959827,-23.242456501948517,913.556394034503,-138.5365308772415,-54.207858930596664,946.2956121533396,-196.30409225403568,-78.09050773999402,957.5820254010505,-167.62429995494423,-49.0244601248241,924.1683666994334
1241,,,,,,,,,,,,,,,,316.47707669393264,41.2843724682786,563.0079612285839,310.32264892023636,73.87568229553851,576.7958714892283,305.35945767481206,123.17262548090959,620.9213094387318,149.66294287804607,-44.10245709855455,854.2288283438264,149.94298961934732,-1.845759698176614,793.7535933169804,96.77575541015638,4.279894054502532,817.6502092853361,86.45144712094238,-33.83430570481025,793.603326483943,117.4064557172114,-43.0731456543103,845.3686715144607,115.5867686432134,-61.874976571198545,832.4620529808071,,,,,,,94.94725189024959,-20.947121671821066,826.1574665198991,,,,,,,141.09606464092738,-23.33928531351578,822.0017772909963,121.9861520605128,-4.9709045438016854,838.7274507545344,-212.72057938620884,-46.65318790781792,959.7775318664947,-144.8886665068647,-23.189685239360738,913.0267139223309,-138.61578424618236,-54.25402996180984,946.8183515873958,-196.18553270094569,-77.52386056463861,957.2124920689814,-168.19319996810012,-49.035700465940565,925.9967035778552
1242,,,,,,,,,,,,,,,,316.9543036346266,41.39265965251864,563.3180265363296,310.7346795674662,73.83821886289907,577.6531070376191,305.25752662096716,122.77158967327152,620.5808413995512,149.78464439851857,-44.272463861966266,856.1976310252107,149.94297333786858,-1.8392371432203487,793.7534716109051,96.75856619469508,4.295533637567744,818.2551136785652,86.56754307566797,-33.83011512592716,794.6698454017389,117.4686783220721,-43.11678191023868,845.602975060253,115.58677135212255,-61.877705307601126,832.4627145888303,,,,,,,94.97507755267033,-20.877614001592423,825.2345752137421,,,,,,,141.0961082702657,-23.36395793870904,822.0016111324376,121.93482839049858,-4.958591001163096,838.8584343019824,-212.09224835144295,-46.6204830770402,958.2017858631273,-146.5432447062071,-23.3207755293687,918.2785721964046,-138.7780378200596,-54.31288679679053,947.4135414410221,-195.69919981852078,-77.10622190534899,955.7329036104803,-168.19323113629616,-49.03868393011623,925.9968617019366
1243,,,,,,,,,,,,,,,,316.94416897547376,41.400948821003155,563.0958145080162,310.40423972096494,73.66143188662367,577.0448936408023,305.29829901510436,122.74304728976678,620.6637952270254,149.80613053806067,-44.308824065880465,856.8157009693451,150.24843059380586,-2.018428379619381,795.3694163930978,96.75801964427201,4.561853668532927,818.2499852497518,86.47505101596634,-33.91329408053493,796.8707666355775,117.50232328686651,-43.224865768042086,845.7512326145107,116.08032164257892,-62.39830874564489,837.9224283709073,,,,,,,94.975223476419,-20.91117571131074,825.2326671827519,,,,,,,141.04289463320495,-23.355146347846173,821.6915976533497,121.88878510959567,-4.4573157650352,863.4106127914176,-211.97795767985306,-46.70227998676973,957.873487548329,-146.67711203654642,-23.30815008916418,917.6796619629445,-138.71990283539208,-54.174999693054076,946.6826139169469,-191.56343438140522,-75.46427600712869,943.5661707662756,-168.24536076145566,-47.17581260814808,926.2678586016829
1244,,,,,,,,,,,,,,,,317.08306306893746,41.40454131340691,563.1425642502649,310.4023693455435,73.46174973826466,577.040279221873,304.58445917774435,122.05662052560133,618.3147484478515,149.80654892763698,-44.483077630396764,856.8185719309402,150.24700125722987,-2.018326839889106,795.331789364274,96.87953291251381,4.563492503908348,818.5263640243483,86.47505101596634,-33.91329408053493,796.8707666355775,117.6399558171888,-43.256345801742285,846.2676688309892,116.0920764915345,-62.4278949749512,838.1066413714168,,,,,,,95.06560363253793,-20.964043418568014,822.259114465679,,,,,,,141.04117799677948,-23.474140893337633,821.6153001467305,121.75990754129592,-4.457900356180988,863.2049130224481,-212.01774235863007,-46.69641269700558,958.053022404381,-146.62198033741362,-23.324365114713835,917.1171714904161,-139.09978490838145,-54.36236842736,948.8716657877848,-191.68586084242693,-75.51149576455649,944.1691913097025,-167.97285028205604,-47.137083805072706,925.5097161671853
1245,,,,,,,,,,,,,,,,316.1174326295375,41.106633950840205,560.3789395302383,310.4799870159172,73.2181799379062,577.08906382087,304.490500405171,122.06924915159678,617.9542530148334,149.7080019716338,-44.52409982424011,856.3767234237728,150.22586287674457,-2.016825174368836,794.7753252919308,96.8802772620269,4.628832494003862,818.4939431069928,86.45721876646658,-34.162636682156865,798.9635701605101,117.64012157118555,-43.33045092070034,846.2689767462994,116.18964700773968,-62.7122767669868,841.195523044465,,,,,,,95.10457012051806,-20.988670004638543,822.2360283702591,,,,,,,140.4718819043231,-22.891953964777315,801.3343463668771,121.72723261354982,-4.414841053434499,863.2782754384533,-210.67276926307605,-46.46955648225144,954.1671111988189,-146.5734707744287,-23.356033944020393,916.8116347064142,-139.27413276099853,-54.38188132249293,949.463519311193,-191.6851458148429,-75.41975103110768,944.1652820112224,-168.34058040499445,-47.13414353738033,926.7912129242196
1246,,,,,,,,,,,,,,,,316.4143535735494,41.26271968714814,561.578398980918,309.6625992522519,72.96490546049375,574.607965488351,304.8721682645274,122.22225855240116,618.7288363815321,149.702528790822,-44.456438721519525,856.2219339296598,149.87411710810028,-1.9738798037745728,792.9137721346386,96.66114679226813,4.552990887301943,816.6418289616364,86.4393180967355,-35.981245263728404,799.508961048787,117.82298699934866,-43.37957078640006,846.4746589594589,116.17857191945645,-62.83898641377898,843.6187280854723,,,,,,,95.3482596027658,-21.051716545321955,824.7043132032928,,,,,,,140.48597437642007,-22.894250539851264,801.4147381276053,121.72659043715458,-4.4039574247763,862.9680430502068,-210.7933957697037,-46.037456064593975,954.7323317024563,-146.03716117893802,-23.312277620527496,915.1040183256923,-138.97673481476366,-54.196858440607926,947.4353509858522,-194.12288130322077,-75.86520818769138,951.3218303145378,-167.97285028205604,-47.137083805072706,925.5097161671853
1247,,,,,,,,,,,,,,,,315.3039532266484,41.060802065552636,559.6077138477461,304.89290303176176,73.75009319079157,565.5428918159766,304.8725951265108,122.36154993753124,618.7296233282227,149.68742468532614,-44.43375640722867,855.7860754726698,149.6305711767052,-1.8985148679896344,791.6255607071176,96.66119118246047,4.534315335033117,816.6419752523184,88.63349036159335,-37.175959540171334,820.7208544336412,117.7926070217856,-43.59286777885341,846.2544996718141,116.25038764867145,-63.142050332158746,847.8325502429021,,,,,,,95.37471000622142,-21.106308524857834,828.9945257561192,,,,,,,140.88204653155398,-23.262345676703845,816.931602837154,121.7581322939368,-4.313536846765587,862.4887202473448,-209.76789694273407,-45.96738459289919,951.7706745648358,-145.7155455265484,-23.316864885325927,914.3688372772516,-138.53880344157685,-54.03097737197612,945.0429442484086,-194.11561393105004,-75.70023349013631,951.2864636899885,-168.18258014764803,-47.33500618643999,926.6663272610688
1248,,,,,,,,,,,,,,,,315.00206182654364,40.9925126151922,559.0720879965813,306.4898651039486,75.17521451942096,568.4980657918304,306.6777923143168,123.67049282503926,624.7126210853841,149.82418511041044,-44.49250174775023,855.7725857793884,149.87305653586895,-1.39408616797431,798.7941776202597,91.19301901352003,1.835638111769654,770.2455328041295,88.63243767706277,-37.301897091003745,820.9258063054082,117.64098137723266,-43.906110898705776,846.4267971363977,116.24085116897582,-63.20552974605861,849.9448819463515,,,,,,,95.48577133271455,-21.03754662423626,833.0235977645305,,,,,,,140.9255255991662,-23.311067690584967,818.6343426741796,122.39000999017928,-4.303126645259273,866.1313588081046,-210.27442978515967,-46.048462941932755,955.0347628337469,-146.36552323326046,-23.468085360608235,918.8881566204429,-137.71658908007277,-53.74146030183283,941.6595770954007,-194.8159952450879,-76.36695685260051,953.0155281480052,-167.3693882195337,-48.29469075414646,924.6448484865916
1249,,,,,,,,,,,,,,,,315.99839178048273,41.07760905617129,562.1405391466059,306.3875697900472,75.13401217569773,568.1856690146096,306.8098249840483,123.84448133433021,625.150246242949,150.18861626003138,-44.416712604466625,856.0263341323309,149.92266536704335,-1.5813899906927176,800.1133247569835,91.15519307286334,1.8849931705220742,771.255023050928,88.360322881214,-38.05216586708339,830.4124589035822,117.58803525900848,-44.590220172916936,849.9330640912675,116.2161861340385,-63.6218458233476,855.5351599923994,,,,,,,95.47794261343451,-21.019850746957292,833.2878364263015,,,,,,,140.75338565088614,-23.22913614561287,817.0233712625803,122.38901762002918,-4.170315248136429,865.8776533325884,-210.20173053869033,-45.92760304126093,955.523299359866,-146.10187471490835,-23.463043666645557,917.9779704301794,-136.86698644937906,-53.4083728156209,937.773499318698,-194.45868269874296,-76.1477034767029,951.1735371126398,-166.71435013667502,-48.27925752068105,922.0788389336898
1250,,,,,,,,,,,,,,,,315.4795376249921,40.98332401807503,561.2181767562639,304.72565168320745,74.75513289248914,565.0547066284496,307.25228039966817,124.29151536983807,626.5462038265428,150.16504345693525,-44.33071394662476,855.359857354813,149.971325759973,-1.5819032623727138,800.3730175037472,91.13809028602375,2.2242636912788845,771.6884720896892,88.2892750326526,-38.1472060655124,832.2804159732889,117.40174595673524,-44.5444601322443,849.0597960718886,116.2161861340385,-63.6218458233476,855.5351599923994,,,,,,,95.46906702778217,-20.967233744295488,833.5845227483347,,,,,,,140.9255134076419,-23.275102596864688,818.6366050196447,122.38891504641718,-4.122656792152799,865.8788088579407,-210.27885659627844,-46.04319179466952,955.8745071640056,-146.10189507807505,-23.471227638139503,917.978204127557,-136.1423648025391,-53.19511205537418,935.1238133211871,-193.49190572158398,-75.06493390382941,948.2299009825092,-166.7148486113628,-48.365811477098646,922.0821244829356
1251,,,,,,,,,,,,,,,,315.2969834534391,41.276586921912894,560.8947758573017,306.2242232019482,74.67524239243143,567.688915000153,307.76112679410306,124.5982857119845,627.5822791833025,150.18842172812325,-44.313030439271586,856.0261807018275,149.93893377232996,-1.6051859558921049,799.5058072597436,91.75805804368251,2.6672519865946036,778.2101323788772,88.2892750326526,-38.1472060655124,832.2804159732889,116.6903067458559,-44.49316996298046,844.3890367425536,116.21687727981809,-63.93194904029179,855.5405488655056,,,,,,,95.41556013832152,-20.980188874515523,833.1176773047918,,,,,,,140.94840387301852,-23.385640342803907,818.7678967640193,122.24799993966982,-4.091299367459751,865.0658569139449,-210.27761902114037,-45.96001343130397,955.8693683739873,-145.95506592153197,-23.473649732626473,916.3573760183756,-136.35607648052445,-53.2882983259069,936.5918391164623,-194.24885684236898,-75.25871621309679,950.6754032966735,-167.03543065507063,-48.48787068284966,923.1156126798468
1252,,,,,,,,,,,,,,,,315.0030147955132,41.23193640557009,560.2871377131413,306.21951762211734,74.59329558025178,567.6749696226321,307.6498050363473,124.54881594510455,626.8611080604953,150.18835621921718,-44.2787746235641,856.0260948035567,150.86534919233773,-1.6596880154424931,804.0818076707368,92.33904473026763,3.0977756487840296,783.1464112471529,88.23043885804445,-35.7538831339659,833.6513038722965,116.59311994076955,-44.38946380002647,843.8967015881276,115.98611980226235,-63.76600230103602,850.7556266826618,,,,,,,95.39037197024564,-20.99208005631372,833.2456105207989,,,,,,,140.78849691944086,-23.389274358489953,819.3470603032789,122.12283520013746,-4.0834151209248,864.2457236194008,-209.29713520795931,-45.35338972901826,953.0943173336088,-145.95216183478408,-23.473391857267995,916.3473584481404,-136.35629486304376,-53.311107257193676,936.5931027019171,-194.1658593666524,-75.16180746981753,950.269448613639,-167.17212738776334,-48.64770285921822,923.5583887411218
1253,,,,295.41544264408293,-99.12307672470274,472.390142743748,,,,,,,,,,314.695527743273,41.19158474720603,559.7387973369147,305.4078052034866,74.05316915848552,565.7706328788297,307.6948743338372,124.56615998322754,626.9483799598175,150.18185601619072,-44.24938285724818,856.6274364846352,150.84080474772253,-1.5235547940699667,803.4479376207335,92.35954361982422,3.374217604595695,784.5486778575068,88.2553653094238,-35.58505973589506,832.0051920361982,115.85453323361018,-44.088487543919285,838.5502526925118,115.98980219130802,-63.78908099957031,850.0120537764897,,,,,,,95.2547591755491,-20.97327227673317,832.4971508370242,,,,,,,141.02717904471842,-23.431764071413763,820.7940794035414,122.10443009802121,-4.082480602762934,864.0499857601257,-210.49650009289945,-45.354410004453165,957.034957034939,-145.95302039184574,-23.585998842831057,916.3525658083372,-136.15713982520322,-53.25066712550584,935.1788857201321,-194.24622960085617,-75.01534550323858,950.6628338087514,-167.03766209708627,-48.754496468360465,923.1279720202878
1254,,,,,,,,,,,,,,,,314.6749177844929,41.026160892276636,559.6803551785285,305.3278167308304,73.97250609528241,565.5263677321705,307.0686988122751,124.28422526855698,624.8527828317405,150.20823272741805,-44.32394844909921,858.1619492707474,150.6652025632628,-1.6351151224383809,798.8623950615448,92.67549235466721,3.555955861861049,787.2349717039662,88.17494986423443,-35.482144350015005,829.7892380844926,115.79351594657219,-44.06477349904166,838.8663059286835,116.00099961375228,-63.69439412506633,847.6728897609933,,,,,,,95.21433039062262,-21.172701751069795,832.7132599195704,,,,,,,141.09223499544976,-23.53585534061832,821.1711803955676,121.99840316876151,-4.151416205049526,863.3010513271446,-210.49636737620105,-45.33733710818268,957.0342531219553,-145.9458001935651,-23.647646098450704,916.3064258700228,-136.10529871021603,-53.15062118779644,932.1889587223819,-194.42021431850935,-75.08749677161674,951.6074324846817,-167.18118827185506,-48.78775069984,923.7571406545517
1255,,,,,,,,,,,,,,,,314.2121929596443,40.930965672400724,558.3765996135619,306.1631035718158,73.61010681192182,567.0680112871274,306.91401044995297,124.17067732148689,624.3352973839263,150.24248486576883,-44.16761518161539,858.3589200379618,150.75426086413503,-1.6360816400686695,799.3346031515988,92.7893318384366,3.5602189653377305,788.1780834509751,88.3002319932576,-35.338292834366804,826.5179224220356,115.79681415546739,-43.85114524351297,838.1262270342396,115.81897635927217,-63.51343599743262,846.3423081518728,,,,,,,95.1377141869876,-21.29739190196421,832.0420035465529,,,,,,,141.09211264333334,-23.49270739953023,821.1696718146447,121.87356131513738,-4.766165063611469,837.944811121816,-210.21188425937328,-45.269582606996636,955.7408723477316,-145.90950695455322,-23.64439947603118,916.1812358953262,-135.53634599906445,-52.98237859733604,928.2927646033634,-194.19666902070514,-75.02659394932641,950.5131764135116,-167.3039110196208,-48.700253050871446,924.1502350546613
1256,,,,,,,,,,,,,,,,314.2122958584119,40.99064903187253,558.3765559069905,308.6063642550447,73.17761232599753,570.851525106922,307.3695056893436,124.32409933990044,625.2620425517849,150.3068561676641,-44.16207542741784,858.7755276869706,150.2881175751846,-1.532976631442618,796.8426601083329,92.7242467001587,3.547588329241251,785.8284346340549,88.4315952199951,-37.4169523396984,823.2457207321644,115.8129029020099,-43.392935709188365,834.7798759817056,115.81860526642491,-63.34705454759758,846.3395568453647,,,,,,,95.05017764059166,-21.258332149481316,830.5192859703759,,,,,,,141.08300139598919,-23.530730986477103,820.8567975512476,121.73139056236926,-4.881931907125731,836.6008350022512,-210.33460038622258,-45.28580426896971,955.945009401913,-145.35282922223035,-23.470252526027025,912.6846874062752,-135.53634599906445,-52.98237859733604,928.2927646033634,-193.50503538929777,-74.82726230194632,948.3302739809923,-167.35759129315935,-48.5286722281046,924.4464549921843
1257,,,,,,,,,,,,,,,,320.6413145054917,41.91342408384275,570.2916304038116,308.4961115061902,73.13487156924495,570.5172298828604,307.3695216709646,124.25544870761256,625.2624155940795,150.2690407346573,-44.2959213811924,859.1087908859847,150.2877457578259,-1.39091649018033,796.8395630995432,92.79858026329165,3.1902989112073183,783.7105503088962,88.4315952199951,-37.4169523396984,823.2457207321644,116.41907969937255,-43.37155343842489,839.1567887335134,115.81855741432975,-63.325889562251376,846.339333282599,,,,,,,95.05018425799946,-21.262191293329344,830.5194020465913,,,,,,,141.05968974274563,-23.87325721186567,819.9202745491651,121.69376941443387,-4.88341174967691,836.3422369613248,-210.33558180185221,-45.36953453693234,955.9494167408053,-144.97679320560064,-23.191492448364205,910.5532492272373,-135.3604290295861,-52.8953051520202,927.3835432199907,-193.50594588781183,-74.92628515476773,948.3349087113587,-167.35727033363239,-48.499876020486624,924.4448625798115
1258,,,,,,,,,,,,,,,,319.9064655247093,41.68286154317236,567.7718404065864,308.83001259187904,72.81289814055704,571.1272885532278,306.7547294223525,124.10868739556514,624.2996604173011,150.35033730071908,-44.47713918789242,859.9958615904513,150.37063777919244,-1.616765247534979,799.0124200771343,92.91084477184143,3.4019508739675937,784.6642701044378,88.53829112796804,-37.31729676200519,824.2478235303769,116.93059446339323,-43.99921448478291,845.2002873044215,115.93256494410271,-63.20155229338983,847.1955779290137,,,,,,,95.05288076307717,-21.33181474601451,830.4357806870729,,,,,,,141.0584880838462,-23.774529435032093,819.8808201699221,121.57809135743949,-4.8809568111636565,835.912289538082,-210.11011760656194,-45.419665668618826,954.924584024754,-144.87263059780292,-23.033033658427787,909.8980807079438,-135.16459901747325,-52.893951890724914,926.6723512212105,-193.49719076567948,-74.93266135127885,948.3085568372942,-167.92964645692163,-48.53852151485038,925.7556301735133
1259,,,,,,,,,,,,,,,,320.11175105381295,41.50377015951279,568.1345956542165,309.1979155562764,73.42332509540348,572.6450685582232,306.5229419570041,123.85622016751542,623.8270293826562,150.3954416887981,-44.88393115952875,861.257605354903,150.26833499082716,-1.6065818200208692,801.0762692596937,92.91097586886778,3.30973156804362,784.6676182298709,89.30642587025545,-37.57475721630444,831.3307939175437,116.97336978912334,-43.75413997511639,844.09990571091,115.9857099412119,-63.04235070837532,848.137200530478,,,,,,,95.1587911015095,-21.330272573972774,831.0818870767846,,,,,,,140.92978133910768,-23.380472554844463,817.5564372460507,121.58046150248991,-4.892328907694741,837.1611818801812,-207.95137478605042,-45.22324009075479,948.6749553039486,-144.67539938357694,-22.953414405786425,909.2185232243381,-135.37407765844608,-52.975927150801596,928.10851177042,-193.29230039583874,-74.9259161721173,947.6888976082957,-167.78222757068744,-48.41904721713652,924.9430421645473
1260,,,,,,,,,,,,,,,,321.49461328461297,41.51036762107161,572.0669743180341,308.6182040549534,73.39206223824799,571.5764612904594,307.6332756777894,124.3126577345289,626.0856523544136,150.3955708531303,-44.94886441415271,861.2579105197364,150.26769009168368,-1.3710387714918169,801.0703681716228,94.91464598082113,3.930566409378883,801.6602323764715,89.29805859823382,-35.03981751895626,831.3717244907612,118.7545252389018,-44.49505852254522,858.3904191111142,116.54883816783054,-63.458383896612304,852.3833096257459,,,,,,,95.47368185934194,-21.265785729913212,822.7321814405968,,,,,,,140.8272464838995,-23.599082525959787,814.5950496723742,121.65213684400644,-4.215433728445549,854.3328860154838,-207.89672542018516,-45.985815753105406,948.5311031818213,-144.73408536797922,-22.970831155329567,909.5874444549299,-136.2022943973766,-53.26923117427386,933.150877773194,-194.3844614415579,-75.31742868488993,952.6401215961416,-167.82999924729677,-47.80458870623337,925.0846593445632
1261,,,,,,,,,,,,,,,,321.7643419787088,41.50678692951914,572.8368209007791,309.20065650402705,73.40765077398447,573.3457593877076,306.52124118167455,123.76317156171238,623.8217581821389,150.51018365329344,-45.04974115226795,862.7221983089183,150.28852788997156,-1.3485905121060207,801.623610085932,96.14651782321727,4.248084453203909,814.5967813660392,89.24106082701051,-35.10515790458866,832.9172979989522,119.07832227795815,-44.408538323483135,861.5125068435515,116.54324506426629,-63.40184076555065,853.680768544459,,,,,,,95.57271995435582,-21.277327085858296,823.1804488077411,,,,,,,140.7791660223875,-23.544284609788793,812.7125483533569,121.6590883892017,-4.067875876992967,858.1142277925435,-207.13704014947928,-45.817776805814894,945.0650307540576,-144.73471808469023,-23.025166709716153,909.5907029799428,-136.70262603617007,-53.46657279907992,936.0564060214657,-194.4634908247631,-75.35381992917046,952.9540190492526,-168.18332804665812,-47.06387315968922,926.2060046354146
