scorer,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,middle,middle,middle,tail,tail,tail,head,head,head,middle,middle,middle,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
82,1287.158,520.368,1.0,1282.056,562.769,0.9990000128746033,1279.458,600.126,1.0,738.569,456.729,1.0,756.059,499.855,1.0,772.671,541.498,1.0,1168.707,649.522,0.9990000128746033,1169.056,692.749,1.0,1168.571,734.107,1.0,297.214,424.348,0.996999979019165,363.613,554.722,0.9259999990463257,444.933,669.055,0.9610000252723694,192.583,182.984,0.9959999918937683,191.245,246.212,0.9909999966621399,162.511,331.029,0.9919999837875366
83,1287.316,520.197,1.0,1282.066,562.769,1.0,1279.612,600.126,1.0,758.885,441.856,1.0,773.934,486.62,1.0,790.215,527.924,1.0,1168.707,649.555,0.9990000128746033,1169.265,693.264,1.0,1168.648,734.118,1.0,298.256,423.317,0.9940000176429749,363.613,554.471,0.8220000267028809,444.855,669.155,0.9440000057220459,192.514,182.411,0.9959999918937683,191.245,246.212,0.9929999709129333,162.495,331.033,0.9929999709129333
84,1287.316,520.107,1.0,1282.083,562.362,1.0,1279.612,600.143,0.9990000128746033,773.321,422.627,1.0,788.922,478.743,1.0,804.506,517.64,1.0,1168.82,649.665,1.0,1169.265,693.719,1.0,1168.938,734.514,1.0,299.944,422.696,0.996999979019165,363.613,554.471,0.9300000071525574,444.381,669.284,0.9380000233650208,192.448,182.411,0.9959999918937683,190.869,245.206,0.9929999709129333,162.484,331.033,0.9940000176429749
85,1286.919,519.788,1.0,1282.083,562.212,1.0,1279.556,600.143,1.0,789.792,404.005,1.0,801.126,459.696,1.0,816.591,499.516,1.0,1168.228,649.725,1.0,1169.265,693.719,1.0,1169.034,734.546,1.0,300.664,422.381,0.996999979019165,358.382,554.304,0.953000009059906,444.056,669.332,0.921999990940094,192.156,182.271,0.9959999918937683,190.869,245.206,0.9940000176429749,162.484,331.033,0.9940000176429749
86,1286.84,519.605,1.0,1282.134,562.07,1.0,1279.612,600.159,1.0,803.779,382.091,1.0,815.59,441.008,1.0,827.945,478.546,1.0,1168.151,650.251,1.0,1168.957,694.919,1.0,1168.938,734.546,1.0,300.734,421.715,0.9959999918937683,356.947,553.875,0.9120000004768372,443.969,669.511,0.902999997138977,192.14,182.271,0.996999979019165,190.739,245.206,0.9940000176429749,162.484,331.077,0.9929999709129333
87,1286.807,519.512,1.0,1282.321,561.995,1.0,1279.65,600.169,1.0,816.608,369.821,1.0,834.086,420.293,1.0,836.988,460.319,1.0,1168.151,650.251,1.0,1169.265,694.919,1.0,1168.648,734.546,1.0,300.734,421.715,0.996999979019165,356.947,554.304,0.906000018119812,442.817,670.051,0.9509999752044678,192.14,182.411,0.9950000047683716,190.729,245.308,0.9950000047683716,162.442,331.125,0.9940000176429749
88,1286.728,519.214,1.0,1282.321,561.995,1.0,1279.918,600.387,1.0,835.1,352.932,1.0,846.77,404.544,1.0,856.542,443.651,1.0,1167.993,650.029,1.0,1168.886,694.674,1.0,1168.445,734.475,1.0,300.734,421.715,0.996999979019165,356.708,554.645,0.9269999861717224,442.198,670.441,0.9039999842643738,192.035,182.763,0.996999979019165,190.729,245.381,0.9940000176429749,162.308,331.268,0.9940000176429749
89,1286.728,519.114,1.0,1282.321,561.995,1.0,1280.03,600.387,1.0,849.827,342.057,1.0,860.971,391.997,1.0,870.892,433.002,1.0,1167.993,650.043,1.0,1169.524,694.674,1.0,1168.445,734.475,1.0,300.402,422.962,0.996999979019165,356.708,550.004,0.9079999923706055,442.198,670.441,0.9610000252723694,192.035,182.271,0.9959999918937683,190.772,245.882,0.9929999709129333,162.245,331.439,0.9940000176429749
90,1286.728,518.989,1.0,1282.377,562.519,1.0,1280.159,600.387,1.0,866.578,335.901,1.0,874.412,386.052,1.0,884.055,419.197,1.0,1167.967,650.043,1.0,1168.673,694.674,1.0,1168.445,734.475,1.0,300.402,422.962,0.9739999771118164,356.708,549.999,0.8569999933242798,442.198,670.441,0.9610000252723694,191.882,182.177,0.9959999918937683,190.772,245.882,0.9919999837875366,162.071,331.594,0.9929999709129333
91,1286.871,518.8,1.0,1282.321,562.519,0.9990000128746033,1280.159,600.371,1.0,885.451,327.03,1.0,893.196,373.69,1.0,900.571,410.379,1.0,1167.967,650.043,1.0,1168.938,694.674,1.0,1169.25,734.79,1.0,300.402,422.962,0.996999979019165,357.447,549.999,0.7689999938011169,442.851,670.311,0.9359999895095825,191.724,182.051,0.9959999918937683,190.772,245.882,0.9940000176429749,161.618,332.279,0.9940000176429749
92,1286.871,518.478,1.0,1282.239,562.519,1.0,1280.159,600.248,1.0,902.403,314.472,1.0,911.196,360.073,1.0,919.001,391.297,1.0,1167.639,650.043,1.0,1168.938,695.372,1.0,1169.251,734.792,1.0,303.548,422.175,0.996999979019165,365.022,549.151,0.8949999809265137,442.851,670.311,0.9539999961853027,191.682,181.801,0.9940000176429749,190.84,245.374,0.9950000047683716,161.566,332.279,0.9929999709129333
93,1286.871,518.478,1.0,1282.377,562.513,1.0,1280.208,600.248,1.0,921.826,305.576,1.0,927.12,352.085,1.0,934.606,384.732,1.0,1167.602,650.043,1.0,1169.28,695.654,1.0,1169.6,734.792,1.0,303.548,421.747,0.9980000257492065,371.998,548.768,0.8980000019073486,442.864,670.311,0.972000002861023,191.682,181.608,0.9950000047683716,190.772,245.201,0.9950000047683716,161.566,332.324,0.9940000176429749
94,1286.594,518.478,1.0,1282.442,562.275,1.0,1280.208,600.371,1.0,940.85,296.935,1.0,941.953,336.099,1.0,952.321,371.968,1.0,1167.506,649.965,1.0,1169.28,695.372,1.0,1169.6,734.792,1.0,303.548,421.747,1.0,373.207,548.768,0.9330000281333923,443.166,670.363,0.9679999947547913,191.724,181.228,0.9919999837875366,190.612,245.035,0.9959999918937683,161.566,332.324,0.9950000047683716
95,1286.404,518.769,1.0,1282.532,561.916,1.0,1280.923,600.419,1.0,959.127,285.383,1.0,960.458,327.793,1.0,972.361,363.468,1.0,1167.506,649.94,1.0,1171.245,695.372,1.0,1170.145,734.711,1.0,303.346,421.747,0.9980000257492065,373.279,548.768,0.9399999976158142,443.166,670.472,0.9279999732971191,191.976,181.189,0.9940000176429749,190.612,244.979,0.9950000047683716,161.509,332.324,0.9929999709129333
96,1286.231,518.769,1.0,1282.577,561.916,1.0,1281.192,600.687,1.0,978.722,279.264,1.0,982.392,319.124,1.0,991.842,354.714,1.0,1167.475,649.94,1.0,1171.245,694.864,1.0,1170.145,734.563,1.0,302.545,422.252,0.9980000257492065,373.882,554.145,0.9279999732971191,443.715,670.472,0.8999999761581421,192.156,181.085,0.9950000047683716,190.151,243.932,0.9959999918937683,161.509,332.324,0.9919999837875366
97,1286.231,518.821,1.0,1282.577,561.916,1.0,1281.588,600.779,1.0,998.872,266.343,1.0,1004.184,308.639,1.0,1013.693,341.335,1.0,1167.122,649.934,1.0,1171.245,692.597,1.0,1170.145,734.25,1.0,301.685,422.252,0.9990000128746033,380.392,554.284,0.9229999780654907,444.127,670.363,0.9559999704360962,192.156,181.189,0.9950000047683716,190.149,243.887,0.9959999918937683,161.613,332.787,0.9909999966621399
98,1286.594,518.821,1.0,1282.532,562.205,1.0,1281.609,600.945,1.0,1019.631,255.691,1.0,1025.047,297.426,1.0,1035.325,336.618,1.0,1166.658,649.965,0.9990000128746033,1169.724,691.492,0.9990000128746033,1169.809,734.199,1.0,301.514,422.282,0.996999979019165,380.669,554.284,0.9290000200271606,444.302,670.357,0.9319999814033508,192.156,181.189,0.9940000176429749,190.151,243.887,0.9950000047683716,161.71,332.787,0.9890000224113464
99,1288.009,521.372,1.0,1282.485,562.936,1.0,1281.609,601.071,1.0,1048.316,248.623,1.0,1053.069,290.527,1.0,1060.63,328.713,1.0,1166.658,650.028,1.0,1168.379,690.398,1.0,1169.646,733.975,1.0,301.514,422.282,0.9959999918937683,381.365,554.284,0.968999981880188,444.302,670.147,0.9100000262260437,191.815,181.189,0.9929999709129333,190.418,243.887,0.9940000176429749,161.71,332.831,0.9900000095367432
100,1288.958,521.77,1.0,1282.484,563.264,1.0,1281.609,601.126,1.0,1078.341,247.611,1.0,1078.474,286.335,1.0,1086.021,324.694,1.0,1166.658,650.028,1.0,1168.379,690.398,1.0,1169.258,733.939,1.0,300.845,422.282,0.9959999918937683,381.365,554.284,0.9190000295639038,444.127,670.137,0.9110000133514404,191.815,181.051,0.9950000047683716,190.418,244.13,0.9940000176429749,161.71,332.787,0.9890000224113464
101,1288.958,521.77,1.0,1282.105,563.264,1.0,1281.123,601.302,1.0,1106.575,239.71,1.0,1108.588,280.142,1.0,1120.366,323.059,1.0,1166.658,649.934,1.0,1168.379,691.492,1.0,1168.846,733.924,1.0,300.477,422.285,0.9959999918937683,381.365,554.284,0.949999988079071,443.783,670.121,0.9279999732971191,191.735,180.872,0.9919999837875366,190.579,244.13,0.9950000047683716,161.71,332.787,0.9890000224113464
102,1288.958,521.372,1.0,1282.105,563.264,1.0,1281.123,601.333,1.0,1127.994,229.819,1.0,1133.017,274.854,1.0,1143.647,314.51,1.0,1166.778,649.332,0.9990000128746033,1169.375,690.482,1.0,1168.509,733.893,1.0,300.194,422.388,0.9860000014305115,370.658,554.75,0.9649999737739563,443.097,670.104,0.9559999704360962,191.735,180.872,0.9869999885559082,190.579,244.13,0.9929999709129333,161.488,332.831,0.9940000176429749
103,1287.028,519.878,1.0,1281.965,563.101,1.0,1281.123,601.333,1.0,1158.777,228.635,1.0,1163.257,270.875,1.0,1166.711,306.438,1.0,1166.778,649.332,0.9990000128746033,1169.375,690.482,1.0,1168.018,733.463,1.0,300.194,422.768,0.9829999804496765,370.658,554.842,0.9810000061988831,443.097,670.092,0.9449999928474426,191.973,180.76,0.9929999709129333,190.579,244.03,0.9929999709129333,160.898,333.491,0.9909999966621399
104,1287.028,519.144,1.0,1281.922,562.463,1.0,1281.123,601.749,1.0,1187.368,225.694,1.0,1189.156,264.111,1.0,1196.155,301.583,1.0,1167.05,649.332,0.9990000128746033,1169.375,690.482,1.0,1168.018,733.448,1.0,300.194,422.774,0.9900000095367432,370.658,554.852,0.9580000042915344,443.097,670.065,0.9549999833106995,192.704,180.857,0.9860000014305115,190.616,244.018,0.9950000047683716,160.898,333.491,0.9869999885559082
105,1287.028,518.944,1.0,1281.855,562.463,1.0,1281.123,601.955,1.0,1206.529,214.738,1.0,1214.605,256.07,1.0,1216.334,289.147,1.0,1167.05,649.632,0.9990000128746033,1169.375,688.703,0.9990000128746033,1168.018,732.862,1.0,300.194,422.774,0.9890000224113464,381.02,554.842,0.9909999966621399,443.474,670.025,0.9480000138282776,191.973,180.857,0.9929999709129333,190.616,244.018,0.9950000047683716,160.677,333.491,0.9900000095367432
106,1287.803,518.944,1.0,1280.992,562.463,1.0,1281.227,601.955,1.0,1229.282,209.262,1.0,1232.964,255.567,1.0,1238.167,287.304,1.0,1167.076,649.632,0.9990000128746033,1170.031,688.314,0.9990000128746033,1168.708,732.748,1.0,301.712,423.414,0.9909999966621399,381.02,554.842,0.9919999837875366,443.557,670.025,0.9509999752044678,191.973,180.872,0.9909999966621399,190.343,244.03,0.9950000047683716,160.677,333.441,0.9890000224113464
107,1288.895,518.944,1.0,1280.992,562.807,1.0,1281.227,601.973,1.0,1244.965,204.447,1.0,1250.208,249.487,1.0,1256.034,285.322,1.0,1167.804,649.719,0.9990000128746033,1169.501,687.882,1.0,1168.789,732.722,1.0,301.712,423.414,0.9649999737739563,381.094,554.674,0.9919999837875366,443.557,669.694,0.9319999814033508,191.712,181.006,0.9879999756813049,189.971,245.481,0.9919999837875366,160.677,333.417,0.9919999837875366
108,1288.989,521.367,1.0,1280.992,563.384,1.0,1281.227,602.084,1.0,1259.464,204.447,1.0,1264.515,249.487,1.0,1269.367,285.322,1.0,1167.804,649.719,0.9990000128746033,1169.501,687.389,1.0,1168.827,732.604,1.0,301.049,423.449,0.9869999885559082,381.094,554.674,0.9860000014305115,443.474,669.694,0.9110000133514404,191.688,181.139,0.9900000095367432,189.971,245.622,0.9929999709129333,160.677,333.352,0.9919999837875366
109,1289.617,521.576,1.0,1281.297,564.167,1.0,1281.411,602.084,1.0,1270.982,204.447,1.0,1278.461,249.487,1.0,1283.355,285.322,1.0,1167.924,649.391,0.9990000128746033,1170.511,687.279,0.9990000128746033,1169.125,732.604,1.0,299.831,423.449,0.9800000190734863,381.089,554.674,0.9919999837875366,443.43,669.694,0.9129999876022339,191.688,181.139,0.9890000224113464,189.971,245.674,0.9929999709129333,160.677,333.352,0.9909999966621399
110,1289.617,521.576,1.0,1281.612,564.167,1.0,1281.426,602.091,1.0,1280.268,204.574,1.0,1288.223,253.86,1.0,1294.384,288.41,1.0,1167.804,649.391,0.9990000128746033,1169.981,686.792,0.9990000128746033,1169.153,732.003,1.0,296.703,425.355,0.8899999856948853,380.818,554.659,0.9900000095367432,443.22,669.831,0.9190000295639038,191.688,181.139,0.9900000095367432,190.073,245.674,0.9929999709129333,160.702,333.064,0.9900000095367432
111,1289.617,521.511,1.0,1281.612,564.167,1.0,1281.605,602.091,1.0,1285.281,211.103,1.0,1293.344,262.362,1.0,1295.657,296.532,1.0,1167.669,649.543,0.9990000128746033,1169.981,686.792,1.0,1169.125,731.763,1.0,296.703,425.355,0.9070000052452087,380.733,554.659,0.9700000286102295,442.843,669.867,0.9049999713897705,191.712,181.253,0.9890000224113464,190.084,245.685,0.9919999837875366,160.775,333.001,0.9909999966621399
112,1289.331,521.367,1.0,1281.869,563.764,1.0,1281.691,602.091,1.0,1290.944,219.034,1.0,1296.969,269.912,1.0,1304.315,305.856,1.0,1167.491,649.543,0.9990000128746033,1169.981,687.278,1.0,1169.153,731.763,1.0,296.703,425.355,0.968999981880188,380.427,554.659,0.9670000076293945,442.572,669.884,0.8700000047683716,191.73,181.475,0.9900000095367432,190.084,245.685,0.9919999837875366,160.858,332.88,0.9890000224113464
113,1289.331,520.606,1.0,1281.872,562.361,1.0,1281.691,602.045,1.0,1296.787,225.19,1.0,1301.953,274.518,1.0,1305.323,314.82,1.0,1167.245,649.687,0.9990000128746033,1170.008,687.278,1.0,1169.125,731.805,1.0,297.562,424.664,0.9829999804496765,380.394,554.644,0.9769999980926514,438.79,670.317,0.8939999938011169,191.882,181.561,0.9900000095367432,190.073,245.685,0.9919999837875366,160.858,332.826,0.9890000224113464
114,1289.331,520.606,1.0,1282.771,562.201,1.0,1281.714,602.015,1.0,1300.346,231.618,1.0,1305.876,284.009,1.0,1306.486,320.677,1.0,1167.068,649.687,0.9990000128746033,1169.981,687.54,0.9990000128746033,1168.975,731.805,1.0,298.367,424.631,0.9929999709129333,380.394,551.467,0.9480000138282776,438.731,670.771,0.8930000066757202,191.73,181.561,0.9909999966621399,189.99,245.305,0.9909999966621399,160.874,332.563,0.9879999756813049
115,1289.348,520.483,1.0,1283.24,561.122,1.0,1281.714,601.809,1.0,1300.417,234.48,1.0,1305.948,290.082,1.0,1306.49,322.605,1.0,1167.068,649.612,0.9990000128746033,1170.008,687.817,1.0,1168.972,731.805,1.0,298.876,424.142,0.9860000014305115,380.652,551.467,0.9359999895095825,438.79,670.771,0.8849999904632568,191.876,181.561,0.9909999966621399,189.733,244.675,0.9919999837875366,160.883,332.741,0.9890000224113464
116,1289.348,520.483,1.0,1283.822,559.643,1.0,1281.789,601.809,1.0,1303.225,240.205,1.0,1305.948,290.671,1.0,1307.415,327.408,1.0,1167.068,649.612,0.9990000128746033,1169.306,687.937,1.0,1168.384,731.805,1.0,299.897,422.819,0.9739999771118164,380.342,551.359,0.9449999928474426,438.79,670.771,0.8809999823570251,191.876,181.561,0.9900000095367432,189.733,244.621,0.9909999966621399,160.883,332.773,0.9890000224113464
117,1289.351,520.236,1.0,1284.566,559.643,1.0,1282.009,601.686,1.0,1305.071,248.111,1.0,1305.876,297.542,1.0,1307.415,332.77,1.0,1167.254,649.612,0.9990000128746033,1169.306,687.937,1.0,1168.365,731.823,1.0,298.876,422.647,0.9860000014305115,380.652,551.467,0.9760000109672546,442.73,670.009,0.9079999923706055,192.084,181.682,0.9900000095367432,189.733,244.621,0.9919999837875366,160.883,332.773,0.9879999756813049
118,1289.351,519.878,1.0,1284.566,559.643,1.0,1282.071,601.605,1.0,1305.071,254.949,1.0,1303.847,304.3,1.0,1307.415,340.4,1.0,1167.254,649.612,0.9990000128746033,1169.073,688.12,1.0,1168.365,731.836,1.0,299.448,422.647,0.9660000205039978,380.889,554.693,0.9459999799728394,442.73,670.009,0.906000018119812,191.978,181.97,0.9919999837875366,189.733,244.638,0.9929999709129333,160.883,332.773,0.9900000095367432
119,1289.351,519.783,1.0,1284.566,558.15,1.0,1282.071,601.491,1.0,1305.071,263.106,1.0,1303.58,310.598,1.0,1306.302,346.102,1.0,1167.254,650.257,1.0,1169.073,688.12,1.0,1168.365,731.826,1.0,299.448,422.647,0.9319999814033508,381.866,554.736,0.9750000238418579,442.868,670.007,0.9190000295639038,191.978,182.203,0.9909999966621399,189.884,244.675,0.9929999709129333,160.883,332.834,0.9909999966621399
120,1288.265,519.783,1.0,1284.418,561.704,1.0,1282.071,601.151,1.0,1304.558,269.726,1.0,1303.58,317.843,1.0,1305.299,353.996,1.0,1167.254,650.257,0.9990000128746033,1168.72,689.309,1.0,1168.511,731.836,1.0,299.448,422.647,0.9890000224113464,381.866,554.693,0.9789999723434448,442.868,670.009,0.9070000052452087,192.125,182.204,0.9909999966621399,189.884,244.815,0.9919999837875366,160.965,332.871,0.9909999966621399
121,1288.265,519.878,1.0,1284.08,561.704,1.0,1281.668,600.838,1.0,1303.429,277.19,1.0,1303.847,322.913,1.0,1304.737,359.411,1.0,1167.276,650.257,0.9990000128746033,1168.57,689.309,1.0,1168.685,731.991,1.0,299.448,422.647,0.9829999804496765,381.866,554.693,0.9900000095367432,442.868,670.177,0.9269999861717224,192.183,182.203,0.9900000095367432,189.721,245.105,0.9919999837875366,160.965,332.871,0.9929999709129333
122,1288.265,520.472,1.0,1283.814,561.44,1.0,1280.915,600.447,1.0,1303.429,285.35,1.0,1305.294,335.745,1.0,1304.566,370.95,1.0,1169.627,650.229,1.0,1168.57,688.524,1.0,1168.692,731.991,1.0,299.925,422.886,0.9700000286102295,381.751,554.693,0.9610000252723694,443.015,670.177,0.9419999718666077,191.978,182.203,0.9940000176429749,189.471,245.521,0.9900000095367432,161.059,332.834,0.9919999837875366
123,1288.265,520.843,1.0,1283.317,561.44,1.0,1280.404,599.721,1.0,1303.091,296.545,1.0,1305.513,345.165,1.0,1304.531,379.957,1.0,1169.627,650.061,1.0,1168.546,689.056,1.0,1168.692,731.991,1.0,300.556,422.484,0.9919999837875366,381.636,554.39,0.9700000286102295,443.26,670.086,0.9380000233650208,191.895,182.085,0.9909999966621399,189.564,245.675,0.9900000095367432,161.33,332.646,0.9919999837875366
124,1288.265,520.843,1.0,1283.317,561.471,1.0,1280.24,599.718,1.0,1303.091,311.517,1.0,1305.513,353.197,1.0,1302.793,389.921,1.0,1169.664,650.038,0.9990000128746033,1168.254,689.309,1.0,1168.685,732.009,1.0,300.556,421.781,0.9879999756813049,381.548,554.347,0.984000027179718,443.412,670.086,0.9359999895095825,191.875,182.085,0.9929999709129333,189.564,245.675,0.9900000095367432,161.435,332.587,0.9909999966621399
125,1287.979,520.472,1.0,1283.317,561.44,1.0,1279.712,599.687,1.0,1303.733,323.812,1.0,1305.294,365.904,1.0,1302.793,404.503,1.0,1169.664,649.961,1.0,1167.941,689.552,1.0,1168.231,732.009,1.0,300.556,421.721,0.9700000286102295,381.636,554.347,0.9850000143051147,443.412,669.944,0.9190000295639038,191.875,182.085,0.9909999966621399,189.471,245.613,0.9900000095367432,161.435,332.587,0.9909999966621399
126,1288.318,519.606,1.0,1283.387,561.326,1.0,1279.263,599.536,1.0,1303.733,334.962,1.0,1304.457,381.333,1.0,1302.793,416.919,1.0,1169.72,649.638,1.0,1167.42,690.096,1.0,1167.951,732.171,1.0,299.925,421.721,0.9020000100135803,381.558,551.669,0.9729999899864197,443.517,669.918,0.925000011920929,191.875,182.085,0.9919999837875366,189.471,245.613,0.9890000224113464,161.33,332.587,0.9919999837875366
127,1289.503,519.606,1.0,1283.558,560.398,1.0,1279.228,599.495,1.0,1301.541,359.318,1.0,1303.117,403.226,1.0,1302.772,438.431,1.0,1169.795,649.961,1.0,1166.654,690.907,1.0,1167.707,732.489,1.0,299.516,421.602,0.953000009059906,381.57,551.669,0.9789999723434448,443.611,669.656,0.9330000281333923,192.152,182.148,0.9900000095367432,189.416,245.435,0.9900000095367432,161.2,332.849,0.9919999837875366
128,1290.164,519.606,1.0,1283.813,560.398,1.0,1279.146,599.495,1.0,1301.274,369.658,1.0,1300.563,415.874,1.0,1301.166,445.529,1.0,1169.795,650.038,1.0,1166.654,691.412,1.0,1167.707,732.714,1.0,299.199,421.602,0.9639999866485596,381.558,550.627,0.9800000190734863,443.611,669.656,0.9380000233650208,192.152,182.148,0.9900000095367432,189.303,245.419,0.9900000095367432,161.048,333.168,0.9929999709129333
129,1290.46,519.483,1.0,1283.686,560.398,1.0,1279.146,599.495,1.0,1286.744,374.762,1.0,1286.281,416.541,1.0,1288.467,452.561,1.0,1169.72,649.961,1.0,1166.654,691.412,1.0,1167.927,732.714,1.0,298.783,421.622,0.9089999794960022,381.558,550.016,0.972000002861023,443.715,669.656,0.9459999799728394,192.192,182.148,0.9879999756813049,189.229,245.419,0.9909999966621399,160.993,333.228,0.9929999709129333
130,1290.46,519.483,1.0,1283.65,560.803,1.0,1279.146,599.652,1.0,1268.559,377.075,1.0,1269.399,423.162,1.0,1268.102,457.739,1.0,1166.98,649.963,1.0,1166.519,691.928,1.0,1167.761,732.714,1.0,298.783,421.622,0.9649999737739563,381.385,550.016,0.9789999723434448,443.715,669.702,0.9419999718666077,192.207,182.194,0.9929999709129333,189.229,245.419,0.9919999837875366,160.947,333.238,0.9909999966621399
131,1290.46,519.174,1.0,1283.65,560.803,1.0,1279.148,599.652,1.0,1249.915,388.264,1.0,1254.925,430.209,1.0,1253.752,461.975,1.0,1166.911,650.263,1.0,1166.519,692.598,1.0,1167.761,732.714,1.0,299.351,421.547,0.972000002861023,381.385,551.761,0.9599999785423279,443.915,669.702,0.9380000233650208,192.207,182.194,0.9919999837875366,189.229,245.302,0.9909999966621399,160.947,333.375,0.9909999966621399
132,1290.46,519.174,1.0,1283.65,560.803,1.0,1279.133,599.729,1.0,1248.146,396.543,1.0,1250.839,441.434,1.0,1248.879,474.413,1.0,1166.689,650.081,1.0,1166.962,691.928,1.0,1167.761,732.539,1.0,298.783,421.622,0.9860000014305115,381.384,551.695,0.9639999866485596,443.956,669.702,0.9279999732971191,192.061,181.695,0.9929999709129333,189.595,245.302,0.9919999837875366,160.947,333.375,0.9919999837875366
133,1287.787,519.174,1.0,1281.776,560.015,1.0,1279.133,599.836,1.0,1248.146,408.195,1.0,1250.839,453.777,1.0,1248.879,489.232,1.0,1166.911,650.044,1.0,1166.567,690.334,1.0,1167.207,732.539,1.0,299.351,421.622,0.9810000061988831,381.326,553.834,0.9829999804496765,444.24,669.591,0.9259999990463257,192.207,182.115,0.9929999709129333,189.595,245.302,0.9909999966621399,161.19,333.375,0.9909999966621399
134,1286.797,519.174,1.0,1281.349,558.362,1.0,1279.08,599.836,1.0,1248.146,422.408,1.0,1250.839,472.917,1.0,1248.879,506.35,1.0,1166.98,650.081,1.0,1166.519,691.928,1.0,1166.968,732.554,1.0,299.863,421.689,0.972000002861023,381.384,554.257,0.968999981880188,444.465,669.53,0.949999988079071,192.229,182.115,0.9909999966621399,189.595,245.261,0.9929999709129333,161.253,333.267,0.9929999709129333
135,1286.679,519.174,1.0,1280.561,557.377,1.0,1278.807,599.502,1.0,1257.104,435.548,1.0,1252.515,478.255,1.0,1250.233,507.333,1.0,1167.029,650.263,1.0,1165.626,693.087,1.0,1166.968,732.981,1.0,299.863,422.194,0.984000027179718,381.634,554.294,0.9789999723434448,444.522,669.502,0.9419999718666077,192.194,181.887,0.9909999966621399,189.385,245.261,0.9919999837875366,161.253,333.267,0.9929999709129333
136,,,,,,,,,,1257.277,446.766,1.0,1257.195,495.504,1.0,1259.064,523.51,1.0,1167.435,650.448,1.0,1166.567,690.741,1.0,1166.977,732.855,1.0,300.014,422.194,0.9810000061988831,381.634,554.735,0.9789999723434448,444.759,669.093,0.9179999828338623,192.229,181.887,0.9950000047683716,189.385,245.138,0.9900000095367432,161.275,333.263,0.9929999709129333
