scorer,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d
individuals,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
1258,-20.934174240552487,162.92408718253196,690.8276247207675,-25.059554922013373,210.32352406313316,668.802001666879,-86.78281781072116,205.23114905825705,654.6136715178071,-79.67847480743487,158.9354324448284,685.0667543852625,-55.69670855488025,164.30285489205812,731.9256354454737,-50.44265436407627,146.8912169615011,722.7942377017499,,,,,,,,,,,,,,,,,,,-73.73060667339549,173.11776049753195,687.5393950177421,-71.77837929148514,222.34221995006527,704.9668927137672,,,,-31.504528444925516,173.9033457482221,666.3831238699579,-54.97273145246271,200.10668273744156,696.1266298114077,-131.96053163586038,-100.91699500560166,934.7630938448224,,,,-96.90138512178386,-95.17605230000486,989.3953624328631,-121.01078053861625,-131.58735195209852,958.4162033422974,-107.50757714656913,-94.8457484475826,931.9513603746037,,,,,,,,,,304.7799442270715,126.3555492939112,630.0379591209903
1259,-20.89531345351892,162.96798068746318,691.137337736201,-25.062495506650578,210.2186310460249,668.8447682122713,-86.87390546458775,205.48492707900513,655.2562493477413,-79.6784933022269,158.94227365113485,685.0666816326419,-55.76077603369264,164.44643444001716,732.7990844612538,-50.61818498647723,147.03020354855605,724.5312697971639,,,,,,,,,,,,,,,,,,,-74.03526437083215,173.3121398556562,688.752126708863,-71.77920029718399,222.46891145610707,704.9673328543585,,,,-31.496506913598573,174.03758262759962,666.9870313530695,-54.985190224350305,200.0639501172741,696.2792560589098,-131.97762015886929,-100.98490423616722,934.8278166709332,,,,-96.54494763077929,-95.08184790888274,987.208915168909,-121.06321701356107,-131.66247611472477,958.8315865886614,-108.11428583343616,-95.12800837524968,934.723054762368,,,,,,,,,,304.5078845180798,126.14742225014324,629.1089292440197
1260,-20.968090314693953,164.83997292547394,693.3292608950197,-25.251386142841625,210.6785486186674,669.5434721683132,-87.03606110116324,206.16773535161727,656.5330998890936,-79.7230832615269,159.23218351178832,685.4074013937076,-54.818422708848864,163.81672590876565,730.3500243476615,-51.061841130818934,147.3229263987496,726.6039625241373,,,,,,,,,,,,,,,,,,,-74.41961482407905,174.1254995082028,691.9739455090172,-71.92607689200774,223.1493631899644,707.06528394956,,,,-31.07874149069438,172.85214164179075,664.6314557160792,-54.98669569523432,200.0985807277311,696.2965326691958,-131.81481731455048,-100.72719027486319,933.6754971647987,,,,-96.26620870422508,-95.5037091339316,985.3263283647844,-121.06623310399341,-132.27145895442533,958.8564318202889,-110.61967134986902,-96.64119663403284,947.6514262374038,,,,,,,,,,304.31007037462786,126.46824597139147,627.8788698058328
1261,-21.025288579820423,164.87720060356943,693.61170037952,-25.381282342488586,210.89437051436573,670.1425525497984,-87.40409554971511,206.69041078643244,658.9536954642562,-79.72339249206912,159.34853421641094,685.4061457592452,-55.92860220262116,164.88105052517614,734.9942260455623,-51.543351687915546,147.66864451434816,728.4691442253226,,,,,,,,,,,,,,,,,,,-74.41972848952466,174.14997101825963,691.9738569179,-71.78425669044564,222.99251982694219,706.5925227215704,,,,-31.10963645715694,172.83134349010626,665.2979933005562,-55.06240778115858,200.08317463793924,696.6004190010142,-132.01126232567367,-100.83755918075205,934.6982519532618,,,,-96.11563701767874,-95.41913878402964,984.4542405097992,-121.46485710905571,-132.5090071993441,960.2381182924477,-110.62004179640063,-96.73306558316814,947.654916205613,,,,,,,,,,303.9015524469673,126.22644203297044,627.0359876470038
1262,-20.95524171886929,164.86489352529048,693.4050352115506,-25.385850234375887,210.95286393519828,670.260601017129,-87.40409554971511,206.69041078643244,658.9536954642562,-79.72303601995894,159.38247681160016,685.4042370824938,-54.97418543645951,163.84696389603474,730.5960131359744,-51.54274137176844,147.57482115788792,728.4685838138423,,,,,,,,,,,,,,,,,,,-75.17847974585464,174.7680126678683,694.6797130602276,-71.7852820356362,223.03431647156697,706.5954713324105,,,,-31.12224015625581,172.87020602735402,665.5704376079066,-54.91238487424018,199.8752117646898,696.0033318961468,-132.0134713510469,-101.31583974255199,934.7162582730688,,,,-95.75277288597444,-95.01032303573598,982.7366910041026,-121.48584206005104,-132.5791418711926,960.2903790044816,-110.62830135342705,-97.36362249536421,947.7217078595096,,,,,,,,,,304.5573970663236,126.49884910750814,628.3891830335685
1263,-20.95012808908101,164.8551938348273,693.2399368245384,-25.38572549374089,210.99778959520083,670.2590026368108,-87.10610585961184,206.00238430094672,656.7601306782165,-79.37495204053369,158.98422854862628,683.8376810267588,-54.974381237633295,163.82449394971022,730.5973224339339,-51.538239530586694,147.53477057286204,728.4035527336663,,,,,,,,,,302.205007690615,-72.68040322949989,487.5661434199775,,,,,,,-75.31137232913545,174.8862088746491,695.1534325740531,-71.86367695860314,223.0451496078863,706.8863810266276,,,,-31.196091170136484,172.85045430249284,665.898516030346,-54.87759606825494,199.77060452714602,695.5610091367555,-132.01363683039304,-101.34926966604,934.7175578823341,,,,-95.3702027910431,-94.6610388100191,980.9881966897001,-121.84073728763536,-132.67317799508604,961.7010603815417,-110.37343002240566,-97.25582150649844,946.6732022763614,,,,,,,,,,304.7389270504117,126.82677942154818,629.0073476760107
1264,-20.956708013277026,162.94605806184006,690.7140366278668,-25.396065814653916,211.29480586150714,670.3003561804002,-86.84068516432497,205.22258772744067,655.0597022861475,-79.24732391447029,158.79976944901304,683.4009103630912,-55.82608669896856,164.46048562609613,733.5213587638705,-51.83612347729434,147.48204589473383,728.1462666594729,,,,,,,,,,303.94735194570563,-73.28975726163871,490.95017758232495,,,,,,,-75.31477858145468,174.61232037243178,695.1711854777374,-71.93824939874233,223.1104389417689,707.1619758907634,,,,-31.15136609046005,172.67889860638135,664.957136558275,-54.7806042315764,199.6597930692201,695.1746517791908,-131.88039405165478,-101.29558665875456,934.2228060103758,,,,-94.79405010485013,-94.12788846522864,977.64566854569,-121.67681146564422,-132.50459913673058,960.4072017142344,-110.08090112190692,-97.15115858774826,945.3570081012347,,,,,,,,,,303.78339667801436,126.35006660608292,627.034891646036
1265,-20.95664851549648,162.93051204152428,690.7141053472062,-25.395653627984363,211.3577862148888,670.2970118250091,-86.90242625720761,205.2722149034207,655.2184238375879,-79.24714085938217,158.6595114639232,683.403078826032,-56.903280676327206,165.28470686167742,738.0256468373159,-51.21238459172192,146.69115019391324,723.7926172719187,,,,,,,,,,304.8732609252523,-73.4315850850668,492.4465000012744,,,,,,,-75.5300217504814,174.96695287541652,696.9839210945978,-71.91495148423535,223.1793137386149,707.3895708246703,,,,-31.13937399269057,172.61242376134106,664.7011532101781,-54.77650617234111,199.74922771429758,695.1563305775792,-131.8680656086245,-101.27945117263857,934.3810915657758,,,,-94.7389237228688,-94.04353679494793,977.076978178193,-121.658803178954,-132.5044507269607,960.2653561006811,-109.8479856508163,-97.04013984062917,944.2773649307621,,,,,,,,,,303.78371414675325,126.52047484428041,627.0352129704886
1266,-20.57869330769737,162.4975697158113,688.859144213781,-25.322850970081895,211.00343275195604,668.3826830832621,-86.84019184782638,204.9826393664871,654.7507724334973,-79.24869926451603,158.50887517198697,683.4114644133991,-57.16471829093325,165.20365110832668,738.234784258509,-50.82150515659852,146.20961332098045,722.1409916493474,,,,,,,,,,306.1058596038475,-73.69484188901977,494.437753760614,,,,,,,-75.49970051113348,174.84555864298125,696.877587279913,-72.07386317978951,223.2957052155516,708.3143635436757,,,,-31.15724411845277,172.63004049729656,664.584136740806,-54.84602732752098,199.95540695093112,696.0488329488219,-131.7573826499423,-101.14296256800851,934.0025834283542,,,,-94.3255500689518,-93.65435315121624,972.8135867909975,-121.53686377931618,-132.5048174735814,959.7356965692452,-109.8479856508163,-97.04013984062917,944.2773649307621,,,,,,,,,,303.87462707859487,126.80326755261508,626.7822476414132
1267,-21.08354832645537,163.0974082787166,691.3364132779195,-25.51459306487048,211.52275301976303,669.2604917131199,-86.80151141433085,204.89133582166002,654.4591327771532,-79.24954217114633,158.42837088771003,683.4159805922394,-57.224707234772254,165.37701665340404,739.0094915661812,-50.82230064798756,146.12144752842286,722.1462935711181,,,,,,,,,,305.0107185018285,-72.87714472032908,491.51985219790424,,,,,,,-75.49110683002908,174.92890005946646,696.8450628961389,-72.16739317964971,223.47266728043505,709.2388984567386,,,,-31.318263022267573,172.8139447779723,665.2931960191038,-54.84565744290617,199.88910708984454,696.04875658407,-132.18177476095698,-101.3231629449487,936.6031673445193,,,,-94.3256380868642,-93.68392416474344,972.8146483753163,-121.46236936242263,-132.47325309659243,959.3908754526827,-109.84825382604441,-97.08346214708732,944.2793940775302,,,,,,,,,,302.44636619126317,126.0954859535119,622.2310976108054
1268,-21.065141235554538,163.13000261701816,691.430251214855,-25.364171677548224,211.5957190831387,669.4901442028786,-86.56662970872841,204.76061486718115,653.7126476595699,-79.73112727020475,158.72826105395578,685.1023626147336,-57.224861706721036,165.4153203233775,739.0093107291001,-50.6117013852972,146.0471377696866,721.8334506604094,,,,,,,,,,305.01016342585456,-72.91184424028053,491.51859096151645,,,,,,,-75.14234828391126,174.3600355726203,694.5869708131711,-72.18020414497174,223.6014152517302,709.2839080648805,,,,-31.319449337438368,172.93942389585587,665.2956685934291,-54.84427127614162,200.03533986957194,696.0400924153392,-132.18177476095698,-101.3231629449487,936.6031673445193,,,,-94.5628409324943,-94.01465923855096,974.1427335334081,-121.44576575932362,-132.4551443331414,959.2597291117089,-109.88222348307039,-97.50266884556815,944.8636000189516,,,,,,,,,,302.68687857348823,126.22074253269365,622.7258849443066
1269,-20.78527566603189,162.7230096171269,690.0583490841668,-25.307428836763748,211.51310618284194,669.2283996450657,-86.56589059805286,204.8127692438273,653.7092802530929,-83.27735662076098,161.71377790127798,698.052168172443,-57.4895344478163,165.93920011490547,740.2017448435982,-50.40756133415702,146.1621179170071,722.5987841910509,,,,,,,,,,304.4391124775251,-72.7392756666742,490.4368363307829,,,,,,,-74.9376962783972,174.16744046217914,693.8576363747876,-72.34949492169238,223.82031269969616,709.7506171116231,,,,-31.38627166214928,172.9749913536215,665.5908292751427,-54.573516786860345,198.92521751295288,692.2300797677326,-132.4750257556774,-101.4730509102854,937.6941765782776,-102.3432071676482,-64.70095271608615,961.5061473571266,-94.5628409324943,-94.01465923855096,974.1427335334081,-121.45574097958571,-132.3944795427378,959.0951990908607,-109.74592105632537,-97.70529090380066,944.4407327525405,,,,,,,,,,302.88864155669836,126.54653528054583,623.1406115069237
1270,-20.78697945854053,162.95059249775562,690.1418410008836,-25.33313657976427,211.73828967619696,670.8192425619999,-86.53649853410126,204.89230250320193,653.4815008153851,-80.49838684062385,159.46856569247706,688.5822532446165,-56.94897350192246,165.64635667472496,737.8466810254287,-50.408769173391704,145.94834215115293,722.6085959739512,,,,,,,,,,304.4390295950929,-72.72052557534307,490.4364995477601,,,,,,,-74.93692195974391,174.2382302743472,693.8534278034211,-72.41208403151963,223.88532943430891,709.982065750133,,,,-31.394104263204355,173.06065870614532,665.7606673142491,-55.15962225125341,199.60331067602428,694.5574410228265,-132.82513143707422,-101.70263678370746,939.7066663033423,,,,-94.51032179578546,-93.96244455582355,973.601705632292,-121.39394139717513,-132.4051109688859,958.8503950690222,-109.74573889864645,-97.6755000636566,944.4393460317486,,,,,,,,,,302.7799797338749,126.44568368688384,621.7087214946911
1271,-20.800282022185275,163.17073107038613,690.5680419333819,-25.378918200353777,211.81836521607175,672.0494986726233,-86.53762066788796,205.16484705676044,653.479798514038,-80.49828688650801,159.43295108360806,688.5826192433212,-56.94897350192246,165.64635667472496,737.8466810254287,-50.77610686218248,146.2616177201337,724.1685587869507,,,,,,,,,,303.8801415441359,-72.54491018399696,489.29986063905557,,,,,,,-74.78277981549067,174.2404534656897,693.3845164326251,-72.38170463530153,223.52034841193185,709.0319421338178,,,,-31.399645229709503,173.12815731440622,665.7921521309952,-55.15968679943797,199.63922593884368,694.55693784388,-132.7439540364259,-101.5132486704674,938.4872293134512,,,,-94.44440417257104,-93.8612704186986,973.3948057017499,-121.34960758416946,-132.04558722972405,958.6670225049876,-109.65771309063364,-97.60830429637899,944.076449664665,,,,,,,,,,302.3972635696982,126.11234795668493,620.4051301249813
1272,-20.56859937066116,164.98199581392728,691.9599745258635,-25.379148226830345,211.78298904750685,672.0513741658042,-86.9098742764702,205.58181121360005,654.2055367149667,-80.16557631945017,159.19168747405584,687.4377733518842,-57.861992213302024,166.08088256004814,740.2524202150684,-50.58725480384498,145.70563728315707,721.4758456294035,,,,,,,,,,303.5682781300973,-72.2302715894076,488.5813098441603,,,,,,,-74.76381346529443,174.10075152343936,693.3193854884372,-72.31645597843746,223.23487408137754,708.3965568968591,,,,-31.394878587191553,173.13076008210132,665.7709788744917,-55.265841396648916,200.24801430808395,695.8885347211453,-132.70504264849728,-101.37845153947882,938.0729548394833,-100.74771953377474,-65.15389066519003,956.0046800507881,-94.25159734625429,-93.95786904131448,972.5227387504984,-121.81260694882577,-132.74076722048616,962.3240621594018,-107.66927311770921,-95.620845996745,935.8578781614698,,,,,,,,,,302.5915778957874,126.03481998016264,620.8040325118652
1273,-20.56859937066116,164.98199581392728,691.9599745258635,-26.91865092160589,213.9679944407238,679.1805351621115,-86.76878846006225,205.2775190688935,653.1419324247889,-80.49786018098065,159.38977807621328,688.5820071404372,-57.85241394808668,165.88387672069544,740.139052117402,-50.67044501507297,145.64796244989319,720.5478272712203,,,,,,,,,,303.2789404743246,-72.09114445278291,487.94319382590555,,,,,,,-74.703518650863,174.04685210270722,693.1044246966059,-72.69476605082657,222.68218557342226,710.2121565088172,,,,-31.32119972707252,173.00017516597427,665.1714675719992,-55.16883596760243,200.38934861291264,695.845761116843,-132.8696479104049,-101.39755890022994,938.9510609387004,,,,-94.2539808686464,-94.2700727119466,972.5405411819645,-121.57552042975638,-132.77820124803262,961.3830622128312,-107.36413826468925,-95.44693136971246,934.1564183854586,,,,,,,,,,302.10389409188105,125.48797526896972,619.4075309445107
1274,-20.47651647123567,164.89166029286133,691.5055863726787,-26.752539359671907,212.75518302343357,674.9512563851099,-86.73733376958224,205.2031035914243,652.9051609118796,-80.30391355754045,159.0037582626517,686.9247177057097,-57.407171187756255,165.08178884452204,737.3631087793563,-50.57234295478461,145.71961740630442,719.1719171615086,,,,,,,,,,302.91992004786556,-71.91314452618944,487.34020670254375,,,,,,,-74.68220721218707,173.99719997276358,692.906695691204,-72.84075851721147,222.8509261364884,710.7510304892115,,,,-31.326531484974556,173.206615794321,665.7955326809448,-55.116706208513314,200.3971207310258,695.644901296656,-132.76893995330013,-101.31669290248358,938.2393574507862,-99.81354924084742,-64.44265005151348,951.4114393664,-94.42223786519253,-94.7602635218524,974.2733300344648,-121.33924671646336,-132.6569425395767,960.7458254393388,-107.35222287357861,-95.43633856344027,934.0527446703816,,,,,,,,,,301.9699157395275,125.22573626438144,619.5276410385878
1275,-20.56351416038767,164.8164459257304,691.7718626061155,-26.743970925122994,212.62002767308738,674.7174362443815,-86.56723271017123,205.1087422777628,652.5036336398497,-80.2102708993477,158.91425003387556,686.0169332760829,-57.39115902534148,165.20454847976742,737.1481058259386,-49.30780369190959,144.67741635427993,714.0372413388271,,,,,,,,,,302.91987413533354,-71.90443579828356,487.3400303981376,,,,,,,-74.47070841118696,173.83376010611494,692.1522819054715,-72.69494920740694,222.79639781606545,710.2104888217378,,,,-30.887379160878734,172.72586641461703,663.8598527661576,-55.11562707260314,200.35549238380187,695.6335016327047,-132.76859069664582,-101.27461814693838,938.2371981555634,,,,-94.74704932042815,-95.49541519693317,977.6239811608372,-121.26791461510014,-132.68774684225002,960.4630307253029,-107.56021860552677,-95.5953200948166,934.9097678761551,,,,,,,,,,301.969088588644,125.08351221125052,619.5254581193934
1276,-20.450842711052736,162.3272542485449,688.0865399080967,-26.655138961729747,212.46614572033053,674.3089282066619,-86.5247419415443,205.00543402175538,652.3703826042184,-80.16079427889537,158.8376301237596,685.5930618383377,-57.14834239396721,165.3143971026227,735.9720726508687,-49.30677839297687,144.9073823528603,714.0278908458001,,,,,,,,,,303.01605227894055,-71.92726571386831,487.4947626011075,,,,,,,-74.3524683914176,173.5735487600098,691.0513292592801,-72.18421552397835,224.03079834786448,709.0674623639445,,,,-30.75313673197255,172.66352592609053,663.2662674466847,-55.06279812022548,200.16832857787645,695.077914473926,-132.8459512645731,-101.15070649138121,938.8704763717693,,,,-94.7756786360099,-95.52427064306833,977.919385668694,-121.13248727553993,-132.53238839515458,959.3903869284879,-107.58142309626447,-95.59180676762736,934.4156434080853,,,,,,,,,,301.5020273785815,124.76253095472623,617.9327094128352
1277,-20.656133916637508,162.4738542708558,689.0959365425433,-26.655138961729747,212.46614572033053,674.3089282066619,-86.35477746827742,204.68955836082256,651.8354891523171,-80.14920685968644,158.80555410661756,685.4947328800563,-56.80008129572355,165.066367905882,734.5214807162205,-49.33042967900459,144.9392593194928,714.3678311616659,,,,,,,,,,303.2379815511337,-72.05326259553385,488.08738534015464,,,,,,,-74.37149391559552,173.55890896947028,691.2257482768955,-72.59835665499372,224.35239701496957,710.8070140456639,,,,-30.75318310245531,172.65672446884645,663.2666237809087,-55.19373316940654,200.62763364396227,696.725942528471,-132.52754732263492,-100.94665620453102,937.685282909779,-99.36787376923499,-64.97806137861677,949.0740242191001,-94.43594610842305,-95.20639763143593,976.3829115545406,-120.9467457063657,-132.14905333252403,958.6446285340231,-107.74685811307806,-95.78171933517075,934.9427485089274,,,,,,,,,,301.50194118480766,124.94262184551125,617.9316043274533
1278,-20.656072881123247,162.70412165258722,689.0999937677208,-26.674058689662772,212.57204935772901,674.7929454778892,-86.51733250151877,204.5898471951069,652.3311077490173,-79.79823742862449,158.58142407766434,684.3487070254394,-56.834888162547784,165.2794483854536,734.9653498757491,-48.52433128524442,144.364169503765,710.9595912820412,,,,,,,,,,303.37430262973663,-72.45188463277175,488.45339290067676,,,,,,,-74.35344224090854,173.44045182728837,691.0575104200556,-72.27026602118428,223.98663466933928,709.913124534417,,,,-30.880088117212072,172.80892773213571,663.8256967460417,-55.04179481455659,200.3798197522257,695.9150057270211,-132.40461666360744,-100.90509234393949,936.8158705107161,-99.25272823534756,-65.02415302857689,947.9759117451121,-93.90271445272975,-94.55207803935274,973.9429905055521,-120.96637559561242,-132.32326394807632,958.8318519305757,-108.02204230799936,-95.79341162375428,936.0714665008077,,,,,,,,,,301.89388278263954,125.39981593768678,618.7861043045183
1279,-20.655807469440276,162.6322412599938,689.1052217542083,-26.474590036726603,212.27404796482176,673.8740385545032,-86.58158534883162,204.68222586686397,652.6258497623434,-79.69245275080594,158.50744414077468,683.9856211423695,-56.95677181442506,165.69513041189376,736.8136156059805,-47.96557467418548,143.91081821586502,708.59831978262,,,,,,,,,,303.4817709383528,-72.50392635953645,488.6306476682311,,,,,,,-74.38349013249565,173.33947789386406,690.9074530452208,-72.05880072353266,223.70536950684377,709.1319063294704,,,,-30.903121063292883,172.896584882268,664.1889557650337,-54.765422642632075,199.91430859528927,694.457729551488,-132.40394096672676,-100.86143065053714,936.8124684278052,-100.10593659510224,-65.24910733549957,950.7704031811483,-93.69929238273443,-94.32400247536098,972.8331795247738,-120.80907600014814,-132.03067122020676,958.0953834656367,-108.07765503764709,-95.97613777796037,936.1477743889953,,,,,,,,,,302.07426409227935,125.58835531739699,619.1553201464787
1280,-20.65566494044478,162.65199967404922,689.1040580952834,-26.606396540786854,212.4513980388696,674.4816843292716,-86.69255833406781,204.84524312577838,652.9759652286873,-79.90971227282513,158.87086197445174,685.8476748794689,-56.87917718969263,165.6224778721393,736.4900671222747,-47.99093830703538,143.98867093950182,708.9729187310107,,,,,,,,,,303.57271347730006,-72.5475203854271,488.77683978075066,,,,,,,-74.45616710889703,173.24189518205912,690.7881386128859,-72.26975078534836,223.88962757728638,709.9132028326385,,,,-30.943711491572003,172.84735811173,664.0121279930469,-54.64703868130114,199.80008587773693,693.9921135129497,-132.1418346669569,-100.66516995313854,934.8164773040653,-100.32970508249788,-65.42202756140628,950.9366560175994,-93.31440493906437,-93.7876142271702,968.8353507141095,-120.84618677492904,-132.05104947960936,958.2431962998121,-108.88575612898136,-96.38059665450804,939.4697272540077,,,,,,,,,,301.93253135907327,125.65204867311982,618.9167820241177
1281,-20.325330094345887,162.27000647385591,687.4832045589911,-26.563098302612442,211.99693233886475,673.3719257637707,-86.78546088522923,204.9725500958264,653.4267802847023,-79.87741229340337,159.03173817770167,686.1540567948217,-56.88715513196684,165.64024294687198,736.5936750496398,-47.965916483631766,143.86739119738306,708.600714816699,,,,,,,,,,303.5725099998467,-72.50228717119677,488.77601756148835,,,,,,,-74.46661436031899,173.24676960200003,690.8253974470529,-72.04858517857615,223.31418298043815,708.0883014713331,,,,-30.94017949309792,172.74763923421185,663.9439864769705,-54.38938867937189,199.47750736828516,692.9713068151608,-132.18405178459062,-100.69342057244785,934.9734064680107,-100.24931193463003,-65.34553068194678,950.1096465196622,-93.31432576256395,-93.74295706154405,968.8339907096677,-120.04792713635655,-131.38082435050885,954.2666656921133,-109.11251403081297,-96.43328563833435,940.4005838658377,,,,,,,,,,302.3969386848208,125.87258549795241,619.8686009487888
1282,-20.325432348368388,162.2509966971354,687.4841520642343,-26.562904207511878,211.95406092105753,673.3719964331194,-87.02130014754111,205.58099706081939,655.2003990667083,-80.15535154846476,159.3229522501539,687.4116920193268,-56.71131691459912,165.25930212524213,735.865085968375,-47.24605319425337,142.8676543426064,703.437285497281,,,,,,,,,,303.87371476352115,-72.44033254601862,489.57855200440275,,,,,,,-74.62275237391708,173.3858737811177,691.3809030595806,-71.87874494363182,223.06996295495347,707.362520175388,,,,-30.988288953041344,172.7814524339691,664.156412025342,-54.3890320311272,199.49692278523403,692.9654995000175,-131.97416643679495,-100.62466998524546,933.4892301972166,-100.19542845355147,-65.29110476399076,949.5992149046602,-93.48277831036081,-93.34145522271041,969.5892424930356,-120.03908506393836,-131.3711475589891,954.1963796391541,-109.14319131257304,-96.4253754071208,940.5261939677378,,,,,,,,,,302.3578707427688,125.89011097294743,619.7354115283193
1283,-20.322199505071758,162.19725769332223,687.3773004619554,-26.53295293605495,211.91073806759258,673.2341733045428,-87.37114778379878,206.11610469733927,656.8430548435432,-80.28529350819554,159.4908263377488,688.2954862820637,-56.62015652279639,165.10776740718464,735.4863670441476,-47.18154042238261,142.78151180416333,703.1662144664048,,,,,,,,,,303.5684810926334,-72.09571397164697,488.6465805042137,,,,,,,-74.81954134179176,173.89122272643445,693.2021835249008,-71.85603287000023,222.96521841502346,707.0248293641183,,,,-30.975244154369285,172.7608667583226,663.8824047311251,-54.6470371654634,199.79040458341197,693.9863528074613,-131.9324052232876,-100.6343666734481,933.3348854020137,-100.95872232681673,-65.4887110936871,952.8939468829258,-95.51250630612564,-94.34525056502498,980.0164878305881,-120.59083292697098,-131.45277327216613,956.21747718849,-108.98452651864463,-96.3902996476251,939.1599616265767,,,,,,,,,,301.7801049946623,125.63732373929582,618.4197950259902
1284,-21.293617862981517,162.93670828052907,691.7031035130502,-26.578106743321108,212.19865187501688,673.743040814936,-87.36824895850572,206.23221681442757,656.8315521528007,-80.36134054690338,159.58454232867177,688.5565618507482,-55.404265458448805,164.05163795026587,730.6307311469737,-47.38390909972881,143.0541432606336,704.259134563477,,,,,,,,,,,,,,,,,,,-74.94150245432452,174.29636856953118,694.3271015196561,-71.8274416011521,222.5890424564072,705.9215225912366,,,,-30.957927565999046,172.7607194579492,663.5198735781987,-54.545803819859174,199.31548376907566,691.658633876723,-131.93449870114085,-100.88024279646142,933.3476797595325,-102.26643245977651,-65.22713875430209,958.8049831130961,-95.54627588460555,-93.63221008850405,980.1538950613619,-120.84063084268016,-131.97056199674387,957.2194307475868,-106.38162880683929,-94.37298565601303,916.8662486650009,,,,,,,,,,300.41220570732474,124.88395281794047,615.6153119208228
1285,-21.278468279130088,162.62398919811875,691.1898039507115,-26.65056841943828,212.43238755786183,674.4004148710256,-87.76798738575692,206.8212971907294,658.7088779597776,-80.39800385768855,159.70331615048548,689.0688273514965,-55.40521375738887,163.9431564527397,730.6370528006761,-46.95691174277999,142.68926183199258,702.4598907749433,,,,,,,,,,,,,,,,,,,-74.81828920408732,174.2458807278745,693.9539108118505,-71.8270835079299,222.66178251316867,705.9186997810265,,,,-30.92879090002116,172.7006708521222,663.3921958428824,-54.871230725074476,199.670867260871,692.9504726757563,-132.00299447029462,-100.97066456807589,933.5072217693545,,,,-95.54629679096638,-93.63991981088171,980.154162900711,-120.96323305012449,-132.13355264230026,957.7092695077338,-105.80331978258893,-94.13143537238304,914.521359226646,,,,,,,,,,299.6059618843246,124.42708148633622,613.9617129209264
