scorer,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan
individuals,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,tail,tail,head,head,tail,tail,cup_h,cup_h,cup_m,cup_m,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_t,pitcher_t,tap_h,tap_h,tap_m,tap_m,tap_t,tap_t
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
197,1.62116066180729,1.0,0.41808189784105665,1.0,0.8328068717793893,1.0,0.3720212482521354,1.0,1.9627484868507492,1.0,1.8181364097856119,0.9980000257492065,1.6310468961023832,0.9990000128746033,2.624076174576234,0.9459999799728394,3.172684823766109,0.9909999966621399,2.44356386671933,1.0,1.5333795105020922,0.996999979019165,1.884218698420419,0.9940000176429749,2.649908333431451,0.996999979019165
198,4.411740207048939,1.0,2.037689028958248,1.0,0.7167599653546003,1.0,2.2229525131205237,1.0,2.4513014972162215,1.0,9.270468752402412,0.9980000257492065,2.9962397887949477,0.9990000128746033,2.75513735014739,0.9769999980926514,3.4031519382155992,0.9950000047683716,1.6657357828439416,1.0,1.336141939076166,0.996999979019165,2.8599683808523495,0.9940000176429749,2.654783408585898,0.996999979019165
199,1.5210056300739438,1.0,1.3372378441574353,1.0,2.6539426187201,1.0,1.2415858484210298,1.0,1.4880990088346049,1.0,3.0869631285549826,1.0,3.194268131792437,1.0,4.2748222738376995,0.984000027179718,2.09517452958829,0.9940000176429749,1.305091402683837,1.0,2.549116666636362,0.996999979019165,2.872787737035937,0.9940000176429749,2.6136836462483943,0.9959999918937683
200,2.3213314314979066,1.0,3.9001751283519637,1.0,2.1637336328062236,1.0,2.6072855390473415,1.0,1.4786388424197312,1.0,2.89732395896319,0.9990000128746033,3.4063054991060473,1.0,1.0769688638109125,0.9950000047683716,1.7677970246187145,0.9940000176429749,2.238059982366792,1.0,2.6086026078276867,0.996999979019165,2.9972106641728473,0.9919999837875366,4.395365540728644,0.996999979019165
201,2.558672419405019,1.0,1.2156887385208317,1.0,3.5753375805187986,1.0,1.3061235929162633,1.0,1.8486690396547805,1.0,2.2920714740491945,1.0,4.640832746473108,1.0,5.6930480041343,0.9950000047683716,0.6879929343152291,0.9959999918937683,2.393268882224448,1.0,1.8583899385691298,0.9980000257492065,2.430652132643126,0.9929999709129333,3.307660119159252,0.996999979019165
202,2.1889676673626384,1.0,2.6529315273198226,1.0,1.1551794733240088,0.9990000128746033,4.02285407175903,1.0,1.8671983245823127,1.0,2.340855119450108,0.9990000128746033,1.6652428234141838,1.0,5.383871407164355,0.9110000133514404,2.8328031822602133,0.996999979019165,2.0573299616447316,1.0,4.465303614054914,0.9980000257492065,7.423058460033888,0.9940000176429749,5.273031043057427,0.996999979019165
203,3.269185648451679,1.0,0.35982910138912355,1.0,2.870501326960226,1.0,1.4591865335993623,1.0,1.2160255238198612,1.0,2.42256935433408,1.0,3.7972241338141832,1.0,2.5234981276046717,0.984000027179718,5.776516172011647,0.9850000143051147,0.8309177623901226,1.0,7.212460417884419,0.9980000257492065,2.249769267497842,0.9940000176429749,2.062159525825461,0.996999979019165
204,3.074605898750209,1.0,2.281082550611308,1.0,2.747538704868854,1.0,2.70398052971404,1.0,2.6341548212159984,1.0,3.1526066063228186,1.0,1.4675642859034497,1.0,3.87765614558694,0.9909999966621399,1.224211703500719,0.9940000176429749,3.2658863330374395,0.9950000047683716,1.5722112774793628,0.996999979019165,4.360515097435454,0.9950000047683716,0.9966279448153119,0.9980000257492065
205,3.194755332386375,1.0,6.219019235169997,1.0,6.127263393665415,1.0,3.1270461833591834,1.0,3.4718492134659145,1.0,1.2563192741203848,1.0,1.856417148108148,1.0,13.096850067053602,0.5619999766349792,14.214901731487709,0.9470000267028809,37.28193069593735,0.024000000208616257,0.761646202961512,0.9980000257492065,6.193031018700203,0.9940000176429749,2.470587502486157,0.996999979019165
206,2.196272995880175,1.0,4.571602246018421,1.0,2.786952301265879,1.0,1.4415245369343697,1.0,2.2682299302663007,1.0,3.1610795889803973,1.0,2.38854353818398,1.0,3.1821963033262524,0.9959999918937683,1.6882452999452033,0.9959999918937683,2.3854867342015242,0.9990000128746033,5.085393218723524,0.9980000257492065,3.987290419301235,0.9940000176429749,2.335108451853676,0.996999979019165
207,4.163425293075457,1.0,5.4465769902442185,1.0,1.981589631471184,1.0,1.9879181122124194,1.0,2.538084386421588,1.0,1.9887221141359097,0.9990000128746033,2.7322531151892266,1.0,4.876040881019165,0.9980000257492065,3.6211052168981848,0.9810000061988831,2.4793459654500043,0.9959999918937683,2.557394235346486,0.9980000257492065,3.8633061192353515,0.9940000176429749,3.4825898827161432,0.996999979019165
208,5.554632672266614,1.0,6.201220362232812,1.0,3.028343073374732,0.9990000128746033,4.280354021371735,1.0,2.2304495187548197,1.0,3.077109395150538,1.0,0.7860604142208332,1.0,12.110819763473376,0.7509999871253967,6.182368882227631,0.9020000100135803,11.529248314559897,0.5,1.4232343157588923,0.9980000257492065,2.161883126619562,0.9940000176429749,5.4509724085280356,0.9959999918937683
209,4.776749714362907,1.0,0.7814607559979274,1.0,1.6364261345765538,1.0,2.5984400059023685,1.0,1.6948797351212226,1.0,1.4424288162948444,1.0,1.3630177790787212,1.0,4.650985611883119,0.9779999852180481,5.208712367324057,0.9900000095367432,7.311799572419767,0.9990000128746033,1.3108347952120607,0.9980000257492065,9.8027650418387,0.9929999709129333,2.562047848647599,0.9959999918937683
210,1.7985266411793719,1.0,4.33141017692119,1.0,4.205940064956806,1.0,5.520494220842632,1.0,3.4538613191120904,1.0,3.3870966863716396,1.0,5.325011672384935,1.0,2.3951371582926058,0.7400000095367432,3.800873139223942,0.9879999756813049,2.1169319855469415,0.9980000257492065,1.7545980144099835,0.9990000128746033,4.282675969356922,0.9929999709129333,3.0153766061285228,0.9959999918937683
211,0.9322752339288246,1.0,4.05087403409156,1.0,0.9631452509408274,0.9990000128746033,3.738801931105461,1.0,1.9352363794414669,1.0,2.9868105188290808,1.0,2.7328257191555387,1.0,3.0424064422238892,0.8840000033378601,2.9679700165480893,0.9710000157356262,0.7414445394708316,1.0,2.1431084430898664,0.9990000128746033,0.8167222539720408,0.9929999709129333,3.9118759652886457,0.9959999918937683
212,5.364875093441079,1.0,4.0951649031664275,1.0,4.635060923174744,1.0,2.906690131161553,1.0,2.4668716177843764,1.0,2.3492090248439026,1.0,3.7972947479428556,1.0,4.987134566872669,0.7710000276565552,3.226162793686462,0.9900000095367432,4.346995763737526,1.0,1.6430290753681882,0.9980000257492065,1.2910436243525332,0.9940000176429749,5.037638130776561,0.9959999918937683
213,0.5168075461213641,1.0,1.6858100244371323,1.0,3.3480361526104283,1.0,2.5035265154955786,1.0,0.879112454523245,1.0,1.9009517512446008,1.0,2.7169942829344493,1.0,6.25345048368281,0.7820000052452087,2.3734087892592077,0.9919999837875366,1.1797048183902392,1.0,0.7619431135186366,0.9980000257492065,3.306804306683154,0.9940000176429749,4.101546742107065,0.996999979019165
214,2.1883494435451305,1.0,3.4815484809792836,1.0,0.8986341188830881,1.0,3.430829427880893,1.0,0.8296705528981897,1.0,1.1560578372822077,1.0,0.9945437978223838,1.0,4.101057064422587,0.5699999928474426,6.131453261547669,0.9860000014305115,0.8452261448453532,1.0,4.979312460369571,0.9980000257492065,3.353977795440367,0.9940000176429749,3.1651616983337925,0.996999979019165
215,2.1233495632807586,1.0,1.126988786026155,1.0,1.541455777910555,1.0,2.927809111008928,1.0,3.468696804991556,1.0,1.8549662222734007,1.0,0.4948689416516625,1.0,1.493178720605744,0.906000018119812,4.1040863999737445,0.9929999709129333,1.626949138771704,1.0,1.6825288480639937,0.9980000257492065,2.4835008617314016,0.9929999709129333,5.8887652974069455,0.9959999918937683
216,3.9294240443980493,1.0,1.4176407931268016,1.0,1.2259641562575514,1.0,2.8332563821091656,1.0,1.5901791303397663,1.0,2.6685689761647344,1.0,2.1164308681958084,1.0,2.1837067996036845,0.9629999995231628,2.368767179343837,0.972000002861023,3.883367777766737,1.0,3.1037401907102775,0.9980000257492065,7.987176402791653,0.9940000176429749,3.1311002723311474,0.9959999918937683
217,0.6165945857839006,1.0,3.977456890133557,1.0,3.3293516961131084,1.0,1.5687204169208486,1.0,1.97158551400722,1.0,4.69147742420956,1.0,1.9613565224540543,1.0,5.482842430060801,0.9769999980926514,3.9418654459803073,0.9890000224113464,3.6092812774666116,1.0,0.5949141767313728,0.9980000257492065,3.0188631937204793,0.9940000176429749,3.110612141405988,0.996999979019165
218,0.8325708345747428,1.0,0.9171864833255832,1.0,2.9841471370002406,1.0,3.657176190574028,1.0,0.7457706203200433,1.0,0.6036480653289878,1.0,1.886320722573968,1.0,12.152347998940169,0.9819999933242798,1.2243651378447862,0.9750000238418579,2.3155695730400336,1.0,2.9578319528334878,0.9980000257492065,4.41098254386629,0.9940000176429749,2.2318994970858435,0.996999979019165
219,2.162179304170669,1.0,1.0350394992164282,1.0,3.4730834916329396,1.0,2.4859945275810387,1.0,1.9141877606765492,1.0,3.9548186327143684,1.0,1.1645199327176174,1.0,3.548545005596923,0.9649999737739563,2.9149983829912487,0.984000027179718,2.8761904601404793,1.0,2.3014957390305844,0.9980000257492065,1.5058313939373125,0.9940000176429749,1.7056325965969743,0.996999979019165
220,1.581741657180421,1.0,1.4175708465613204,1.0,4.051923588259445,1.0,3.3532077776308014,1.0,1.3452972126186793,1.0,3.5243090809723174,1.0,3.124733012916063,1.0,,,3.1218783054574835,0.9589999914169312,3.381120444551147,0.9950000047683716,3.0421132938617186,0.996999979019165,1.9135935374512478,0.9940000176429749,2.0249476878260078,0.996999979019165
221,0.37075850445333125,1.0,2.69641605249882,1.0,4.241805179624642,1.0,3.78011164020892,1.0,1.5379683938780868,1.0,1.125942350128156,1.0,4.525827205269972,1.0,2.151075616069152,0.9990000128746033,6.23799705869755,0.9789999723434448,4.067698413090292,0.9829999804496765,3.6416502275443254,0.9980000257492065,3.1498398309432676,0.9850000143051147,3.4972400825868344,0.9829999804496765
222,2.077734375214808,1.0,2.408880408406021,1.0,0.07318679033956534,1.0,1.3063271191499468,1.0,1.8291521420138208,1.0,2.9024976265256717,1.0,3.7290866801727724,1.0,2.1134694104524128,1.0,7.175667052325407,0.9769999980926514,1.5934107998950704,0.9850000143051147,1.5374841388587754,0.9980000257492065,3.5315066472489716,0.9819999933242798,8.75595005447603,0.9829999804496765
223,2.0847628235459967,1.0,2.708412055966537,1.0,1.7368128951303523,1.0,1.6461370744367183,1.0,0.2044485262779525,1.0,3.475674944068208,1.0,2.5326148980597964,1.0,1.9339974465770178,1.0,12.380531424056164,0.972000002861023,4.800610399072121,0.9860000014305115,3.2189870865426706,0.996999979019165,3.2659221342406575,0.9829999804496765,3.0504359338833074,0.9800000190734863
224,0.6201082195619216,1.0,1.2284346946504767,1.0,1.9987300002281203,1.0,3.692783221107147,1.0,2.5054447469629437,1.0,5.975700876670594,0.9990000128746033,3.8795027099063746,1.0,3.8513337748753735,1.0,4.960012647715735,0.9739999771118164,3.451763953509553,0.9850000143051147,2.7733814086756787,0.996999979019165,1.8590882197689083,0.9800000190734863,2.841425350838103,0.9850000143051147
225,1.3226222444686577,1.0,2.5407289180903967,1.0,3.201985455813065,1.0,1.1239945662640463,1.0,2.730268743293428,1.0,3.416336052720602,1.0,2.0055257529219856,1.0,1.864005681849174,0.9990000128746033,6.55511067533321,0.9739999771118164,4.726988220233642,0.9850000143051147,5.982688790222809,0.9959999918937683,5.931344766619052,0.9810000061988831,1.7666650241710633,0.9890000224113464
226,3.7229001793351246,1.0,2.348317666273989,1.0,1.1629978594541235,1.0,2.0557178446639637,1.0,0.9885487497677186,1.0,3.6889096546493056,1.0,4.759767494006717,1.0,1.9486941530162154,1.0,4.81347578205119,0.9700000286102295,1.6000581880076512,0.9850000143051147,1.0822029019516426,0.9959999918937683,2.066866626645692,0.9879999756813049,1.364316311619196,0.9629999995231628
227,0.22830163039720916,1.0,1.2063376465425735,1.0,3.1066425472420245,1.0,0.6069498314162711,1.0,0.8478266570354184,1.0,0.5150694537896622,1.0,1.513514140309952,1.0,2.2527127472309214,1.0,2.229317910599474,0.9769999980926514,1.751600292400527,0.9860000014305115,2.9605581825351135,0.9959999918937683,5.344466813017586,0.9929999709129333,2.6393410475659462,0.9919999837875366
228,3.399066042021612,1.0,2.411870148990544,1.0,2.6705699211189566,1.0,1.2245512262005935,1.0,1.9645334761094972,1.0,3.2044798274561934,1.0,2.3036043690666297,1.0,4.196271278698941,1.0,5.268963938193981,0.9750000238418579,6.9967136064906175,0.9879999756813049,3.228115627819808,0.9940000176429749,1.796431392132302,0.9909999966621399,2.850957081901466,0.9919999837875366
229,1.2256573489373244,1.0,1.9256609270810037,1.0,1.6912041500543848,1.0,1.6793762312280878,1.0,2.357417723891028,1.0,2.0827967604962248,1.0,1.246705273379023,1.0,3.5711328885104896,1.0,2.630536398762906,0.9819999933242798,2.790751775688818,0.9980000257492065,1.3605223330431107,0.996999979019165,0.7970342827862238,0.9900000095367432,1.0884235567546587,0.9940000176429749
230,2.1045678821948903,1.0,2.2089589131999823,1.0,1.6654775913331012,1.0,2.2044976908869285,1.0,2.1924865318983873,1.0,4.496562079250402,1.0,2.6251937952555067,1.0,6.710332896568104,1.0,3.809916792228357,0.9750000238418579,2.662923780214833,0.996999979019165,3.953176635149855,0.9950000047683716,2.7480797627354643,0.9900000095367432,4.0623739161764725,0.9860000014305115
231,2.131992343121307,1.0,2.147895068635646,1.0,1.193625885388191,1.0,1.6561261297735703,1.0,1.2840565126182142,1.0,3.278063342569912,1.0,0.5126048382011553,1.0,2.113588675941083,0.9959999918937683,3.2456756739051964,0.9829999804496765,1.8198871671894723,0.996999979019165,3.3581505342014957,0.9950000047683716,3.0218057498873607,0.9929999709129333,3.549410882013301,0.996999979019165
232,3.624526706889941,1.0,2.5483169988244097,1.0,3.94719092671488,1.0,3.371490541434806,1.0,3.435477082850186,1.0,3.196770787484176,1.0,0.45730821699037855,1.0,0.7342136103436562,0.9929999709129333,3.4511214648127977,0.9860000014305115,3.167136672810844,0.9990000128746033,1.5241597833179235,0.9980000257492065,2.3500261851576463,0.984000027179718,1.1049677338054085,0.9950000047683716
233,1.9560285798493853,1.0,2.279397326226624,1.0,1.603534347411991,1.0,1.9059853992266587,1.0,3.884041077896125,1.0,2.517202250126147,1.0,1.7797665065606074,1.0,2.944460714464593,0.9940000176429749,1.1879749611936652,0.996999979019165,1.8098953240873341,1.0,3.3045085314382177,0.9990000128746033,2.433150298664231,0.9819999933242798,4.963585367889715,0.9950000047683716
234,0.9708251887235781,1.0,4.739342053526792,1.0,1.471353330081655,1.0,3.036102906011844,1.0,2.0419361371102607,1.0,2.945135160865854,1.0,1.1601152062553184,1.0,3.1361708650274664,0.9739999771118164,5.931719804957138,0.9700000286102295,2.541324662483079,1.0,0.11787085832784625,0.996999979019165,8.516158729078304,0.9810000061988831,4.394422259984578,0.9940000176429749
235,1.8050413305601927,1.0,2.0994313541468417,1.0,0.9445012441280676,1.0,1.4788820057792404,1.0,1.9726494639342824,1.0,2.162088370497292,1.0,2.3520719143669564,1.0,4.695758055033366,0.9900000095367432,6.364812105977518,0.9860000014305115,1.5387032092857862,1.0,2.8260007927004698,0.996999979019165,1.2828788312911623,0.9810000061988831,2.632398181511314,0.9950000047683716
236,1.874613358616204,1.0,7.245301626609352,1.0,1.5030751414412857,1.0,1.1457071562052763,1.0,2.1715614892701094,1.0,3.63917567375923,1.0,1.2099417437334699,1.0,7.693655335619893,0.9810000061988831,5.481928473652349,0.9340000152587891,0.7291287035143925,1.0,4.526832869415223,0.996999979019165,3.834511863750188,0.9810000061988831,2.1937646922431555,0.9940000176429749
237,1.950427615813104,1.0,2.508150531656447,1.0,2.980822441194415,1.0,3.2558257272229043,1.0,2.6476111770539514,1.0,2.5596938372802556,1.0,0.9947766283813533,1.0,1.7703875070580661,0.9879999756813049,2.5876630021795473,0.9850000143051147,0.7709953839432879,1.0,5.865683035194471,0.996999979019165,1.3638398892540817,0.984000027179718,3.4468310415286365,0.9950000047683716
238,1.9404813216617978,1.0,1.8866102916816152,1.0,0.48599033740579195,1.0,1.7677975801804797,1.0,2.3643156753853125,1.0,1.9140767306352717,1.0,2.037950344651054,1.0,0.5039867815653843,0.9679999947547913,2.3658477101511735,0.9980000257492065,0.6930298638880057,1.0,2.3505731411845447,0.996999979019165,5.399237662620835,0.984000027179718,3.2900498880979776,0.9950000047683716
239,2.627672896141194,1.0,2.623297566128768,1.0,0.8775295659568407,1.0,2.5074705926294336,1.0,0.7824917319654029,1.0,0.9697074114579989,1.0,1.4719453011537316,1.0,3.2736162661783514,0.9959999918937683,1.3435121774699492,0.9909999966621399,2.7431150506441284,1.0,3.4669599298897817,0.9980000257492065,4.94629669569255,0.9850000143051147,2.9236804332764392,0.996999979019165
240,2.3243332090157085,1.0,4.857884570220021,1.0,3.0256137295493333,1.0,2.435324850862076,1.0,0.6914417579618349,1.0,2.485002467567881,1.0,0.29381717851105077,1.0,3.242545011110792,0.9980000257492065,2.3626046915547287,0.9810000061988831,2.2944345523254177,1.0,1.2718709805235704,0.9980000257492065,4.765707783443043,0.9879999756813049,0.96901980731716,0.9950000047683716
241,,,2.8860734022105228,1.0,,,,,1.8113990067309873,1.0,1.8335164875760321,1.0,3.0885324597915504,1.0,0.7982513238073164,0.9990000128746033,0.8903544541097923,0.9959999918937683,3.0036723639886893,1.0,2.4435919239339747,0.996999979019165,4.6009127387995905,0.9860000014305115,1.5627687728611703,0.9950000047683716
242,,,2.9931833997510324,1.0,,,,,1.327398438018723,1.0,1.7012866521488759,1.0,,,0.8919798121191171,0.9980000257492065,1.6753098485829747,0.9950000047683716,1.887221858847985,1.0,5.320402793721629,0.9980000257492065,6.544867641131949,0.9869999885559082,3.338258304243822,0.9950000047683716
243,,,3.3451485252946362,1.0,,,,,,,,,,,4.2070048568086005,0.9980000257492065,5.318425807140547,0.996999979019165,2.388240403496457,1.0,1.886236082923547,0.9980000257492065,3.883678513194044,0.9869999885559082,1.500119027216559,0.9950000047683716
244,1.1711955243912142,1.0,4.331984345684692,1.0,,,,,2.1263251104028806,1.0,,,,,2.531231986676446,0.996999979019165,1.3150590698027298,0.9990000128746033,1.8485736336606968,1.0,2.313054024687757,0.9980000257492065,3.262378042134237,0.9869999885559082,3.4163772478166403,0.9950000047683716
245,2.7112448118810613,1.0,3.8871133001840086,1.0,1.4816953065789187,1.0,2.0299368343782604,1.0,1.162738490563852,1.0,2.561659938604538,1.0,0.964042674362617,1.0,4.144202661986021,0.9869999885559082,2.4173967951962148,0.996999979019165,4.946446659859209,0.9990000128746033,2.2712962114478232,0.9980000257492065,3.9536996042354797,0.9850000143051147,5.11161987058192,0.9950000047683716
246,2.71219304115648,1.0,2.740423153268925,1.0,4.0302737459935525,1.0,1.70350148730176,1.0,,,1.704865821689137,1.0,0.7220201051769735,1.0,3.3674460450765977,0.9929999709129333,3.4376215688965144,0.996999979019165,2.0370061325612725,1.0,3.7942061866486694,0.9980000257492065,1.3569083840656027,0.984000027179718,2.420563819859522,0.9950000047683716
247,,,,,2.4487451130892883,1.0,0.9511674347635949,1.0,0.9425813177880905,1.0,4.196594840986587,1.0,1.175472686601492,1.0,0.9444208251486194,0.9879999756813049,4.834996547743818,0.9950000047683716,3.9807466274462326,1.0,2.81301537023691,0.9980000257492065,3.2168215153207513,0.984000027179718,2.5247717821388926,0.9950000047683716
248,,,,,0.630703813698041,1.0,0.9224569809071195,1.0,1.6306033041186005,1.0,3.32213858827851,1.0,3.051373582126864,1.0,3.8669880205014215,0.9959999918937683,3.275688162324364,0.9959999918937683,3.6193316479604216,1.0,2.562350514243846,0.996999979019165,3.519051697093811,0.9850000143051147,0.8733378211033241,0.9950000047683716
249,,,,,1.8818664656751303,1.0,2.6357496295812317,1.0,1.1789965551945505,1.0,2.7732632684156378,1.0,0.41148377679915044,1.0,2.556164739502045,0.9940000176429749,3.9801535589490804,0.9169999957084656,3.1515895130222074,1.0,1.648591955899185,0.9980000257492065,10.702318374168268,0.9860000014305115,6.222956204619637,0.9950000047683716
250,,,,,,,2.670889737682055,1.0,,,2.6122859923727,1.0,0.47008400358348995,1.0,2.6119800147854977,0.9800000190734863,3.4242306238365576,0.9959999918937683,1.0767680664646495,0.9990000128746033,2.9601632999554184,0.9980000257492065,6.407366932400159,0.9850000143051147,1.0296916565749072,0.9950000047683716
251,0.055399906124419966,1.0,2.092667824680812,1.0,,,,,,,,,,,3.6860024121649273,0.9980000257492065,5.80233475140195,0.996999979019165,2.272540398147374,1.0,0.25650924061736174,0.9980000257492065,4.547213597790583,0.9819999933242798,2.756284286149991,0.9950000047683716
252,1.227363228517776,1.0,3.4397515475739144,1.0,,,,,,,,,,,1.29123800766943,0.9990000128746033,4.845089132841348,0.9789999723434448,3.7264619164077524,1.0,2.5713630264881253,0.9980000257492065,2.2522210765086177,0.9829999804496765,7.58716403837846,0.9959999918937683
253,1.8834342400861028,1.0,2.4315603283638842,1.0,,,2.8989459076169797,1.0,,,4.014370928043247,1.0,1.2586506689291321,1.0,2.1340116715098523,0.9990000128746033,4.927129913297558,0.9990000128746033,0.950697396988418,0.9990000128746033,2.4335347154924056,0.9980000257492065,4.536373622723787,0.9829999804496765,1.2556017122082048,0.9950000047683716
254,0.30228567837972126,1.0,3.9037917434889393,1.0,1.082180898547137,1.0,1.5134739425866228,1.0,1.9826715265722978,1.0,3.1234116805117162,1.0,2.823251949868121,1.0,2.4509681153926275,0.9800000190734863,1.1202699253754944,0.9900000095367432,4.215296417590862,1.0,2.2741357725910563,0.9980000257492065,1.2486908068832645,0.9829999804496765,4.9877953058378734,0.9959999918937683
255,3.7399471333990517,1.0,2.1260291893453265,1.0,0.1580757458000368,1.0,0.4987022588191697,1.0,1.9857613277894883,1.0,2.5546943267675073,1.0,1.3197308794043674,1.0,3.8055562915102548,0.9330000281333923,3.215664871579791,0.9980000257492065,1.1697971356009804,1.0,2.045891764612609,0.9980000257492065,2.5507515438119426,0.9800000190734863,5.2079603998792035,0.9959999918937683
256,1.3832138423847509,1.0,3.495606450081983,1.0,3.374341422082782,1.0,2.286579165236245,1.0,5.11689408883642,1.0,1.5545239528865107,1.0,0.18405837053872914,1.0,,,2.212064250909765,0.9869999885559082,3.8917347890972445,1.0,2.119654315226482,0.9990000128746033,9.864983785810558,0.9829999804496765,3.463393327457032,0.9950000047683716
257,1.3479037788637314,1.0,2.8269269719013272,1.0,3.2147194722192185,1.0,4.292086121057181,1.0,1.5335516494883175,1.0,2.53779641898072,1.0,1.3146011698762645,1.0,2.774378349031043,0.953000009059906,2.364434948898721,0.9900000095367432,3.5351840434018516,1.0,1.1103413716819628,0.9980000257492065,1.2515104558622476,0.9819999933242798,4.711719822899865,0.9950000047683716
258,2.4174591051302934,1.0,4.147402219363657,1.0,1.2286730895713631,1.0,3.8700862287703015,1.0,3.0699511799550527,1.0,0.9556998539306704,1.0,1.9122764535993215,1.0,4.816127433331483,0.9240000247955322,2.432535878612926,0.9909999966621399,1.5332112243849214,1.0,2.66721805039899,0.9980000257492065,5.555940379159355,0.9800000190734863,1.9149983642442125,0.9950000047683716
259,1.2501305682804271,1.0,1.276405022788165,1.0,1.4051915033657618,1.0,1.5240840731002194,1.0,1.1941775842235534,1.0,1.892359985056865,1.0,1.998589259939953,1.0,4.326108652178601,0.9950000047683716,3.515956078781718,0.9729999899864197,4.660899796277611,1.0,1.7915810395743823,0.996999979019165,1.590502942476829,0.9819999933242798,5.253941271420419,0.9950000047683716
260,4.001546948358361,1.0,3.9873585252112376,1.0,0.9155347435806094,1.0,3.7592006389286827,1.0,0.7329288281367838,1.0,0.9355066296133059,1.0,1.2249243400553431,1.0,4.2070431645150475,0.9570000171661377,3.6008652202860922,0.9909999966621399,1.5117565623361984,1.0,1.5266194030539177,0.9980000257492065,1.7795672073325917,0.9829999804496765,2.3615398049706755,0.9950000047683716
261,2.790638600554149,1.0,3.3262900326070026,1.0,0.46911918330545255,1.0,1.6159187661936327,1.0,1.0683473854117462,1.0,2.6035822584820054,1.0,0.9633864745733002,1.0,0.8019430642919279,0.9810000061988831,1.672736590662489,0.9929999709129333,1.0088407289303738,1.0,0.2417325197385516,0.996999979019165,7.425109620867614,0.9829999804496765,4.427323363527455,0.9950000047683716
262,2.009502103855865,1.0,4.154370741013938,1.0,1.6184604723188774,1.0,1.655582140785789,1.0,1.5347400423764368,1.0,2.4481502584425137,1.0,2.019167424061492,1.0,0.31427598754761205,0.9819999933242798,1.0942989823330087,0.9850000143051147,4.386517504713155,0.9750000238418579,2.051297050255822,0.996999979019165,1.237815663589068,0.9810000061988831,0.6856819569588358,0.9959999918937683
263,0.7823306564126266,1.0,4.237060617949535,1.0,1.2307082628044068,1.0,0.45790892534200833,1.0,1.436503962670349,1.0,1.831238949870537,1.0,1.0970555746875772,1.0,7.913036828900963,0.9819999933242798,13.593975930369782,0.9810000061988831,31.883936733511288,0.9779999852180481,0.868691171496954,0.9980000257492065,7.933342087930744,0.9819999933242798,2.7889426698623394,0.9950000047683716
264,2.1031852908062456,1.0,2.583629986761229,1.0,0.4036005901177083,1.0,0.44950471475998344,1.0,1.919663205931485,1.0,1.8244215913768973,1.0,1.3575133554198957,1.0,3.5421549452510415,0.9919999837875366,2.230078691402108,0.9869999885559082,2.8551668688223706,0.9990000128746033,3.2220452332828686,0.9980000257492065,4.23333202738303,0.9879999756813049,2.1652651350875884,0.9959999918937683
265,3.9833012153056506,1.0,1.110850645105797,1.0,0.5517036338295186,1.0,4.44764148771146,1.0,1.388208308601476,1.0,3.216244867306459,1.0,2.696622133709954,1.0,2.801284324642195,0.9800000190734863,0.8606151110871892,0.9929999709129333,1.9837639041487358,1.0,3.028883216772488,0.9959999918937683,7.822059747024921,0.9890000224113464,2.654801302055153,0.9959999918937683
266,0.6116822717455341,1.0,4.373296886305334,1.0,2.8730922125946425,1.0,1.5855361812403252,1.0,1.9991438512640112,1.0,1.8417479574157287,1.0,1.6970150053872641,1.0,0.6465836499959896,0.9819999933242798,3.4789637638303295,0.9919999837875366,3.8826782260712682,1.0,1.8699387970131898,0.9980000257492065,3.6535562415500604,0.9869999885559082,3.512610031350608,0.9959999918937683
267,3.8746282250075574,1.0,4.0332468105278325,1.0,2.4722283065006843,0.9990000128746033,1.3482491427295062,1.0,1.0351799362467062,1.0,1.3968402721520061,1.0,1.9835407970661387,1.0,1.361990514879967,0.9399999976158142,1.3987394322122098,0.9900000095367432,2.808520583129671,1.0,0.6456986271214264,0.9980000257492065,4.015898591363684,0.9890000224113464,2.300952546508833,0.9959999918937683
268,3.37701000275759,1.0,2.255309193620066,1.0,4.136484444648036,1.0,1.1584951528910845,1.0,0.09541390878305636,1.0,2.7284903390447544,1.0,2.839288044310333,1.0,3.5286584636061007,0.9520000219345093,2.110056358738529,0.9860000014305115,2.4255064699141493,1.0,1.991623518111411,0.996999979019165,5.640317157552876,0.9890000224113464,2.014531957683765,0.9959999918937683
