scorer,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,middle,middle,middle,tail,tail,tail,head,head,head,middle,middle,middle,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
95,1465.555,518.619,0.9990000128746033,1466.543,561.202,0.9990000128746033,1462.656,600.019,1.0,,,,,,,,,,904.848,367.604,1.0,910.025,416.24,1.0,919.547,468.956,1.0,507.364,430.333,0.9959999918937683,564.553,555.171,0.8420000076293945,641.114,668.445,0.925000011920929,457.09,181.399,0.9860000014305115,461.578,247.352,0.996999979019165,442.237,334.287,0.9950000047683716
96,1466.026,518.619,0.9990000128746033,1466.543,560.919,0.9990000128746033,1462.645,600.013,1.0,,,,,,,,,,904.848,367.604,1.0,910.025,415.99,1.0,920.639,469.397,1.0,507.364,430.031,0.9959999918937683,564.553,555.146,0.8090000152587891,641.179,668.441,0.9369999766349792,457.09,181.425,0.9879999756813049,461.567,248.024,0.996999979019165,442.237,334.287,0.9950000047683716
97,1466.092,518.619,0.9990000128746033,1466.619,560.919,0.9990000128746033,1462.645,600.013,1.0,,,,,,,,,,907.444,368.045,1.0,914.11,416.211,1.0,922.821,469.519,1.0,507.555,429.96,0.9890000224113464,563.985,555.146,0.8759999871253967,641.348,668.412,0.9330000281333923,456.941,181.399,0.9879999756813049,461.567,248.024,0.996999979019165,442.176,336.292,0.996999979019165
98,1466.657,518.578,0.9990000128746033,1466.682,561.06,0.9990000128746033,1462.475,599.945,1.0,,,,,,,,,,909.657,370.214,1.0,914.603,416.211,1.0,925.268,471.617,1.0,507.767,429.854,0.9940000176429749,564.553,555.174,0.8679999709129333,641.348,668.412,0.9169999957084656,456.887,181.342,0.9869999885559082,461.578,248.024,0.9959999918937683,442.176,336.292,0.996999979019165
99,1466.737,518.364,0.9990000128746033,1466.781,561.06,0.9990000128746033,1462.475,599.932,1.0,,,,,,,,,,909.657,372.209,1.0,914.603,416.211,1.0,925.905,472.315,1.0,508.14,429.919,0.9929999709129333,564.607,555.228,0.828000009059906,641.114,668.412,0.9139999747276306,456.887,181.342,0.9850000143051147,461.584,247.759,0.9929999709129333,442.173,336.318,0.996999979019165
100,1466.737,518.329,0.9990000128746033,1466.903,561.065,0.9990000128746033,1462.475,599.932,1.0,,,,,,,,,,909.657,372.593,1.0,914.603,416.211,1.0,925.905,475.558,1.0,507.767,429.773,0.9940000176429749,564.871,555.234,0.7639999985694885,637.247,668.412,0.9300000071525574,456.887,181.425,0.9900000095367432,461.588,247.759,0.9919999837875366,442.173,336.292,0.996999979019165
101,1466.737,518.139,0.9990000128746033,1466.903,561.246,0.9990000128746033,1462.503,600.204,1.0,,,,,,,,,,908.232,376.326,1.0,914.314,426.933,1.0,925.905,480.459,1.0,507.555,429.773,0.9959999918937683,565.222,555.234,0.875,637.247,668.563,0.9359999895095825,457.11,181.342,0.9879999756813049,461.588,247.759,0.996999979019165,442.265,336.052,0.996999979019165
102,1466.737,518.082,0.9990000128746033,1466.932,561.263,0.9990000128746033,1462.629,600.081,1.0,,,,,,,,,,904.585,377.891,1.0,911.185,428.425,1.0,919.874,481.66,1.0,506.903,429.919,0.996999979019165,565.832,555.174,0.7900000214576721,637.247,668.591,0.9330000281333923,457.125,181.463,0.9869999885559082,461.588,247.759,0.996999979019165,442.265,336.052,0.9950000047683716
103,1466.737,518.067,0.9990000128746033,1467.046,561.267,0.9990000128746033,1462.757,600.195,1.0,,,,,,,,,,901.132,380.033,1.0,907.844,430.929,1.0,912.633,490.536,1.0,505.762,430.038,0.996999979019165,565.832,555.496,0.8730000257492065,637.8,668.966,0.9459999799728394,457.164,181.514,0.9850000143051147,461.699,247.759,0.996999979019165,442.173,336.207,0.996999979019165
104,1466.835,517.717,0.9990000128746033,1467.001,561.354,0.9990000128746033,1462.757,600.204,1.0,,,,,,,,,,892.46,381.461,0.9990000128746033,901.239,439.678,1.0,912.625,497.732,1.0,505.391,430.251,0.996999979019165,565.222,555.146,0.9210000038146973,637.826,668.993,0.9750000238418579,457.205,181.514,0.9860000014305115,461.699,247.774,0.9980000257492065,442.037,336.052,0.996999979019165
105,1466.886,517.579,1.0,1467.046,561.51,0.9990000128746033,1462.812,600.386,1.0,,,,,,,,,,891.333,382.975,1.0,898.104,441.021,1.0,912.206,505.52,1.0,504.696,430.778,0.9940000176429749,565.165,554.788,0.6869999766349792,637.826,670.147,0.984000027179718,457.229,181.514,0.9869999885559082,461.699,247.812,0.9909999966621399,442.037,336.052,0.996999979019165
106,1466.886,517.472,1.0,1467.046,561.51,0.9990000128746033,1462.812,600.503,1.0,,,,,,,,,,890.699,391.766,1.0,897.549,455.631,1.0,909.323,520.085,1.0,503.959,431.092,0.9940000176429749,563.818,549.126,0.9319999814033508,637.8,670.344,0.9739999771118164,457.229,181.763,0.9879999756813049,461.699,247.717,0.996999979019165,442.037,335.894,0.9950000047683716
107,1466.835,517.367,1.0,1467.046,563.288,0.9990000128746033,1463.741,600.553,0.9990000128746033,,,,,,,,,,890.625,402.491,1.0,897.549,470.489,1.0,909.323,534.43,1.0,504.163,431.092,0.9919999837875366,563.767,548.95,0.8659999966621399,637.507,670.504,0.9869999885559082,457.229,181.857,0.9850000143051147,461.72,247.812,0.996999979019165,442.533,335.484,0.996999979019165
108,1466.835,517.309,1.0,1467.1,563.312,0.9990000128746033,1463.741,600.661,0.9990000128746033,,,,,,,,,,890.625,415.6,1.0,897.549,482.369,1.0,909.323,550.218,1.0,504.163,431.06,0.9950000047683716,563.767,548.95,0.7770000100135803,636.6,670.631,0.9879999756813049,457.374,182.038,0.9860000014305115,461.72,248.074,0.996999979019165,442.587,335.484,0.996999979019165
109,1466.746,517.309,1.0,1467.1,563.323,0.9990000128746033,1463.764,600.661,0.9990000128746033,,,,,,,,,,889.242,432.066,1.0,899.742,495.654,1.0,912.23,568.0,1.0,503.598,431.092,0.9959999918937683,563.767,548.95,0.8930000066757202,636.32,670.631,0.9890000224113464,457.374,182.371,0.9869999885559082,461.72,248.135,0.9959999918937683,442.597,335.484,0.9959999918937683
110,1466.638,517.303,1.0,1467.087,563.323,0.9990000128746033,1463.768,600.661,0.9990000128746033,,,,,,,,,,889.198,453.427,1.0,899.742,518.003,1.0,912.901,585.084,1.0,503.598,431.212,0.9950000047683716,566.19,548.95,0.9240000247955322,636.32,670.631,0.9869999885559082,457.111,182.27,0.9890000224113464,462.044,248.135,0.9959999918937683,442.597,335.07,0.996999979019165
111,1466.397,517.297,0.9990000128746033,1467.087,563.323,0.9980000257492065,1464.89,599.648,0.9990000128746033,,,,,,,,,,888.994,474.584,1.0,900.283,536.184,1.0,912.924,598.867,1.0,504.163,431.108,0.9909999966621399,571.429,549.116,0.9470000267028809,635.825,670.631,0.984000027179718,457.111,182.27,0.9879999756813049,462.373,248.135,0.9959999918937683,442.897,335.07,0.9959999918937683
112,1466.347,517.297,0.9990000128746033,1467.07,563.028,0.9990000128746033,1464.89,599.354,0.9990000128746033,,,,,,,,,,887.851,494.601,1.0,899.847,549.323,1.0,912.924,618.379,1.0,504.42,431.108,0.9919999837875366,572.355,554.35,0.9729999899864197,635.062,670.631,0.9919999837875366,457.274,182.27,0.9919999837875366,462.522,248.121,0.9959999918937683,443.062,335.227,0.996999979019165
113,1466.323,517.213,0.9990000128746033,1467.07,562.887,0.9980000257492065,1464.89,599.354,0.9990000128746033,,,,,,,,,,887.076,512.305,1.0,899.742,569.432,1.0,912.901,632.099,1.0,504.69,431.108,0.9919999837875366,573.478,554.726,0.9779999852180481,634.884,670.521,0.9940000176429749,457.274,182.23,0.9919999837875366,462.634,247.708,0.9959999918937683,443.129,335.088,0.9959999918937683
114,1465.755,517.054,0.9990000128746033,1467.068,562.315,0.9980000257492065,1464.583,599.354,0.9990000128746033,,,,,,,,,,887.076,536.091,1.0,899.847,586.292,1.0,912.924,649.391,1.0,505.411,431.059,0.984000027179718,573.66,554.726,0.9800000190734863,634.884,670.5,0.9900000095367432,457.274,182.23,0.9929999709129333,462.634,247.527,0.9900000095367432,443.129,335.227,0.9959999918937683
115,1465.712,517.054,0.9990000128746033,1467.068,562.315,0.9990000128746033,1463.224,600.083,0.9990000128746033,,,,,,,,,,887.076,551.67,1.0,900.283,604.256,1.0,911.091,663.01,1.0,507.102,430.922,0.9679999947547913,577.181,554.876,0.9879999756813049,634.557,670.164,0.9890000224113464,457.274,182.211,0.9919999837875366,462.634,247.232,0.9929999709129333,443.235,335.227,0.9959999918937683
116,1465.662,517.054,0.9990000128746033,1467.093,562.271,0.9990000128746033,1463.224,600.23,0.9990000128746033,,,,,,,,,,887.373,568.036,1.0,902.217,621.577,1.0,911.091,673.649,1.0,507.239,430.922,0.9549999833106995,577.181,554.726,0.9850000143051147,634.525,669.972,0.9900000095367432,457.192,182.094,0.9909999966621399,462.634,247.232,0.9929999709129333,443.235,335.227,0.996999979019165
117,1465.496,517.248,0.9990000128746033,1467.093,562.271,0.9990000128746033,1463.224,600.23,0.9990000128746033,,,,,,,,,,890.613,580.365,1.0,903.734,631.83,0.9990000128746033,913.637,688.248,1.0,507.239,431.059,0.9670000076293945,577.461,551.608,0.9890000224113464,634.525,669.972,0.9869999885559082,457.192,182.094,0.9890000224113464,462.634,247.507,0.9919999837875366,443.235,335.227,0.996999979019165
118,1465.278,517.305,0.9980000257492065,1467.021,561.512,0.9990000128746033,1463.342,600.261,1.0,,,,,,,,,,896.159,593.201,1.0,908.198,644.523,1.0,918.642,697.738,1.0,507.102,431.121,0.9079999923706055,577.181,551.608,0.9710000157356262,634.557,669.972,0.9860000014305115,457.192,182.211,0.9890000224113464,462.567,247.507,0.9929999709129333,443.061,335.365,0.996999979019165
119,1465.278,517.349,0.9959999918937683,1466.987,561.489,0.9990000128746033,1463.342,600.261,1.0,,,,,,,,,,902.599,605.528,1.0,909.279,656.645,1.0,919.438,702.941,1.0,507.102,431.121,0.9700000286102295,576.049,554.093,0.9330000281333923,636.022,670.323,0.9879999756813049,457.192,182.202,0.9929999709129333,462.484,247.626,0.9919999837875366,443.061,335.365,0.996999979019165
120,1465.278,517.349,0.9950000047683716,1466.908,561.304,0.9990000128746033,1463.374,600.288,0.9990000128746033,,,,,,,,,,903.068,619.182,1.0,911.29,662.566,1.0,922.834,712.275,1.0,506.334,431.121,0.9570000171661377,572.888,554.093,0.9769999980926514,636.117,670.42,0.9929999709129333,457.073,182.202,0.9929999709129333,462.313,247.626,0.9900000095367432,443.026,335.365,0.996999979019165
121,1465.522,517.501,0.9940000176429749,1466.908,561.261,0.9990000128746033,1463.374,600.291,0.9990000128746033,,,,,,,,,,904.992,624.625,1.0,911.426,672.867,1.0,924.028,718.497,1.0,506.211,431.121,0.9079999923706055,572.888,554.221,0.9380000233650208,636.214,670.42,0.9900000095367432,457.223,182.29,0.9929999709129333,462.258,247.693,0.9900000095367432,443.061,335.33,0.9980000257492065
122,1465.575,517.501,0.9950000047683716,1466.902,561.252,0.9990000128746033,1463.374,600.325,1.0,,,,,,,,,,904.992,632.097,1.0,911.72,678.059,1.0,925.781,719.313,1.0,502.64,431.295,0.9459999799728394,572.888,554.266,0.9810000061988831,636.192,670.42,0.9909999966621399,457.223,182.29,0.9929999709129333,462.179,247.693,0.9890000224113464,443.166,335.068,0.996999979019165
123,1465.575,517.529,0.9940000176429749,1466.836,561.223,0.9990000128746033,1463.378,600.413,0.9990000128746033,,,,,,,,,,904.992,637.223,1.0,917.018,682.448,1.0,925.873,722.659,1.0,502.64,431.678,0.972000002861023,573.062,554.37,0.9750000238418579,636.214,669.783,0.984000027179718,457.198,182.218,0.9919999837875366,462.179,247.868,0.9909999966621399,443.479,334.52,0.9980000257492065
124,1465.522,517.529,0.9929999709129333,1466.813,561.098,0.9990000128746033,1463.387,600.426,0.9990000128746033,,,,,,,,,,905.88,639.132,1.0,919.467,690.174,1.0,925.885,728.147,1.0,501.512,432.325,0.9800000190734863,573.062,554.37,0.9620000123977661,636.533,669.756,0.9739999771118164,457.223,182.218,0.9919999837875366,462.209,247.868,0.9909999966621399,443.943,334.508,0.9980000257492065
125,1465.482,517.545,0.9940000176429749,1466.813,561.098,0.9990000128746033,1463.378,600.413,0.9990000128746033,,,,,,,,,,905.88,645.491,1.0,920.294,690.33,1.0,929.889,729.734,1.0,501.512,432.35,0.9860000014305115,573.062,554.404,0.9760000109672546,636.533,669.569,0.9869999885559082,457.223,182.173,0.9900000095367432,462.258,247.868,0.9909999966621399,443.951,334.41,0.9980000257492065
126,1465.424,517.545,0.9959999918937683,1466.796,560.984,0.9990000128746033,1463.356,600.413,0.9990000128746033,,,,,,,,,,904.821,646.859,1.0,920.294,690.376,1.0,930.458,729.734,1.0,501.512,432.35,0.9890000224113464,573.062,554.404,0.949999988079071,636.192,669.654,0.9819999933242798,457.21,182.107,0.9890000224113464,462.209,247.793,0.9909999966621399,443.951,334.183,0.9980000257492065
127,1465.424,517.78,0.9959999918937683,1466.725,560.984,0.9990000128746033,1463.26,600.309,0.9990000128746033,,,,,,,,,,905.05,648.069,1.0,920.314,690.33,1.0,930.458,729.868,1.0,501.741,432.35,0.9879999756813049,573.062,554.491,0.949999988079071,636.111,669.654,0.9750000238418579,457.203,182.107,0.9900000095367432,462.267,247.793,0.9919999837875366,443.951,334.183,0.9980000257492065
128,1465.424,517.78,0.9950000047683716,1466.643,560.94,0.9990000128746033,1463.158,600.021,1.0,,,,,,,,,,904.821,648.069,1.0,920.421,690.174,1.0,931.547,730.024,1.0,503.516,432.199,0.9909999966621399,576.62,554.491,0.9750000238418579,636.111,669.654,0.9750000238418579,457.203,182.025,0.9919999837875366,462.302,247.793,0.9919999837875366,443.782,334.183,0.9980000257492065
129,1465.482,517.515,0.9959999918937683,1466.493,560.94,0.9990000128746033,1463.158,600.004,1.0,,,,,,,,,,904.821,648.069,1.0,920.294,690.147,1.0,932.112,730.024,1.0,504.548,432.199,0.9900000095367432,576.62,554.491,0.9769999980926514,636.111,669.654,0.972000002861023,457.203,182.072,0.9919999837875366,462.302,247.886,0.9929999709129333,443.66,334.665,0.9980000257492065
130,1465.424,517.515,0.9959999918937683,1466.49,560.94,0.9990000128746033,1463.158,600.004,0.9990000128746033,,,,,,,,,,904.557,646.906,1.0,920.421,690.147,1.0,931.547,729.593,1.0,504.548,432.199,0.9909999966621399,576.62,554.549,0.9800000190734863,636.111,669.654,0.9850000143051147,457.203,182.072,0.9929999709129333,462.43,248.693,0.9940000176429749,443.531,335.01,0.996999979019165
131,1465.519,517.78,0.996999979019165,1466.445,561.331,0.9990000128746033,1463.228,600.021,0.9990000128746033,,,,,,,,,,905.05,646.906,1.0,920.928,690.147,1.0,932.112,730.024,1.0,505.178,432.148,0.9940000176429749,572.757,554.474,0.9599999785423279,636.111,669.666,0.9789999723434448,457.333,182.126,0.9919999837875366,462.434,248.706,0.9940000176429749,443.343,335.192,0.9980000257492065
132,1465.519,518.139,0.9980000257492065,1466.445,562.134,0.9990000128746033,1463.366,600.058,0.9990000128746033,,,,,,,,,,905.137,646.906,1.0,921.021,693.125,0.9990000128746033,932.875,729.54,1.0,504.548,432.419,0.9909999966621399,572.701,554.474,0.9570000171661377,635.894,669.698,0.9779999852180481,457.732,182.126,0.9909999966621399,462.462,248.706,0.9929999709129333,443.343,335.206,0.996999979019165
133,1465.709,518.356,0.9990000128746033,1466.445,562.206,0.9990000128746033,1463.366,600.058,1.0,,,,,,,,,,906.956,646.906,1.0,922.566,693.125,1.0,933.183,729.54,1.0,504.548,432.419,0.984000027179718,572.564,554.549,0.9679999947547913,635.737,669.682,0.9890000224113464,457.732,182.126,0.9919999837875366,462.516,248.693,0.9940000176429749,443.343,335.206,0.996999979019165
134,1466.399,518.45,0.9990000128746033,1466.881,562.344,0.9990000128746033,1463.366,600.058,0.9990000128746033,,,,,,,,,,907.074,646.906,1.0,924.151,693.125,0.9980000257492065,933.183,730.056,1.0,504.213,431.853,0.9950000047683716,571.955,554.796,0.9449999928474426,635.697,669.682,0.9900000095367432,457.706,182.126,0.9919999837875366,462.516,248.536,0.9950000047683716,443.316,335.192,0.9980000257492065
135,1466.42,518.522,0.9980000257492065,1467.109,562.435,0.9990000128746033,1463.72,599.812,0.9990000128746033,,,,,,,,,,907.943,646.044,1.0,924.151,691.949,0.9990000128746033,933.183,730.062,1.0,504.213,431.853,0.984000027179718,571.842,554.796,0.9150000214576721,635.537,669.682,0.9869999885559082,457.706,182.059,0.9919999837875366,462.434,248.291,0.9940000176429749,443.343,334.983,0.9980000257492065
136,1466.519,518.622,0.9980000257492065,1467.608,562.484,0.9990000128746033,1463.72,599.745,0.9990000128746033,,,,,,,,,,908.507,645.912,1.0,924.268,691.03,0.9980000257492065,933.162,730.056,1.0,503.734,432.057,0.9900000095367432,571.735,554.973,0.8640000224113464,635.697,669.674,0.9900000095367432,457.713,182.059,0.9909999966621399,462.442,248.291,0.9940000176429749,443.343,334.806,0.9980000257492065
137,1466.455,518.848,0.9980000257492065,1467.673,562.549,0.9990000128746033,1464.507,599.666,0.9990000128746033,,,,,,,,,,908.507,645.912,1.0,924.151,691.03,0.9990000128746033,933.036,730.056,1.0,501.906,431.975,0.9929999709129333,571.25,554.973,0.8569999933242798,635.697,669.674,0.9879999756813049,457.713,181.931,0.9909999966621399,462.442,248.233,0.9940000176429749,443.061,334.512,0.9980000257492065
138,1466.42,519.04,0.9980000257492065,1467.711,562.83,0.9990000128746033,1464.507,599.591,0.9990000128746033,,,,,,,,,,907.943,645.912,1.0,923.351,691.03,0.9990000128746033,932.388,730.049,1.0,501.906,431.975,0.9879999756813049,571.25,554.973,0.9440000057220459,635.509,669.674,0.9879999756813049,457.741,181.931,0.9909999966621399,462.442,248.233,0.9929999709129333,443.054,334.512,0.9980000257492065
139,1466.42,519.04,0.9990000128746033,1467.759,562.954,0.9990000128746033,1464.522,599.591,0.9990000128746033,,,,,,,,,,907.144,645.986,1.0,922.483,691.164,1.0,930.656,729.976,1.0,501.906,431.975,0.9710000157356262,571.607,555.057,0.9509999752044678,635.47,669.699,0.9900000095367432,457.831,182.035,0.9900000095367432,462.467,248.056,0.9940000176429749,442.994,334.644,0.9980000257492065
140,1466.304,519.04,0.9980000257492065,1467.786,562.957,0.9990000128746033,1464.522,599.591,0.9990000128746033,,,,,,,,,,906.726,646.002,1.0,921.84,691.164,1.0,930.136,729.879,1.0,502.645,431.866,0.9829999804496765,571.668,555.057,0.9430000185966492,635.47,669.699,0.9890000224113464,457.965,181.916,0.9909999966621399,462.584,247.939,0.9940000176429749,442.681,334.644,0.9980000257492065
141,1466.255,518.947,0.9990000128746033,1467.881,562.954,0.9990000128746033,1464.507,599.591,0.9990000128746033,,,,,,,,,,906.711,646.157,1.0,921.84,691.164,1.0,930.122,729.769,1.0,502.645,431.786,0.9879999756813049,571.668,555.057,0.9480000138282776,635.461,669.699,0.9879999756813049,457.831,181.916,0.9909999966621399,462.584,247.709,0.9950000047683716,442.681,334.681,0.9980000257492065
142,1466.255,518.71,0.9990000128746033,1467.833,562.907,0.9990000128746033,1464.501,599.643,0.9990000128746033,,,,,,,,,,906.711,646.157,1.0,921.84,690.643,0.9990000128746033,929.622,729.254,1.0,506.309,431.482,0.9729999899864197,571.668,554.852,0.9539999961853027,635.47,669.546,0.9890000224113464,457.741,181.916,0.9890000224113464,462.467,247.709,0.9950000047683716,442.789,334.681,0.9980000257492065
143,1466.255,518.71,0.9990000128746033,1467.833,562.907,0.9990000128746033,1463.428,600.245,0.9990000128746033,,,,,,,,,,906.674,646.157,1.0,922.457,690.643,0.9990000128746033,929.423,729.254,1.0,506.309,431.482,0.9829999804496765,572.044,554.708,0.9599999785423279,635.841,669.248,0.9900000095367432,457.642,182.035,0.9900000095367432,461.991,247.709,0.9940000176429749,442.789,334.681,0.9980000257492065
144,1466.554,518.71,0.9990000128746033,1467.874,562.785,0.9990000128746033,1463.428,600.245,0.9990000128746033,,,,,,,,,,906.438,646.328,1.0,922.457,690.086,0.9990000128746033,929.274,729.219,1.0,506.309,431.482,0.9869999885559082,572.044,554.708,0.9520000219345093,635.987,669.192,0.9860000014305115,457.45,182.07,0.9890000224113464,461.991,247.709,0.9950000047683716,442.914,334.027,0.9980000257492065
145,1466.589,518.667,0.9990000128746033,1467.833,562.77,0.9990000128746033,1463.428,600.308,0.9990000128746033,,,,,,,,,,906.396,646.578,1.0,922.457,690.643,0.9990000128746033,929.274,729.219,1.0,503.46,431.662,0.9850000143051147,572.044,554.708,0.9549999833106995,635.958,669.07,0.9869999885559082,457.413,182.091,0.9900000095367432,461.991,247.709,0.9940000176429749,442.914,333.599,0.9980000257492065
146,1466.589,518.681,0.9990000128746033,1467.797,562.785,0.9990000128746033,1463.336,600.245,0.9990000128746033,,,,,,,,,,904.552,646.672,1.0,921.316,690.086,1.0,929.274,729.219,1.0,503.46,431.662,0.9710000157356262,571.801,554.613,0.9589999914169312,635.958,669.018,0.9869999885559082,457.413,182.091,0.9900000095367432,462.019,247.858,0.9950000047683716,442.943,333.599,0.9980000257492065
147,1466.554,518.681,0.9980000257492065,1467.797,562.77,0.9990000128746033,1463.366,600.24,0.9990000128746033,,,,,,,,,,904.242,647.648,1.0,919.272,690.573,1.0,928.393,728.504,1.0,501.712,431.693,0.9890000224113464,571.714,554.708,0.968999981880188,635.958,669.018,0.9869999885559082,457.413,182.091,0.9909999966621399,462.019,247.858,0.9950000047683716,442.947,333.599,0.9980000257492065
148,1466.451,518.681,0.9980000257492065,1467.797,562.785,0.9990000128746033,1463.597,600.153,0.9990000128746033,,,,,,,,,,903.517,648.014,1.0,919.272,689.136,1.0,927.967,728.436,1.0,500.471,431.722,0.9850000143051147,571.695,554.751,0.9340000152587891,636.064,668.998,0.9819999933242798,457.501,182.06,0.9890000224113464,462.019,247.846,0.9940000176429749,442.947,333.907,0.996999979019165
149,1466.352,518.755,0.9980000257492065,1467.71,562.795,0.9990000128746033,1463.366,600.153,0.9990000128746033,,,,,,,,,,903.424,649.042,1.0,921.316,688.531,1.0,927.739,728.504,1.0,499.624,431.722,0.9900000095367432,571.714,554.618,0.9539999961853027,635.958,668.998,0.9900000095367432,457.571,182.036,0.9909999966621399,461.799,247.858,0.9940000176429749,442.885,334.221,0.9980000257492065
150,1466.179,518.907,0.996999979019165,1467.692,562.823,0.9990000128746033,1463.336,600.095,0.9990000128746033,,,,,,,,,,903.424,649.252,1.0,921.407,688.531,1.0,927.739,728.504,1.0,498.573,431.722,0.9909999966621399,571.648,554.618,0.9120000004768372,635.806,669.131,0.984000027179718,457.754,181.975,0.9909999966621399,461.568,247.875,0.9940000176429749,442.885,334.292,0.996999979019165
151,1466.179,518.978,0.9980000257492065,1467.649,562.835,0.9990000128746033,1463.32,600.095,0.9990000128746033,,,,,,,,,,903.424,649.252,1.0,921.67,690.131,1.0,928.393,728.983,1.0,497.902,431.722,0.9829999804496765,571.648,554.618,0.9290000200271606,635.767,669.164,0.9750000238418579,457.754,181.975,0.9900000095367432,461.568,248.125,0.9940000176429749,442.885,334.332,0.9980000257492065
152,1465.951,519.01,0.9980000257492065,1467.608,562.835,0.9990000128746033,1463.32,600.095,0.9990000128746033,,,,,,,,,,906.003,649.252,1.0,923.055,690.131,1.0,936.206,731.007,1.0,497.614,431.661,0.9819999933242798,571.822,550.574,0.8920000195503235,635.767,669.314,0.9819999933242798,457.754,181.888,0.9900000095367432,461.56,248.318,0.9940000176429749,442.883,334.444,0.9980000257492065
153,1466.179,519.01,0.9980000257492065,1467.606,562.823,0.9990000128746033,1463.32,600.182,0.9990000128746033,,,,,,,,,,911.94,649.866,1.0,925.185,692.115,1.0,941.122,733.849,1.0,497.614,431.661,0.9779999852180481,571.822,549.939,0.9589999914169312,635.767,669.362,0.9850000143051147,457.627,181.778,0.9909999966621399,461.599,248.318,0.9940000176429749,442.871,334.444,0.9980000257492065
154,1466.179,519.01,0.9990000128746033,1467.588,562.823,0.9990000128746033,1463.348,600.182,0.9990000128746033,,,,,,,,,,920.496,650.755,1.0,927.284,695.026,1.0,941.312,735.245,1.0,497.614,431.661,0.9729999899864197,571.815,549.625,0.8939999938011169,636.49,669.438,0.9800000190734863,457.512,181.769,0.9900000095367432,461.599,248.318,0.9929999709129333,442.883,334.707,0.9980000257492065
